net,length_um
DMEM.memory\[3\]\[2\],10.38µm
DMEM.memory\[5\]\[7\],10.38µm
net792,10.365µm
DMEM.memory\[3\]\[15\],10.36µm
DMEM.memory\[24\]\[12\],10.345µm
DMEM.memory\[24\]\[16\],10.34µm
RF.registers\[1\]\[30\],10.33µm
net712,10.325µm
_1399_,10.32µm
_1703_,10.32µm
_2799_,10.32µm
DMEM.memory\[30\]\[12\],10.3µm
net1095,10.285µm
DMEM.memory\[1\]\[14\],10.28µm
DMEM.memory\[1\]\[22\],10.28µm
DMEM.memory\[2\]\[21\],10.28µm
DMEM.memory\[3\]\[9\],10.28µm
DMEM.memory\[5\]\[23\],10.28µm
RF.registers\[1\]\[24\],10.28µm
RF.registers\[9\]\[12\],10.28µm
net1003,10.28µm
_1566_,10.28µm
net670,10.275µm
net584,10.275µm
DMEM.memory\[6\]\[12\],10.255µm
net728,10.245µm
RF.registers\[5\]\[4\],10.24µm
_1713_,10.24µm
_1822_,10.24µm
_2750_,10.24µm
net946,10.22µm
DMEM.memory\[0\]\[2\],10.2µm
net884,10.2µm
DMEM.memory\[19\]\[17\],10.18µm
net835,10.165µm
net684,10.165µm
RF.registers\[1\]\[1\],10.16µm
RF.registers\[1\]\[7\],10.16µm
net649,10.145µm
net749,10.145µm
net682,10.145µm
net1094,10.14µm
DMEM.memory\[0\]\[13\],10.12µm
RF.registers\[5\]\[0\],10.12µm
_2214_,10.12µm
_2387_,10.12µm
net589,10.105µm
net629,10.105µm
net657,10.105µm
net677,10.105µm
net689,10.105µm
net727,10.105µm
net739,10.105µm
net779,10.105µm
net809,10.105µm
net672,10.105µm
net722,10.105µm
net806,10.105µm
net1034,10.1µm
RF.registers\[9\]\[11\],10.08µm
_1475_,10.08µm
RF.registers\[2\]\[11\],10.06µm
net1173,10.06µm
net1062,10.06µm
net730,10.045µm
net616,10.045µm
DMEM.memory\[10\]\[7\],10.04µm
_2043_,10.04µm
net755,10.025µm
DMEM.memory\[25\]\[16\],10µm
_2842_,10µm
_0282_,9.98µm
net1141,9.98µm
net902,9.98µm
_1655_,9.98µm
_2275_,9.98µm
_2304_,9.98µm
_1986_,9.965µm
net893,9.96µm
net1182,9.94µm
_2307_,9.94µm
_2640_,9.94µm
_0188_,9.88µm
net1139,9.88µm
net1093,9.88µm
_1401_,9.88µm
_1686_,9.88µm
_2410_,9.88µm
RF.registers\[11\]\[1\],9.86µm
RF.registers\[15\]\[14\],9.86µm
_1950_,9.86µm
_2165_,9.86µm
net691,9.845µm
_3001_,9.84µm
next_pc\[26\],9.84µm
DMEM.memory\[25\]\[12\],9.82µm
DMEM.memory\[2\]\[5\],9.82µm
DMEM.memory\[9\]\[23\],9.82µm
RF.registers\[1\]\[25\],9.82µm
_1316_,9.82µm
_1622_,9.8µm
DMEM.memory\[3\]\[17\],9.78µm
DMEM.memory\[3\]\[7\],9.78µm
DMEM.memory\[2\]\[10\],9.76µm
DMEM.memory\[6\]\[7\],9.76µm
net994,9.76µm
_2173_,9.755µm
net913,9.74µm
net940,9.74µm
DMEM.memory\[28\]\[7\],9.725µm
net1233,9.72µm
net921,9.72µm
net627,9.705µm
net661,9.705µm
net685,9.705µm
net707,9.705µm
net733,9.705µm
net735,9.705µm
net741,9.705µm
net759,9.705µm
net783,9.705µm
net785,9.705µm
net789,9.705µm
net801,9.705µm
net833,9.705µm
net660,9.705µm
net664,9.705µm
net700,9.705µm
net724,9.705µm
net776,9.705µm
net780,9.705µm
net782,9.705µm
net798,9.705µm
net838,9.705µm
net608,9.705µm
net622,9.705µm
RF.registers\[11\]\[0\],9.7µm
_2950_,9.7µm
net643,9.695µm
net757,9.695µm
DMEM.memory\[1\]\[12\],9.68µm
_1264_,9.68µm
DMEM.memory\[17\]\[12\],9.66µm
net615,9.645µm
net673,9.645µm
_2595_,9.64µm
net868,9.62µm
net1030,9.62µm
_2805_,9.61µm
RF.registers\[1\]\[31\],9.6µm
RF.registers\[5\]\[3\],9.6µm
net1057,9.6µm
_2012_,9.585µm
DMEM.memory\[14\]\[12\],9.58µm
DMEM.memory\[1\]\[11\],9.58µm
net725,9.565µm
net773,9.565µm
DMEM.memory\[0\]\[6\],9.54µm
net934,9.54µm
DMEM.memory\[1\]\[19\],9.52µm
net885,9.52µm
net1035,9.52µm
net1200,9.52µm
net988,9.52µm
RF.registers\[1\]\[18\],9.48µm
net1017,9.48µm
RF.registers\[11\]\[24\],9.46µm
net812,9.445µm
DMEM.memory\[2\]\[19\],9.44µm
RF.registers\[1\]\[21\],9.44µm
_3137_,9.44µm
DMEM.memory\[17\]\[16\],9.42µm
DMEM.memory\[20\]\[7\],9.42µm
_1944_,9.42µm
_2253_,9.42µm
_2659_,9.42µm
DMEM.memory\[1\]\[20\],9.4µm
DMEM.memory\[23\]\[23\],9.4µm
_2326_,9.4µm
_2725_,9.38µm
RF.registers\[5\]\[19\],9.365µm
_1456_,9.365µm
DMEM.memory\[2\]\[11\],9.36µm
RF.registers\[1\]\[6\],9.36µm
net1004,9.36µm
net982,9.36µm
_2873_,9.34µm
RF.registers\[2\]\[17\],9.335µm
_1434_,9.32µm
DMEM.memory\[2\]\[3\],9.3µm
RF.registers\[15\]\[16\],9.285µm
DMEM.memory\[17\]\[8\],9.28µm
DMEM.memory\[8\]\[23\],9.28µm
net908,9.26µm
_2727_,9.26µm
DMEM.memory\[30\]\[29\],9.24µm
net955,9.225µm
net694,9.225µm
net750,9.225µm
net836,9.225µm
_2070_,9.2µm
_2202_,9.2µm
_2324_,9.2µm
_2475_,9.2µm
RF.registers\[5\]\[20\],9.195µm
_1849_,9.175µm
DMEM.memory\[2\]\[30\],9.16µm
_0747_,9.16µm
_1525_,9.16µm
_1561_,9.16µm
RF.registers\[5\]\[15\],9.14µm
_0297_,9.14µm
DMEM.memory\[2\]\[28\],9.12µm
DMEM.memory\[30\]\[16\],9.12µm
DMEM.memory\[6\]\[23\],9.12µm
_2203_,9.115µm
net693,9.105µm
net823,9.105µm
net594,9.105µm
net1220,9.1µm
_2534_,9.095µm
net1171,9.08µm
_1847_,9.08µm
_2323_,9.08µm
_2583_,9.08µm
_2680_,9.08µm
_2683_,9.08µm
_2831_,9.08µm
_2853_,9.08µm
_2854_,9.08µm
_2403_,9.07µm
net878,9.06µm
net894,9.06µm
net1006,9.06µm
net1025,9.04µm
_1736_,9.04µm
net1015,9.02µm
net1126,9.02µm
net1048,9µm
net609,8.985µm
net651,8.985µm
net788,8.985µm
_1680_,8.98µm
_2728_,8.96µm
DMEM.memory\[0\]\[17\],8.945µm
net662,8.945µm
DMEM.memory\[29\]\[17\],8.94µm
DMEM.memory\[3\]\[0\],8.94µm
DMEM.memory\[3\]\[14\],8.94µm
net843,8.94µm
net877,8.94µm
net860,8.94µm
_2020_,8.94µm
_2386_,8.94µm
_2559_,8.94µm
net1012,8.94µm
_1984_,8.92µm
DMEM.memory\[6\]\[17\],8.905µm
RF.registers\[15\]\[12\],8.9µm
RF.registers\[1\]\[3\],8.9µm
net1187,8.9µm
_1108_,8.9µm
_1693_,8.88µm
_1988_,8.88µm
_0196_,8.86µm
_1606_,8.86µm
_1769_,8.86µm
_1800_,8.86µm
_2274_,8.86µm
_1811_,8.84µm
_1985_,8.84µm
DMEM.memory\[3\]\[31\],8.82µm
net888,8.82µm
net1056,8.82µm
_2825_,8.82µm
net663,8.815µm
_2476_,8.8µm
_2846_,8.785µm
DMEM.memory\[1\]\[3\],8.78µm
RF.registers\[11\]\[21\],8.78µm
RF.registers\[15\]\[28\],8.78µm
RF.registers\[1\]\[19\],8.78µm
RF.registers\[1\]\[4\],8.78µm
_2958_,8.78µm
net747,8.765µm
net754,8.765µm
net650,8.765µm
net1097,8.76µm
net834,8.745µm
DMEM.memory\[10\]\[17\],8.74µm
_0758_,8.74µm
net975,8.74µm
_1458_,8.74µm
net1229,8.74µm
next_pc\[24\],8.74µm
_1379_,8.72µm
net942,8.68µm
DMEM.memory\[1\]\[5\],8.66µm
DMEM.memory\[2\]\[6\],8.66µm
DMEM.memory\[4\]\[13\],8.66µm
RF.registers\[2\]\[22\],8.655µm
net656,8.645µm
net1076,8.62µm
net1190,8.62µm
net859,8.6µm
net867,8.6µm
net869,8.6µm
net873,8.6µm
net881,8.6µm
net887,8.6µm
net895,8.6µm
net473,8.6µm
net854,8.6µm
net864,8.6µm
net874,8.6µm
net880,8.6µm
net886,8.6µm
net898,8.6µm
net900,8.6µm
net906,8.6µm
_1274_,8.6µm
net1061,8.6µm
_2535_,8.6µm
_2634_,8.6µm
_2296_,8.58µm
net1080,8.56µm
DMEM.memory\[1\]\[17\],8.54µm
DMEM.memory\[3\]\[12\],8.54µm
_2009_,8.54µm
net611,8.525µm
net737,8.525µm
net787,8.525µm
net837,8.525µm
net606,8.525µm
net624,8.525µm
_1306_,8.52µm
_2557_,8.52µm
_2032_,8.5µm
DMEM.memory\[18\]\[8\],8.48µm
DMEM.memory\[2\]\[26\],8.48µm
DMEM.memory\[8\]\[16\],8.48µm
_1103_,8.48µm
_1504_,8.48µm
_1977_,8.48µm
_2692_,8.48µm
DMEM.memory\[28\]\[16\],8.44µm
RF.registers\[16\]\[7\],8.44µm
_0093_,8.44µm
net767,8.405µm
net781,8.405µm
net698,8.405µm
net774,8.405µm
_1289_,8.4µm
_1643_,8.4µm
_1879_,8.4µm
_1914_,8.4µm
_2600_,8.4µm
net998,8.38µm
net932,8.38µm
DMEM.memory\[15\]\[12\],8.36µm
DMEM.memory\[2\]\[24\],8.36µm
DMEM.memory\[31\]\[23\],8.36µm
net1142,8.36µm
net958,8.34µm
_1970_,8.335µm
DMEM.memory\[22\]\[7\],8.32µm
DMEM.memory\[25\]\[17\],8.32µm
_2230_,8.32µm
net761,8.305µm
net807,8.305µm
net821,8.305µm
net827,8.305µm
net710,8.305µm
net726,8.305µm
net772,8.305µm
net628,8.305µm
DMEM.memory\[2\]\[12\],8.28µm
_0061_,8.28µm
net1087,8.28µm
net1192,8.28µm
net916,8.28µm
_2538_,8.28µm
net1022,8.28µm
net960,8.28µm
net903,8.26µm
net862,8.26µm
net911,8.24µm
_2961_,8.24µm
net920,8.24µm
net605,8.235µm
_2514_,8.2µm
net729,8.185µm
_0040_,8.18µm
net1073,8.16µm
net1020,8.16µm
net845,8.14µm
net879,8.14µm
net891,8.14µm
_0922_,8.14µm
net1130,8.14µm
net992,8.14µm
DMEM.memory\[1\]\[7\],8.12µm
_1446_,8.12µm
net482,8.12µm
net637,8.115µm
DMEM.memory\[13\]\[13\],8.1µm
DMEM.memory\[2\]\[18\],8.1µm
_1754_,8.1µm
_1924_,8.1µm
_1971_,8.1µm
_2441_,8.1µm
net667,8.065µm
net681,8.065µm
net711,8.065µm
net799,8.065µm
net654,8.065µm
net668,8.065µm
net612,8.065µm
net620,8.065µm
net626,8.065µm
net632,8.065µm
net636,8.065µm
net646,8.065µm
DMEM.memory\[21\]\[12\],8.04µm
net1081,8.04µm
DMEM.memory\[28\]\[17\],8.02µm
DMEM.memory\[29\]\[23\],8.02µm
DMEM.memory\[31\]\[12\],8.02µm
DMEM.memory\[31\]\[13\],8.02µm
net897,8.02µm
_2273_,8.02µm
_2560_,8.02µm
net844,7.985µm
net1117,7.98µm
_1398_,7.98µm
_1997_,7.98µm
_2433_,7.98µm
_1779_,7.96µm
_2221_,7.96µm
DMEM.memory\[12\]\[23\],7.955µm
net645,7.945µm
net713,7.945µm
net696,7.945µm
net770,7.945µm
_1612_,7.94µm
_2169_,7.94µm
_2872_,7.94µm
net1110,7.935µm
DMEM.memory\[28\]\[23\],7.905µm
net852,7.9µm
_2248_,7.9µm
net699,7.895µm
_1694_,7.895µm
_2313_,7.895µm
_2447_,7.86µm
net597,7.845µm
net641,7.845µm
net692,7.845µm
net744,7.845µm
net588,7.845µm
net596,7.845µm
net604,7.845µm
net610,7.845µm
_0365_,7.82µm
net1209,7.82µm
net1072,7.82µm
_2164_,7.82µm
net847,7.8µm
net1029,7.8µm
net870,7.8µm
RF.registers\[9\]\[13\],7.78µm
_2962_,7.78µm
net950,7.78µm
net1156,7.76µm
_2914_,7.76µm
_2513_,7.74µm
_2404_,7.73µm
net659,7.725µm
net665,7.725µm
net671,7.725µm
net721,7.725µm
net797,7.725µm
net829,7.725µm
net720,7.725µm
net736,7.725µm
net824,7.725µm
net840,7.725µm
net842,7.725µm
net630,7.725µm
net1137,7.7µm
net1066,7.7µm
net1063,7.7µm
net851,7.68µm
net939,7.68µm
net963,7.68µm
net856,7.68µm
net904,7.68µm
net1036,7.68µm
_2308_,7.66µm
DMEM.memory\[26\]\[12\],7.64µm
DMEM.memory\[5\]\[17\],7.64µm
_1571_,7.64µm
_1628_,7.64µm
_1861_,7.64µm
_1909_,7.64µm
_2001_,7.64µm
_2075_,7.64µm
_2130_,7.64µm
_2890_,7.64µm
DMEM.memory\[14\]\[16\],7.615µm
DMEM.memory\[30\]\[17\],7.615µm
net633,7.605µm
net716,7.605µm
net766,7.605µm
net778,7.605µm
DMEM.memory\[2\]\[4\],7.58µm
_1635_,7.58µm
DMEM.memory\[27\]\[7\],7.56µm
net1197,7.56µm
_2068_,7.56µm
_2541_,7.56µm
_2649_,7.56µm
net883,7.525µm
net889,7.525µm
net876,7.525µm
_0167_,7.52µm
_0760_,7.52µm
_1090_,7.52µm
_1796_,7.52µm
_1911_,7.52µm
_2077_,7.52µm
_1308_,7.5µm
_2288_,7.5µm
_2303_,7.5µm
_0039_,7.47µm
_1569_,7.44µm
_2118_,7.44µm
net701,7.435µm
_2210_,7.42µm
RF.registers\[9\]\[19\],7.4µm
_1668_,7.4µm
net599,7.385µm
net601,7.385µm
net617,7.385µm
net621,7.385µm
net635,7.385µm
net647,7.385µm
net675,7.385µm
net709,7.385µm
net745,7.385µm
net751,7.385µm
net803,7.385µm
net811,7.385µm
net813,7.385µm
net839,7.385µm
net666,7.385µm
net674,7.385µm
net676,7.385µm
net678,7.385µm
net686,7.385µm
net690,7.385µm
net704,7.385µm
net706,7.385µm
net708,7.385µm
net738,7.385µm
net740,7.385µm
net748,7.385µm
net804,7.385µm
net810,7.385µm
net830,7.385µm
net590,7.385µm
net592,7.385µm
net602,7.385µm
net618,7.385µm
_2935_,7.38µm
net935,7.36µm
net1120,7.36µm
_0189_,7.35µm
DMEM.memory\[3\]\[20\],7.335µm
DMEM.memory\[3\]\[16\],7.32µm
RF.registers\[5\]\[22\],7.32µm
_2860_,7.32µm
RF.registers\[5\]\[17\],7.3µm
DMEM.memory\[1\]\[2\],7.28µm
DMEM.memory\[2\]\[8\],7.28µm
DMEM.memory\[30\]\[23\],7.28µm
RF.registers\[9\]\[16\],7.28µm
net619,7.265µm
net625,7.265µm
net743,7.265µm
net752,7.265µm
net784,7.265µm
net796,7.265µm
net808,7.265µm
_0182_,7.26µm
_0235_,7.26µm
_1929_,7.26µm
RF.registers\[11\]\[28\],7.24µm
net1115,7.24µm
_1278_,7.24µm
_1437_,7.24µm
net1226,7.24µm
_2177_,7.24µm
_2374_,7.24µm
net1002,7.24µm
net928,7.24µm
net1140,7.22µm
net853,7.22µm
net1001,7.22µm
net1176,7.22µm
net846,7.22µm
net866,7.22µm
_2607_,7.22µm
net1024,7.22µm
_1793_,7.2µm
_1699_,7.18µm
_2086_,7.18µm
net1223,7.18µm
net817,7.145µm
net598,7.145µm
net924,7.145µm
_0269_,7.14µm
_2687_,7.14µm
_2845_,7.14µm
_1036_,7.12µm
_2129_,7.12µm
net475,7.12µm
DMEM.memory\[16\]\[17\],7.1µm
DMEM.memory\[21\]\[7\],7.1µm
DMEM.memory\[25\]\[7\],7.1µm
DMEM.memory\[3\]\[19\],7.1µm
DMEM.memory\[7\]\[7\],7.1µm
net861,7.1µm
net899,7.1µm
net1033,7.1µm
_2601_,7.1µm
_2748_,7.1µm
net1008,7.1µm
DMEM.memory\[14\]\[23\],7.08µm
RF.registers\[16\]\[0\],7.06µm
_2250_,7.06µm
_1646_,7.04µm
_1721_,7.04µm
net1119,7µm
net910,7µm
DMEM.memory\[22\]\[17\],6.985µm
_0114_,6.98µm
_1706_,6.98µm
_0262_,6.96µm
RF.registers\[5\]\[18\],6.94µm
_0152_,6.94µm
_0254_,6.94µm
_2744_,6.94µm
net591,6.925µm
net595,6.925µm
net607,6.925µm
net653,6.925µm
net687,6.925µm
net717,6.925µm
net769,6.925µm
net793,6.925µm
net658,6.925µm
net688,6.925µm
net718,6.925µm
net756,6.925µm
net760,6.925µm
net786,6.925µm
net818,6.925µm
net820,6.925µm
net826,6.925µm
net586,6.925µm
net600,6.925µm
net642,6.925µm
net652,6.925µm
_2156_,6.92µm
DMEM.memory\[28\]\[13\],6.9µm
net969,6.9µm
net1186,6.9µm
net1175,6.9µm
net1166,6.9µm
_2449_,6.9µm
net1026,6.9µm
net1185,6.88µm
_0299_,6.87µm
_1830_,6.87µm
_0383_,6.86µm
_1818_,6.86µm
_2059_,6.86µm
_0058_,6.84µm
_0755_,6.84µm
_2405_,6.84µm
_2920_,6.84µm
_0185_,6.8µm
net1155,6.8µm
_2956_,6.79µm
net1153,6.78µm
net941,6.78µm
net1180,6.78µm
net1010,6.78µm
net1000,6.78µm
_0211_,6.77µm
net849,6.76µm
net961,6.76µm
net892,6.76µm
net896,6.76µm
_1517_,6.76µm
_1857_,6.76µm
_2810_,6.76µm
_2949_,6.76µm
_2997_,6.76µm
_1955_,6.74µm
_2191_,6.74µm
_2492_,6.74µm
_2978_,6.74µm
DMEM.memory\[2\]\[17\],6.72µm
DMEM.memory\[2\]\[9\],6.72µm
_0761_,6.72µm
_1614_,6.72µm
_1662_,6.72µm
_0345_,6.71µm
_1790_,6.675µm
_2080_,6.66µm
DMEM.memory\[12\]\[17\],6.64µm
DMEM.memory\[15\]\[16\],6.64µm
DMEM.memory\[1\]\[30\],6.64µm
DMEM.memory\[1\]\[8\],6.64µm
DMEM.memory\[3\]\[3\],6.64µm
DMEM.memory\[7\]\[16\],6.64µm
RF.registers\[1\]\[5\],6.64µm
_1542_,6.64µm
_2857_,6.64µm
_2757_,6.605µm
RF.registers\[5\]\[7\],6.6µm
_2057_,6.6µm
_2624_,6.6µm
_0272_,6.58µm
_1502_,6.58µm
_1509_,6.58µm
_2586_,6.58µm
_2357_,6.525µm
_2497_,6.52µm
DMEM.memory\[3\]\[6\],6.5µm
RF.registers\[5\]\[26\],6.48µm
RF.registers\[5\]\[8\],6.48µm
_2723_,6.48µm
net828,6.465µm
net1150,6.44µm
net917,6.44µm
net937,6.44µm
net1023,6.44µm
net1039,6.44µm
net1205,6.44µm
net1184,6.44µm
_2426_,6.44µm
net732,6.425µm
_0306_,6.42µm
_2693_,6.42µm
_0052_,6.41µm
DMEM.memory\[2\]\[31\],6.38µm
_0178_,6.38µm
_2376_,6.38µm
_2584_,6.38µm
DMEM.memory\[14\]\[17\],6.36µm
_0210_,6.36µm
_2820_,6.36µm
DMEM.memory\[2\]\[29\],6.35µm
_1644_,6.34µm
_0117_,6.33µm
net985,6.32µm
net993,6.32µm
net1027,6.32µm
net1074,6.32µm
_2675_,6.32µm
net587,6.305µm
net1188,6.3µm
_1447_,6.3µm
net1165,6.3µm
net1103,6.3µm
_2776_,6.3µm
_2965_,6.3µm
DMEM.memory\[20\]\[12\],6.28µm
DMEM.memory\[21\]\[17\],6.28µm
_1660_,6.28µm
_1936_,6.28µm
_1825_,6.26µm
_2062_,6.26µm
_2356_,6.24µm
net791,6.225µm
DMEM.memory\[1\]\[13\],6.2µm
_1815_,6.2µm
DMEM.memory\[0\]\[15\],6.18µm
DMEM.memory\[1\]\[28\],6.18µm
DMEM.memory\[31\]\[3\],6.18µm
DMEM.memory\[5\]\[12\],6.18µm
net1129,6.18µm
net1075,6.14µm
net1128,6.14µm
_3132_,6.14µm
DMEM.memory\[2\]\[1\],6.12µm
DMEM.memory\[5\]\[13\],6.12µm
net989,6.08µm
_1845_,6.08µm
_1959_,6.08µm
_2599_,6.08µm
net923,6.08µm
RF.registers\[9\]\[5\],6.06µm
_2224_,6.06µm
_2479_,6.06µm
_2614_,6.06µm
net703,6.055µm
_0149_,6.02µm
_0184_,6.02µm
_0318_,6.02µm
_1292_,6.02µm
_2870_,6.02µm
_1860_,6.01µm
net795,6.005µm
net1138,5.98µm
net1158,5.98µm
net925,5.98µm
net947,5.98µm
net959,5.98µm
net977,5.98µm
net997,5.98µm
net1009,5.98µm
net1021,5.98µm
net1077,5.98µm
net1198,5.98µm
net970,5.98µm
DMEM.memory\[0\]\[21\],5.945µm
DMEM.memory\[0\]\[14\],5.94µm
DMEM.memory\[6\]\[16\],5.94µm
_0362_,5.94µm
_1678_,5.94µm
_1751_,5.94µm
net679,5.885µm
net841,5.885µm
_2352_,5.87µm
net1068,5.86µm
_2991_,5.86µm
net1032,5.86µm
net936,5.86µm
_0405_,5.85µm
_2349_,5.85µm
DMEM.memory\[1\]\[6\],5.84µm
DMEM.memory\[2\]\[16\],5.84µm
_0754_,5.84µm
net1013,5.84µm
net1199,5.84µm
_1855_,5.84µm
_2232_,5.84µm
_2874_,5.84µm
_1661_,5.825µm
_1734_,5.82µm
_1788_,5.82µm
net1162,5.8µm
_1254_,5.8µm
_1715_,5.8µm
_2895_,5.8µm
DMEM.memory\[9\]\[16\],5.78µm
_0421_,5.78µm
_3143_,5.78µm
_3145_,5.78µm
net981,5.74µm
_2266_,5.74µm
DMEM.memory\[3\]\[1\],5.72µm
_2328_,5.72µm
_2673_,5.72µm
_2703_,5.72µm
_2758_,5.72µm
_0151_,5.7µm
net858,5.685µm
RF.registers\[11\]\[30\],5.68µm
_0089_,5.68µm
_1791_,5.68µm
net1060,5.68µm
_2814_,5.68µm
_2951_,5.68µm
DMEM.memory\[8\]\[7\],5.66µm
net933,5.645µm
net1124,5.6µm
_2160_,5.6µm
_2486_,5.6µm
_2643_,5.6µm
_2520_,5.58µm
_2747_,5.58µm
_0034_,5.56µm
_0076_,5.56µm
_0088_,5.56µm
_0109_,5.56µm
_0123_,5.56µm
_0174_,5.56µm
_0259_,5.56µm
_0294_,5.56µm
_0308_,5.56µm
_0344_,5.56µm
_0361_,5.56µm
net631,5.545µm
_1835_,5.525µm
net1154,5.52µm
net907,5.52µm
net953,5.52µm
net979,5.52µm
net991,5.52µm
net1011,5.52µm
net1219,5.52µm
net1118,5.52µm
net1193,5.52µm
net1189,5.52µm
net1059,5.52µm
net1231,5.52µm
net1134,5.52µm
net1054,5.52µm
net1052,5.52µm
net1018,5.52µm
_1765_,5.5µm
_0268_,5.49µm
DMEM.memory\[18\]\[16\],5.48µm
RF.registers\[5\]\[10\],5.48µm
_0899_,5.48µm
_1836_,5.48µm
_2866_,5.48µm
_3103_,5.48µm
DMEM.memory\[7\]\[17\],5.46µm
_0222_,5.46µm
_0397_,5.46µm
_2005_,5.46µm
_2369_,5.46µm
_2399_,5.46µm
_0197_,5.44µm
_2551_,5.44µm
_0042_,5.43µm
_0073_,5.43µm
_1848_,5.425µm
net931,5.4µm
_1850_,5.4µm
_1853_,5.4µm
_1858_,5.4µm
_2713_,5.4µm
_2880_,5.4µm
_3005_,5.4µm
_3091_,5.4µm
DMEM.memory\[9\]\[12\],5.38µm
_0138_,5.38µm
net1084,5.38µm
net1232,5.38µm
_1101_,5.38µm
_1109_,5.38µm
_1407_,5.38µm
_2341_,5.38µm
_2347_,5.38µm
_2587_,5.38µm
_2719_,5.38µm
_2736_,5.38µm
_3002_,5.38µm
_1759_,5.365µm
_1799_,5.36µm
_1801_,5.36µm
_2916_,5.36µm
_0765_,5.34µm
_2255_,5.34µm
_2271_,5.34µm
_2712_,5.34µm
_2836_,5.34µm
_3141_,5.34µm
net909,5.305µm
_1572_,5.295µm
DMEM.memory\[2\]\[2\],5.26µm
_1764_,5.26µm
_2003_,5.26µm
_2073_,5.26µm
_2553_,5.26µm
net1038,5.26µm
_3149_,5.26µm
net463,5.26µm
net487,5.26µm
net802,5.255µm
_1689_,5.245µm
_2657_,5.24µm
_2980_,5.24µm
_2941_,5.225µm
_3014_,5.225µm
_0132_,5.22µm
_0212_,5.22µm
_0400_,5.22µm
_1902_,5.22µm
_2161_,5.22µm
_2416_,5.22µm
_2421_,5.22µm
net1164,5.22µm
_2768_,5.22µm
_2771_,5.22µm
_2017_,5.16µm
net962,5.16µm
_1859_,5.15µm
_2474_,5.14µm
_3115_,5.14µm
net613,5.135µm
net614,5.135µm
_2064_,5.12µm
_2243_,5.12µm
_0056_,5.1µm
_0068_,5.1µm
_0069_,5.1µm
_0134_,5.1µm
_0139_,5.1µm
_0280_,5.1µm
_0764_,5.1µm
_1567_,5.1µm
_2741_,5.1µm
net763,5.085µm
_2360_,5.075µm
_0180_,5.07µm
_0290_,5.07µm
_0403_,5.07µm
net1206,5.06µm
net1194,5.06µm
net1125,5.06µm
net1168,5.06µm
net912,5.06µm
net918,5.06µm
net1064,5.06µm
_2108_,5.06µm
_2605_,5.06µm
_2702_,5.06µm
net1016,5.06µm
net984,5.06µm
net972,5.06µm
net944,5.06µm
net926,5.06µm
net922,5.06µm
_1918_,5.04µm
RF.registers\[9\]\[17\],5.02µm
net999,5.02µm
_1856_,5.02µm
_1952_,5.02µm
_2339_,5.02µm
_2548_,5.02µm
_2737_,5.02µm
_2926_,5.02µm
_2968_,5.02µm
_2981_,5.02µm
_0022_,5µm
_0004_,4.99µm
_3160_,4.985µm
_2666_,4.98µm
_2932_,4.95µm
_2946_,4.95µm
DMEM.memory\[0\]\[1\],4.94µm
_1611_,4.94µm
net1227,4.94µm
_2344_,4.94µm
_2572_,4.94µm
_2589_,4.94µm
_2869_,4.94µm
net996,4.94µm
net930,4.94µm
_0140_,4.93µm
DMEM.memory\[22\]\[23\],4.92µm
DMEM.memory\[26\]\[16\],4.92µm
net1031,4.92µm
net1217,4.92µm
_2029_,4.92µm
_2402_,4.92µm
_2523_,4.92µm
_2752_,4.92µm
_2856_,4.92µm
_3113_,4.92µm
_1421_,4.9µm
_1980_,4.9µm
_0293_,4.88µm
_0427_,4.88µm
net1202,4.88µm
_1102_,4.88µm
_1613_,4.88µm
_1671_,4.88µm
_2245_,4.88µm
_2749_,4.88µm
_2781_,4.88µm
_0246_,4.87µm
_1940_,4.82µm
_2237_,4.82µm
_2305_,4.82µm
net510,4.82µm
_2330_,4.8µm
_2384_,4.8µm
_2596_,4.8µm
_3163_,4.8µm
net188,4.8µm
_0008_,4.78µm
_2938_,4.77µm
_0150_,4.76µm
_0224_,4.76µm
net1149,4.76µm
_2072_,4.76µm
_2533_,4.76µm
_2704_,4.76µm
_2388_,4.725µm
_3154_,4.7µm
DMEM.memory\[30\]\[7\],4.68µm
_0279_,4.68µm
_0753_,4.68µm
_1716_,4.68µm
_1900_,4.68µm
_2151_,4.68µm
_2924_,4.68µm
_2942_,4.68µm
_2983_,4.68µm
_3008_,4.68µm
_3121_,4.68µm
_3158_,4.63µm
net914,4.625µm
_0270_,4.61µm
_0349_,4.61µm
_3140_,4.605µm
net1146,4.6µm
net1005,4.6µm
net1019,4.6µm
net1043,4.6µm
net1091,4.6µm
net1083,4.6µm
net1211,4.6µm
net1131,4.6µm
net1170,4.6µm
net1014,4.6µm
net986,4.6µm
net966,4.6µm
net956,4.6µm
_0130_,4.58µm
_1115_,4.58µm
_1685_,4.58µm
_2381_,4.58µm
_2351_,4.56µm
_2552_,4.56µm
_2688_,4.56µm
_2933_,4.56µm
_2974_,4.56µm
_2992_,4.56µm
_2996_,4.56µm
_0032_,4.54µm
_0054_,4.54µm
_0104_,4.54µm
_0121_,4.54µm
_0153_,4.54µm
_0166_,4.54µm
_0199_,4.54µm
_0201_,4.54µm
_0215_,4.54µm
_0223_,4.54µm
_0335_,4.54µm
_0367_,4.54µm
_1683_,4.54µm
net816,4.505µm
_0752_,4.48µm
_3139_,4.48µm
_0319_,4.46µm
