net,length_um
_2003_,10.56µm
_2387_,10.56µm
_1518_,10.545µm
_2214_,10.545µm
net1066,10.54µm
_2732_,10.54µm
_2769_,10.54µm
_2873_,10.54µm
net692,10.505µm
DMEM.memory\[27\]\[16\],10.5µm
DMEM.memory\[2\]\[31\],10.5µm
DMEM.memory\[8\]\[7\],10.5µm
net947,10.5µm
_2447_,10.5µm
net657,10.485µm
net774,10.485µm
net624,10.485µm
DMEM.memory\[31\]\[12\],10.46µm
RF.registers\[5\]\[19\],10.46µm
RF.registers\[5\]\[20\],10.46µm
_1485_,10.46µm
net715,10.445µm
net780,10.445µm
net652,10.445µm
net862,10.44µm
_2397_,10.44µm
_2433_,10.44µm
_2693_,10.44µm
_2763_,10.44µm
DMEM.memory\[28\]\[16\],10.4µm
RF.registers\[2\]\[6\],10.4µm
net1138,10.4µm
_2758_,10.4µm
net599,10.385µm
net619,10.385µm
net723,10.385µm
net747,10.365µm
net1213,10.34µm
_1695_,10.34µm
_1986_,10.34µm
net797,10.325µm
DMEM.memory\[29\]\[23\],10.32µm
net864,10.32µm
_1754_,10.32µm
net866,10.3µm
net883,10.285µm
net1146,10.28µm
net682,10.275µm
_1938_,10.26µm
_2218_,10.26µm
net711,10.245µm
_0759_,10.24µm
_1699_,10.24µm
_1788_,10.24µm
DMEM.memory\[24\]\[16\],10.22µm
DMEM.memory\[2\]\[10\],10.22µm
net1118,10.22µm
_1690_,10.22µm
DMEM.memory\[1\]\[13\],10.205µm
net910,10.2µm
_1532_,10.2µm
_2704_,10.2µm
net681,10.195µm
net639,10.165µm
net741,10.165µm
net785,10.165µm
DMEM.memory\[18\]\[8\],10.16µm
DMEM.memory\[22\]\[7\],10.16µm
_1493_,10.16µm
net816,10.145µm
net615,10.105µm
net777,10.105µm
net803,10.105µm
net829,10.105µm
net736,10.105µm
net760,10.105µm
net762,10.105µm
net582,10.105µm
net592,10.105µm
net907,10.1µm
net1092,10.1µm
net1073,10.1µm
DMEM.memory\[3\]\[22\],10.06µm
net1159,10.06µm
net1210,10.06µm
net1125,10.06µm
net801,10.045µm
net794,10.045µm
net586,10.045µm
net612,10.045µm
DMEM.memory\[20\]\[16\],10.04µm
net713,10.025µm
net728,10.025µm
net752,10.025µm
_1332_,10µm
_1943_,10µm
_2599_,10µm
net783,9.985µm
net842,9.98µm
_2131_,9.98µm
net903,9.96µm
net1126,9.94µm
_2279_,9.92µm
net1147,9.9µm
_1952_,9.9µm
_1515_,9.88µm
DMEM.memory\[30\]\[3\],9.86µm
_2446_,9.86µm
_1984_,9.84µm
net845,9.825µm
DMEM.memory\[1\]\[17\],9.82µm
DMEM.memory\[1\]\[22\],9.82µm
DMEM.memory\[31\]\[17\],9.82µm
RF.registers\[1\]\[15\],9.82µm
net1133,9.82µm
_2522_,9.78µm
RF.registers\[2\]\[9\],9.74µm
_2690_,9.74µm
_1714_,9.72µm
_2453_,9.715µm
net593,9.705µm
net633,9.705µm
net649,9.705µm
net675,9.705µm
net729,9.705µm
net737,9.705µm
net755,9.705µm
net759,9.705µm
net799,9.705µm
net815,9.705µm
net821,9.705µm
net837,9.705µm
net660,9.705µm
net670,9.705µm
net704,9.705µm
net768,9.705µm
net826,9.705µm
net602,9.705µm
net634,9.705µm
net638,9.705µm
net646,9.705µm
DMEM.memory\[18\]\[7\],9.7µm
_1413_,9.7µm
net822,9.685µm
_2470_,9.68µm
net677,9.665µm
_2534_,9.655µm
net746,9.645µm
net610,9.645µm
net867,9.64µm
net875,9.62µm
_2752_,9.62µm
DMEM.memory\[18\]\[16\],9.6µm
net1217,9.6µm
net632,9.565µm
DMEM.memory\[23\]\[7\],9.56µm
_1731_,9.54µm
DMEM.memory\[1\]\[19\],9.52µm
_1448_,9.52µm
_2324_,9.52µm
net988,9.48µm
net617,9.445µm
net635,9.445µm
DMEM.memory\[28\]\[17\],9.44µm
DMEM.memory\[28\]\[23\],9.44µm
DMEM.memory\[2\]\[19\],9.44µm
_1748_,9.425µm
DMEM.memory\[25\]\[23\],9.42µm
_2825_,9.42µm
RF.registers\[1\]\[30\],9.405µm
DMEM.memory\[21\]\[7\],9.4µm
net999,9.4µm
DMEM.memory\[2\]\[30\],9.36µm
net1037,9.36µm
_1762_,9.34µm
net689,9.325µm
net604,9.325µm
_1726_,9.32µm
net786,9.305µm
net945,9.3µm
net1072,9.3µm
net1165,9.3µm
_3141_,9.3µm
DMEM.memory\[3\]\[13\],9.28µm
net901,9.28µm
_2744_,9.28µm
_1654_,9.275µm
net608,9.275µm
_0061_,9.27µm
DMEM.memory\[11\]\[7\],9.24µm
net885,9.24µm
net1128,9.24µm
_1724_,9.235µm
net623,9.225µm
net739,9.225µm
net811,9.225µm
net618,9.225µm
net1198,9.2µm
_2728_,9.18µm
net946,9.18µm
_3147_,9.175µm
_2210_,9.165µm
net915,9.16µm
net908,9.16µm
_1398_,9.16µm
_1936_,9.16µm
DMEM.memory\[3\]\[27\],9.14µm
DMEM.memory\[3\]\[8\],9.14µm
RF.registers\[11\]\[20\],9.14µm
_1796_,9.14µm
DMEM.memory\[16\]\[23\],9.12µm
RF.registers\[16\]\[10\],9.12µm
net583,9.105µm
net699,9.085µm
net684,9.085µm
net1106,9.08µm
_2366_,9.08µm
_2572_,9.08µm
_2997_,9.08µm
net782,9.065µm
DMEM.memory\[25\]\[7\],9.06µm
net905,9.06µm
net848,9.06µm
_1859_,9.06µm
DMEM.memory\[1\]\[25\],9.02µm
RF.registers\[1\]\[31\],9.02µm
net1005,9.02µm
net1206,9.02µm
_1693_,9.02µm
_2223_,9µm
_2853_,8.99µm
net694,8.985µm
net808,8.985µm
net590,8.985µm
net650,8.985µm
_2002_,8.98µm
_2455_,8.98µm
DMEM.memory\[17\]\[16\],8.96µm
net1053,8.96µm
_1608_,8.96µm
DMEM.memory\[12\]\[13\],8.94µm
net873,8.94µm
_0760_,8.94µm
net858,8.94µm
net900,8.94µm
_1958_,8.94µm
_2108_,8.94µm
_2799_,8.94µm
net662,8.935µm
RF.registers\[9\]\[11\],8.9µm
_0763_,8.9µm
net1093,8.9µm
_2189_,8.88µm
DMEM.memory\[2\]\[25\],8.875µm
net611,8.865µm
net753,8.865µm
net740,8.865µm
net626,8.865µm
_1420_,8.86µm
_1609_,8.86µm
_2645_,8.86µm
net1055,8.84µm
_1836_,8.84µm
net850,8.82µm
_2784_,8.82µm
_2860_,8.805µm
net917,8.8µm
net943,8.8µm
DMEM.memory\[30\]\[17\],8.785µm
net680,8.765µm
net716,8.765µm
net1080,8.74µm
net1191,8.74µm
_1104_,8.74µm
_1694_,8.73µm
net1003,8.72µm
_1865_,8.7µm
_0399_,8.67µm
DMEM.memory\[13\]\[12\],8.66µm
DMEM.memory\[27\]\[23\],8.66µm
_2459_,8.66µm
DMEM.memory\[6\]\[16\],8.65µm
net840,8.645µm
net693,8.625µm
RF.registers\[9\]\[16\],8.62µm
net1025,8.62µm
net1211,8.62µm
_1691_,8.62µm
net598,8.605µm
net847,8.6µm
net857,8.6µm
net861,8.6µm
net863,8.6µm
net869,8.6µm
net877,8.6µm
net879,8.6µm
net899,8.6µm
net1121,8.6µm
net854,8.6µm
net874,8.6µm
net878,8.6µm
net890,8.6µm
net894,8.6µm
net896,8.6µm
net898,8.6µm
net904,8.6µm
_1844_,8.6µm
_2836_,8.6µm
_2749_,8.58µm
net925,8.58µm
net234,8.565µm
DMEM.memory\[2\]\[22\],8.56µm
net1131,8.56µm
_1531_,8.56µm
DMEM.memory\[2\]\[11\],8.54µm
DMEM.memory\[30\]\[29\],8.54µm
_2282_,8.54µm
_2351_,8.54µm
_2616_,8.54µm
net793,8.525µm
net800,8.525µm
_1804_,8.52µm
_2535_,8.52µm
_1918_,8.5µm
DMEM.memory\[29\]\[13\],8.48µm
RF.registers\[9\]\[26\],8.48µm
net1190,8.48µm
_1793_,8.48µm
_2647_,8.48µm
net990,8.48µm
RF.registers\[1\]\[20\],8.44µm
_1374_,8.42µm
_1566_,8.42µm
_1625_,8.42µm
_1760_,8.42µm
_2061_,8.42µm
net676,8.405µm
net690,8.405µm
net606,8.405µm
_1475_,8.4µm
_1697_,8.4µm
_1801_,8.4µm
net949,8.38µm
_0753_,8.36µm
_0757_,8.36µm
net888,8.36µm
net906,8.36µm
DMEM.memory\[2\]\[2\],8.34µm
net653,8.305µm
net705,8.305µm
net767,8.305µm
net766,8.305µm
net596,8.305µm
net937,8.28µm
net939,8.28µm
net961,8.28µm
net1067,8.28µm
net1103,8.26µm
net1184,8.26µm
net892,8.26µm
_1820_,8.26µm
_2253_,8.26µm
_2675_,8.26µm
DMEM.memory\[3\]\[14\],8.24µm
net913,8.24µm
DMEM.memory\[3\]\[1\],8.22µm
net989,8.22µm
DMEM.memory\[0\]\[18\],8.2µm
RF.registers\[1\]\[19\],8.2µm
RF.registers\[9\]\[24\],8.2µm
net1157,8.2µm
_1861_,8.2µm
net839,8.185µm
net658,8.185µm
DMEM.memory\[14\]\[23\],8.16µm
DMEM.memory\[1\]\[12\],8.16µm
_0746_,8.16µm
net1039,8.16µm
net1043,8.16µm
net1079,8.16µm
net1076,8.16µm
net1116,8.16µm
_1419_,8.16µm
net921,8.16µm
net701,8.145µm
net889,8.14µm
net891,8.14µm
net895,8.14µm
net860,8.14µm
net886,8.14µm
_1626_,8.14µm
_2232_,8.14µm
RF.registers\[1\]\[6\],8.12µm
DMEM.memory\[2\]\[24\],8.1µm
_2216_,8.1µm
net1044,8.1µm
net994,8.1µm
_2792_,8.09µm
RF.registers\[15\]\[13\],8.08µm
RF.registers\[16\]\[11\],8.08µm
net603,8.065µm
net605,8.065µm
net637,8.065µm
net655,8.065µm
net671,8.065µm
net707,8.065µm
net725,8.065µm
net731,8.065µm
net763,8.065µm
net702,8.065µm
net708,8.065µm
net718,8.065µm
net744,8.065µm
net798,8.065µm
net648,8.065µm
DMEM.memory\[10\]\[23\],8.06µm
_0235_,8.06µm
_2305_,8.06µm
_2335_,8.06µm
DMEM.memory\[6\]\[17\],8.04µm
net712,8.04µm
net1060,8.04µm
_1272_,8.04µm
_1378_,8.04µm
_2302_,8.04µm
net918,8.025µm
DMEM.memory\[13\]\[16\],8.02µm
DMEM.memory\[1\]\[6\],8.02µm
DMEM.memory\[31\]\[23\],8.02µm
DMEM.memory\[31\]\[29\],8.02µm
DMEM.memory\[5\]\[7\],8.02µm
RF.registers\[1\]\[22\],8.02µm
net1119,8.02µm
_1560_,8.02µm
_2084_,8.02µm
net673,8.015µm
net778,8.015µm
DMEM.memory\[15\]\[13\],8µm
net853,7.985µm
net865,7.985µm
net880,7.985µm
net902,7.985µm
DMEM.memory\[1\]\[3\],7.98µm
DMEM.memory\[21\]\[16\],7.98µm
net1047,7.98µm
_1945_,7.98µm
_2523_,7.98µm
_1756_,7.96µm
net683,7.945µm
net703,7.945µm
net831,7.945µm
net672,7.945µm
net776,7.945µm
net796,7.945µm
net644,7.945µm
_2161_,7.94µm
_0056_,7.93µm
DMEM.memory\[30\]\[12\],7.92µm
DMEM.memory\[4\]\[23\],7.92µm
RF.registers\[2\]\[28\],7.92µm
RF.registers\[15\]\[19\],7.9µm
net849,7.9µm
_1650_,7.9µm
_2972_,7.9µm
RF.registers\[9\]\[12\],7.88µm
_1322_,7.88µm
_2552_,7.88µm
net938,7.88µm
_0257_,7.86µm
net659,7.845µm
net773,7.845µm
net784,7.845µm
net622,7.845µm
net628,7.845µm
net636,7.845µm
_1849_,7.84µm
_0009_,7.82µm
_0298_,7.82µm
net955,7.82µm
net1028,7.82µm
_2722_,7.815µm
net833,7.805µm
net897,7.8µm
net1023,7.8µm
net1173,7.8µm
_1606_,7.8µm
_2657_,7.8µm
RF.registers\[9\]\[21\],7.78µm
_0141_,7.77µm
net1141,7.76µm
_2413_,7.76µm
DMEM.memory\[15\]\[16\],7.74µm
DMEM.memory\[16\]\[12\],7.74µm
DMEM.memory\[20\]\[7\],7.74µm
DMEM.memory\[2\]\[14\],7.74µm
DMEM.memory\[4\]\[7\],7.74µm
net952,7.74µm
net663,7.725µm
net695,7.725µm
net721,7.725µm
net795,7.725µm
net772,7.725µm
net792,7.725µm
net838,7.725µm
net600,7.725µm
net1163,7.7µm
net997,7.7µm
net1085,7.7µm
net1179,7.7µm
net1172,7.7µm
net1046,7.7µm
net188,7.7µm
_0267_,7.69µm
DMEM.memory\[2\]\[0\],7.68µm
RF.registers\[1\]\[11\],7.68µm
net851,7.68µm
net1031,7.68µm
net1033,7.68µm
net1167,7.68µm
_2678_,7.68µm
_2776_,7.68µm
_2939_,7.68µm
net1042,7.68µm
_2827_,7.66µm
RF.registers\[1\]\[4\],7.64µm
net1134,7.64µm
net1036,7.64µm
net986,7.64µm
_2866_,7.62µm
_3000_,7.62µm
DMEM.memory\[2\]\[1\],7.615µm
net607,7.605µm
net771,7.605µm
net809,7.605µm
net722,7.605µm
net742,7.605µm
net754,7.605µm
net812,7.605µm
net820,7.605µm
_2004_,7.6µm
_2798_,7.6µm
_1628_,7.595µm
_1758_,7.595µm
DMEM.memory\[1\]\[7\],7.58µm
_2086_,7.58µm
net1062,7.58µm
DMEM.memory\[3\]\[5\],7.56µm
_2248_,7.56µm
net1030,7.56µm
net461,7.56µm
_0297_,7.54µm
net1214,7.525µm
DMEM.memory\[25\]\[16\],7.52µm
DMEM.memory\[3\]\[4\],7.52µm
net500,7.52µm
_3114_,7.5µm
net685,7.485µm
_0379_,7.48µm
_2029_,7.48µm
_2710_,7.48µm
_2318_,7.44µm
net698,7.435µm
_1434_,7.42µm
_1959_,7.42µm
_0071_,7.4µm
_2424_,7.4µm
_2584_,7.4µm
_2684_,7.4µm
net585,7.385µm
net587,7.385µm
net597,7.385µm
net621,7.385µm
net665,7.385µm
net669,7.385µm
net691,7.385µm
net697,7.385µm
net709,7.385µm
net727,7.385µm
net733,7.385µm
net735,7.385µm
net743,7.385µm
net761,7.385µm
net765,7.385µm
net805,7.385µm
net813,7.385µm
net819,7.385µm
net664,7.385µm
net668,7.385µm
net688,7.385µm
net714,7.385µm
net730,7.385µm
net732,7.385µm
net734,7.385µm
net758,7.385µm
net824,7.385µm
net588,7.385µm
net616,7.385µm
net620,7.385µm
net642,7.385µm
_2956_,7.38µm
DMEM.memory\[2\]\[6\],7.36µm
net1164,7.36µm
net927,7.36µm
net1049,7.36µm
net1069,7.36µm
_2005_,7.36µm
net1022,7.36µm
_1798_,7.34µm
_0184_,7.33µm
DMEM.memory\[22\]\[12\],7.32µm
_1846_,7.305µm
DMEM.memory\[12\]\[12\],7.295µm
net641,7.265µm
net789,7.265µm
net674,7.265µm
net814,7.265µm
net594,7.265µm
_0294_,7.26µm
net1009,7.26µm
net1161,7.24µm
net931,7.24µm
net995,7.24µm
net1007,7.24µm
net1078,7.24µm
_2368_,7.24µm
net1052,7.24µm
net1004,7.24µm
net968,7.24µm
_1109_,7.22µm
net844,7.22µm
_1910_,7.22µm
_2709_,7.22µm
_2808_,7.22µm
_2863_,7.22µm
_2965_,7.22µm
DMEM.memory\[0\]\[0\],7.2µm
_0990_,7.2µm
_1666_,7.2µm
_2145_,7.2µm
net1215,7.18µm
net1027,7.18µm
_1808_,7.18µm
net1065,7.18µm
_2001_,7.18µm
_2621_,7.18µm
net1012,7.18µm
_2370_,7.16µm
_2273_,7.155µm
net775,7.145µm
_2550_,7.14µm
_1727_,7.135µm
DMEM.memory\[6\]\[12\],7.12µm
net1029,7.12µm
_2479_,7.12µm
_0060_,7.11µm
DMEM.memory\[17\]\[17\],7.1µm
DMEM.memory\[4\]\[12\],7.1µm
RF.registers\[15\]\[25\],7.1µm
net1120,7.1µm
net561,7.1µm
_1113_,7.08µm
_2786_,7.065µm
DMEM.memory\[3\]\[23\],7.06µm
DMEM.memory\[7\]\[12\],7.06µm
_1095_,7.06µm
_1400_,7.06µm
_2872_,7.06µm
_2976_,7.06µm
_2981_,7.06µm
DMEM.memory\[28\]\[7\],7.04µm
_1713_,7.04µm
_2258_,7.04µm
_2644_,7.04µm
DMEM.memory\[2\]\[28\],7µm
DMEM.memory\[2\]\[8\],6.98µm
_0308_,6.98µm
net856,6.98µm
_2163_,6.98µm
_2699_,6.98µm
DMEM.memory\[1\]\[23\],6.96µm
_1525_,6.96µm
net1216,6.94µm
_2440_,6.94µm
_2753_,6.94µm
_3125_,6.94µm
DMEM.memory\[22\]\[17\],6.935µm
net745,6.925µm
net757,6.925µm
net769,6.925µm
net779,6.925µm
net787,6.925µm
net835,6.925µm
net770,6.925µm
net630,6.925µm
DMEM.memory\[1\]\[27\],6.9µm
net1001,6.9µm
net1021,6.9µm
net1035,6.9µm
net1130,6.9µm
net916,6.9µm
_2648_,6.9µm
net1026,6.9µm
_2834_,6.88µm
DMEM.memory\[26\]\[23\],6.86µm
_2574_,6.86µm
_2583_,6.86µm
_3113_,6.86µm
_0126_,6.84µm
_0755_,6.84µm
_0765_,6.84µm
_1689_,6.84µm
_2908_,6.84µm
DMEM.memory\[0\]\[21\],6.825µm
DMEM.memory\[2\]\[15\],6.82µm
DMEM.memory\[3\]\[29\],6.82µm
net1132,6.78µm
_1718_,6.78µm
DMEM.memory\[5\]\[17\],6.76µm
net876,6.76µm
_2298_,6.76µm
net482,6.76µm
_1315_,6.74µm
_1412_,6.74µm
_2320_,6.735µm
DMEM.memory\[0\]\[14\],6.72µm
DMEM.memory\[2\]\[13\],6.72µm
net1143,6.72µm
net1208,6.72µm
_1657_,6.72µm
_1797_,6.72µm
_2229_,6.72µm
_0111_,6.7µm
DMEM.memory\[0\]\[11\],6.66µm
_1816_,6.66µm
net1058,6.66µm
net1054,6.66µm
_0300_,6.64µm
net981,6.64µm
net852,6.64µm
_1449_,6.64µm
_1674_,6.6µm
_1997_,6.6µm
_2301_,6.6µm
_3133_,6.6µm
_2221_,6.58µm
_2308_,6.58µm
_1492_,6.54µm
DMEM.memory\[2\]\[3\],6.525µm
DMEM.memory\[12\]\[16\],6.52µm
_2618_,6.52µm
_2737_,6.52µm
_2929_,6.52µm
_0035_,6.48µm
net678,6.465µm
net756,6.465µm
_0176_,6.45µm
net1153,6.44µm
net967,6.44µm
net975,6.44µm
net991,6.44µm
net1077,6.44µm
net1207,6.44µm
net1115,6.44µm
net1020,6.44µm
net1016,6.44µm
net1014,6.44µm
DMEM.memory\[29\]\[29\],6.4µm
DMEM.memory\[5\]\[12\],6.4µm
_2345_,6.4µm
_2924_,6.4µm
_2794_,6.38µm
_2953_,6.365µm
DMEM.memory\[21\]\[12\],6.36µm
_3144_,6.335µm
net969,6.32µm
net1180,6.32µm
_2244_,6.32µm
net976,6.32µm
net972,6.32µm
net928,6.32µm
DMEM.memory\[1\]\[21\],6.3µm
_0168_,6.3µm
net1063,6.3µm
_2819_,6.3µm
net1024,6.3µm
RF.registers\[1\]\[7\],6.28µm
_1774_,6.28µm
RF.registers\[9\]\[2\],6.26µm
net1204,6.26µm
net1194,6.26µm
_1569_,6.26µm
_1685_,6.26µm
_1752_,6.26µm
_2204_,6.26µm
_2795_,6.26µm
net998,6.26µm
_3156_,6.245µm
_0256_,6.24µm
_2948_,6.23µm
_2888_,6.225µm
net1045,6.2µm
_2151_,6.2µm
DMEM.memory\[21\]\[23\],6.185µm
DMEM.memory\[3\]\[21\],6.18µm
_2130_,6.18µm
_2626_,6.18µm
_2779_,6.18µm
net666,6.175µm
_2774_,6.16µm
_3115_,6.145µm
DMEM.memory\[26\]\[12\],6.14µm
_2602_,6.08µm
net922,6.08µm
DMEM.memory\[14\]\[12\],6.06µm
DMEM.memory\[30\]\[23\],6.06µm
_0133_,6.06µm
net841,6.06µm
_1635_,6.06µm
_1914_,6.055µm
_2059_,6.03µm
_0391_,6.02µm
_2759_,6.02µm
_0095_,5.99µm
_0357_,5.99µm
_0383_,5.99µm
net1158,5.98µm
net959,5.98µm
net1051,5.98µm
net1201,5.98µm
net1127,5.98µm
net1110,5.98µm
net1182,5.98µm
net1178,5.98µm
_2612_,5.98µm
net1010,5.98µm
net932,5.98µm
_0394_,5.96µm
_2392_,5.96µm
DMEM.memory\[11\]\[12\],5.94µm
_2271_,5.94µm
_2486_,5.94µm
_2928_,5.94µm
_2989_,5.94µm
_3127_,5.94µm
_0039_,5.92µm
_1761_,5.92µm
_2400_,5.92µm
_3091_,5.92µm
DMEM.memory\[5\]\[16\],5.9µm
_1769_,5.88µm
net983,5.86µm
net1175,5.86µm
net1137,5.86µm
net1008,5.86µm
DMEM.memory\[26\]\[17\],5.84µm
_2315_,5.84µm
_2895_,5.84µm
_2926_,5.84µm
net1006,5.84µm
_3139_,5.84µm
RF.registers\[9\]\[10\],5.82µm
_1422_,5.82µm
_1709_,5.82µm
_2707_,5.82µm
_0100_,5.8µm
_0343_,5.8µm
_1805_,5.8µm
net1105,5.8µm
_2114_,5.8µm
_2060_,5.74µm
_2303_,5.74µm
RF.registers\[11\]\[0\],5.72µm
RF.registers\[2\]\[11\],5.72µm
_0005_,5.72µm
net1177,5.72µm
_1830_,5.72µm
_1963_,5.72µm
_2166_,5.72µm
_2712_,5.72µm
_3117_,5.72µm
_1864_,5.715µm
RF.registers\[5\]\[24\],5.68µm
_1841_,5.68µm
net1166,5.68µm
_2490_,5.68µm
_2619_,5.68µm
_2664_,5.68µm
_0285_,5.65µm
_2476_,5.64µm
_2820_,5.62µm
_3012_,5.61µm
DMEM.memory\[2\]\[7\],5.605µm
DMEM.memory\[1\]\[29\],5.6µm
DMEM.memory\[9\]\[12\],5.6µm
_0118_,5.6µm
_1294_,5.6µm
_2416_,5.6µm
_0001_,5.56µm
_0157_,5.56µm
_0220_,5.56µm
_0425_,5.56µm
_0427_,5.56µm
_1309_,5.56µm
_1541_,5.56µm
_2900_,5.56µm
net627,5.545µm
net679,5.545µm
_0213_,5.53µm
_0353_,5.53µm
net977,5.52µm
net1011,5.52µm
net1017,5.52µm
_0926_,5.52µm
net1195,5.52µm
net1187,5.52µm
net1168,5.52µm
_2613_,5.52µm
net1050,5.52µm
net1038,5.52µm
net934,5.52µm
_0033_,5.5µm
_0397_,5.49µm
_2938_,5.49µm
DMEM.memory\[22\]\[16\],5.48µm
DMEM.memory\[29\]\[17\],5.48µm
DMEM.memory\[3\]\[16\],5.48µm
_0122_,5.48µm
_2551_,5.48µm
_2967_,5.48µm
_2982_,5.48µm
_3092_,5.48µm
_0226_,5.46µm
_0314_,5.46µm
_3155_,5.445µm
_0222_,5.44µm
_0413_,5.44µm
_3124_,5.44µm
_1036_,5.425µm
_3157_,5.405µm
_1834_,5.4µm
_1902_,5.4µm
_2043_,5.4µm
_2342_,5.4µm
_2354_,5.4µm
_3017_,5.4µm
_3110_,5.4µm
_0292_,5.39µm
_2999_,5.39µm
DMEM.memory\[0\]\[9\],5.38µm
_0764_,5.38µm
_1031_,5.38µm
_1098_,5.38µm
_1831_,5.38µm
_1856_,5.38µm
_2339_,5.38µm
_2761_,5.38µm
_2781_,5.38µm
_2829_,5.38µm
_1405_,5.36µm
_3090_,5.36µm
RF.registers\[9\]\[19\],5.34µm
_0396_,5.34µm
net965,5.34µm
_1351_,5.34µm
_1407_,5.34µm
_2374_,5.34µm
net978,5.34µm
net471,5.28µm
_2025_,5.28µm
net473,5.28µm
DMEM.memory\[13\]\[13\],5.26µm
RF.registers\[9\]\[3\],5.26µm
_1583_,5.26µm
_2020_,5.26µm
_2726_,5.26µm
_2756_,5.26µm
net827,5.255µm
_2350_,5.25µm
_1570_,5.24µm
net1108,5.225µm
_0196_,5.22µm
_0378_,5.22µm
net1185,5.22µm
_1547_,5.22µm
_2297_,5.22µm
_2313_,5.22µm
net220,5.22µm
net508,5.22µm
_2389_,5.205µm
_0024_,5.19µm
_2363_,5.165µm
net957,5.16µm
_0407_,5.15µm
_0016_,5.14µm
_1281_,5.14µm
_1613_,5.14µm
_1683_,5.14µm
_2072_,5.14µm
_2369_,5.14µm
_2565_,5.14µm
_2958_,5.14µm
_1644_,5.12µm
_2070_,5.12µm
_0117_,5.1µm
_0138_,5.1µm
_0155_,5.1µm
_0178_,5.1µm
_0202_,5.1µm
_0281_,5.1µm
_2514_,5.1µm
_2723_,5.1µm
net825,5.085µm
net788,5.085µm
_0077_,5.07µm
_0405_,5.07µm
net1156,5.06µm
net909,5.06µm
net933,5.06µm
_2245_,5.06µm
net1002,5.06µm
net992,5.06µm
net954,5.06µm
net950,5.06µm
net948,5.06µm
_2963_,5.05µm
_3105_,5.04µm
DMEM.memory\[26\]\[16\],5.02µm
_0120_,5.02µm
_1741_,5.02µm
_1845_,5.02µm
_2017_,5.02µm
_3001_,5.02µm
_1832_,5µm
_3004_,5µm
_0160_,4.95µm
_2736_,4.95µm
_2952_,4.95µm
_1800_,4.94µm
_1974_,4.94µm
_2177_,4.94µm
_2267_,4.94µm
net1000,4.94µm
_0249_,4.93µm
_2977_,4.93µm
_3163_,4.925µm
DMEM.memory\[28\]\[12\],4.92µm
net1019,4.92µm
net1041,4.92µm
_2532_,4.92µm
_2566_,4.92µm
_2571_,4.92µm
_2643_,4.92µm
_2767_,4.92µm
_3011_,4.92µm
DMEM.memory\[0\]\[15\],4.9µm
_0119_,4.9µm
_1428_,4.9µm
_1988_,4.9µm
RF.registers\[5\]\[26\],4.88µm
_1643_,4.88µm
_1667_,4.88µm
_2610_,4.88µm
_2719_,4.88µm
DMEM.memory\[2\]\[23\],4.875µm
_2219_,4.835µm
_1885_,4.82µm
_2687_,4.82µm
net941,4.8µm
_1302_,4.8µm
_1730_,4.8µm
_1826_,4.8µm
_2559_,4.8µm
_2624_,4.8µm
_2692_,4.8µm
_2771_,4.8µm
net512,4.8µm
_0380_,4.78µm
_3160_,4.775µm
_1624_,4.765µm
_0140_,4.76µm
_0225_,4.76µm
_2164_,4.76µm
_2323_,4.76µm
_2538_,4.76µm
_2951_,4.76µm
DMEM.memory\[5\]\[13\],4.74µm
_0409_,4.73µm
_0423_,4.73µm
DMEM.memory\[12\]\[23\],4.685µm
DMEM.memory\[24\]\[17\],4.685µm
_0082_,4.68µm
_0091_,4.68µm
_0115_,4.68µm
_0280_,4.68µm
_0740_,4.68µm
_2355_,4.68µm
_2385_,4.68µm
_2750_,4.68µm
RF.registers\[16\]\[0\],4.66µm
net724,4.625µm
net936,4.625µm
_0103_,4.61µm
_0272_,4.61µm
_3164_,4.605µm
net919,4.6µm
net1104,4.6µm
net929,4.6µm
net951,4.6µm
net1015,4.6µm
net1117,4.6µm
net912,4.6µm
_2429_,4.6µm
_2823_,4.6µm
net1018,4.6µm
net956,4.6µm
net944,4.6µm
_0170_,4.58µm
net1090,4.58µm
_2401_,4.58µm
net1144,4.56µm
_1555_,4.56µm
_1633_,4.56µm
_2978_,4.56µm
_3136_,4.56µm
_0006_,4.54µm
_0136_,4.54µm
_0181_,4.54µm
_0197_,4.54µm
_0239_,4.54µm
_0304_,4.54µm
_0316_,4.54µm
_0406_,4.54µm
_1629_,4.54µm
_2492_,4.54µm
_0025_,4.51µm
net687,4.505µm
net584,4.505µm
_1417_,4.5µm
_2178_,4.5µm
_0278_,4.49µm
_2352_,4.49µm
_2650_,4.485µm
_2165_,4.48µm
_2541_,4.48µm
net480,4.48µm
_0246_,4.46µm
_1090_,4.46µm
net1061,4.46µm
_1837_,4.46µm
_1850_,4.46µm
_1879_,4.46µm
_2096_,4.46µm
_2442_,4.46µm
_2701_,4.46µm
_2805_,4.46µm
_2810_,4.46µm
_3102_,4.46µm
net985,4.44µm
_1458_,4.44µm
_1622_,4.44µm
_2266_,4.44µm
_2727_,4.44µm
_2973_,4.44µm
net953,4.42µm
net1074,4.42µm
_1924_,4.42µm
_2346_,4.42µm
_2555_,4.42µm
net1097,4.42µm
_3146_,4.42µm
_0076_,4.39µm
_0174_,4.39µm
_2080_,4.36µm
_2601_,4.36µm
_0289_,4.34µm
_1926_,4.34µm
_2041_,4.34µm
