net,length_um
RF.registers\[9\]\[31\],33.28µm
_2448_,33.28µm
RF.registers\[16\]\[6\],33.275µm
RF.registers\[11\]\[23\],33.26µm
_1545_,33.1µm
_1717_,33.08µm
next_pc\[27\],33.06µm
_2195_,33.04µm
RF.registers\[11\]\[8\],32.94µm
_2418_,32.88µm
RF.registers\[4\]\[7\],32.835µm
_1706_,32.82µm
RF.registers\[13\]\[11\],32.78µm
DMEM.memory\[0\]\[5\],32.765µm
RF.registers\[5\]\[21\],32.52µm
net634,32.48µm
_2456_,32.435µm
_1255_,32.42µm
_1635_,32.42µm
_2507_,32.36µm
_2740_,32.31µm
RF.registers\[15\]\[27\],32.22µm
_2877_,32.2µm
_1947_,32.18µm
RF.registers\[10\]\[16\],32.16µm
_1483_,31.96µm
RF.registers\[3\]\[15\],31.92µm
_1437_,31.92µm
_1675_,31.92µm
_1722_,31.92µm
DMEM.memory\[0\]\[8\],31.885µm
_2788_,31.74µm
_2264_,31.7µm
DMEM.memory\[17\]\[16\],31.64µm
RF.registers\[12\]\[15\],31.6µm
_1275_,31.54µm
_2471_,31.48µm
_1440_,31.42µm
_2233_,31.4µm
_2048_,31.34µm
_1810_,31.33µm
DMEM.memory\[19\]\[16\],31.2µm
RF.registers\[3\]\[16\],31.105µm
RF.registers\[8\]\[24\],31.04µm
net26,31.04µm
_1901_,31.02µm
DMEM.memory\[0\]\[4\],30.9µm
_1655_,30.9µm
_0035_,30.71µm
_1794_,30.685µm
_2224_,30.68µm
_2285_,30.68µm
next_pc\[18\],30.64µm
net1123,30.62µm
DMEM.memory\[0\]\[25\],30.6µm
RF.registers\[4\]\[10\],30.52µm
_1482_,30.52µm
_1932_,30.52µm
_1962_,30.46µm
_2589_,30.46µm
RF.registers\[4\]\[26\],30.455µm
_2112_,30.16µm
_2628_,30.14µm
_1277_,30.08µm
_2839_,30.06µm
net1138,30.04µm
_2206_,30.04µm
_1787_,30.02µm
alu_result_out[5],30µm
RF.registers\[13\]\[1\],29.94µm
_1992_,29.91µm
_2282_,29.8µm
_2147_,29.76µm
_1809_,29.505µm
RF.registers\[2\]\[9\],29.38µm
_1778_,29.32µm
RF.registers\[5\]\[30\],29.28µm
RF.registers\[3\]\[8\],29.26µm
RF.registers\[10\]\[15\],29.18µm
net1193,29.16µm
_2106_,29.08µm
_2436_,29.08µm
_1981_,29.06µm
_1388_,28.98µm
_2497_,28.98µm
_2190_,28.96µm
RF.registers\[5\]\[17\],28.9µm
RF.registers\[9\]\[24\],28.82µm
RF.registers\[3\]\[25\],28.76µm
_1461_,28.72µm
_1523_,28.72µm
_2005_,28.7µm
RF.registers\[16\]\[13\],28.66µm
_1668_,28.66µm
net555,28.595µm
RF.registers\[10\]\[14\],28.58µm
_1622_,28.58µm
DMEM.memory\[0\]\[24\],28.56µm
RF.registers\[9\]\[14\],28.54µm
net1022,28.54µm
_2278_,28.405µm
_1676_,28.345µm
RF.registers\[11\]\[15\],28.32µm
_1315_,28.32µm
_1414_,28.26µm
RF.registers\[16\]\[12\],28.24µm
net557,28.24µm
net978,28.19µm
_1718_,28.18µm
_1296_,28.16µm
_1367_,28.16µm
RF.registers\[8\]\[19\],28.14µm
net1143,28.14µm
_2183_,28.1µm
_1563_,28.04µm
_2003_,28.015µm
net1124,27.92µm
_2159_,27.92µm
RF.registers\[15\]\[11\],27.9µm
RF.registers\[13\]\[3\],27.88µm
_2093_,27.86µm
_2223_,27.8µm
RF.registers\[3\]\[14\],27.785µm
RF.registers\[13\]\[23\],27.78µm
_1413_,27.78µm
_1977_,27.64µm
_1956_,27.635µm
RF.registers\[8\]\[9\],27.6µm
net485,27.6µm
net606,27.565µm
DMEM.memory\[1\]\[8\],27.54µm
_2414_,27.52µm
RF.registers\[2\]\[20\],27.46µm
RF.registers\[15\]\[30\],27.38µm
_2240_,27.36µm
RF.registers\[2\]\[19\],27.32µm
_2508_,27.3µm
_2738_,27.28µm
RF.registers\[4\]\[27\],27.185µm
RF.registers\[11\]\[22\],27.06µm
_2040_,27.06µm
_1537_,27.04µm
_1700_,27.02µm
RF.registers\[13\]\[15\],27µm
_1305_,26.855µm
_1259_,26.74µm
_1667_,26.74µm
alu_result_out[2],26.7µm
_1520_,26.68µm
RF.registers\[3\]\[17\],26.62µm
RF.registers\[8\]\[14\],26.55µm
net1137,26.54µm
net1108,26.54µm
_1561_,26.52µm
RF.registers\[11\]\[18\],26.34µm
RF.registers\[2\]\[3\],26.3µm
DMEM.memory\[23\]\[23\],26.28µm
_1405_,26.26µm
RF.registers\[9\]\[15\],26.24µm
RF.registers\[13\]\[13\],26.22µm
net19,26.2µm
_1310_,25.97µm
_1551_,25.94µm
_1950_,25.92µm
RF.registers\[9\]\[17\],25.9µm
_2569_,25.9µm
DMEM.memory\[8\]\[16\],25.86µm
_2770_,25.82µm
RF.registers\[11\]\[3\],25.8µm
DMEM.memory\[6\]\[23\],25.78µm
_2760_,25.76µm
next_pc\[31\],25.725µm
_1945_,25.64µm
RF.registers\[2\]\[7\],25.56µm
_2013_,25.52µm
RF.registers\[11\]\[11\],25.38µm
DMEM.memory\[0\]\[26\],25.26µm
RF.registers\[13\]\[7\],25.26µm
_2570_,25.26µm
_2714_,25.25µm
_1396_,25.18µm
_2511_,25.18µm
net1026,25.16µm
_2404_,25.16µm
RF.registers\[8\]\[30\],25.1µm
_2475_,25.02µm
next_pc\[26\],25.02µm
_1251_,24.9µm
_1862_,24.86µm
_1907_,24.86µm
_1714_,24.825µm
_1767_,24.82µm
RF.registers\[9\]\[23\],24.78µm
_2300_,24.78µm
RF.registers\[10\]\[23\],24.72µm
_2690_,24.68µm
RF.registers\[8\]\[21\],24.66µm
_1908_,24.595µm
pc_out[28],24.555µm
RF.registers\[3\]\[27\],24.505µm
net233,24.505µm
DMEM.memory\[13\]\[7\],24.44µm
_2268_,24.4µm
RF.registers\[4\]\[19\],24.395µm
net730,24.385µm
_2739_,24.37µm
_2078_,24.24µm
_2230_,24.22µm
RF.registers\[3\]\[19\],24.21µm
RF.registers\[11\]\[30\],24.18µm
_2047_,24.18µm
_2665_,24.18µm
_2184_,24.14µm
RF.registers\[11\]\[25\],24.08µm
_1921_,24.08µm
RF.registers\[2\]\[8\],24µm
_1500_,24µm
_2334_,23.98µm
RF.registers\[11\]\[17\],23.8µm
_2405_,23.78µm
RF.registers\[11\]\[31\],23.68µm
_2599_,23.68µm
_2684_,23.58µm
_1513_,23.54µm
RF.registers\[9\]\[29\],23.52µm
RF.registers\[2\]\[26\],23.465µm
DMEM.memory\[26\]\[12\],23.46µm
_1736_,23.38µm
_2231_,23.36µm
RF.registers\[2\]\[13\],23.34µm
_2831_,23.3µm
RF.registers\[5\]\[10\],23.28µm
_2260_,23.28µm
_2473_,23.28µm
_1782_,23.24µm
RF.registers\[2\]\[22\],23.22µm
_1334_,23.18µm
_1974_,23.18µm
_2790_,23.18µm
_2082_,23.08µm
RF.registers\[9\]\[10\],23.07µm
_2067_,23.04µm
pc_out[27],22.855µm
_2746_,22.78µm
RF.registers\[11\]\[12\],22.76µm
net1116,22.76µm
_1914_,22.72µm
_2124_,22.72µm
RF.registers\[4\]\[16\],22.685µm
_1612_,22.68µm
net1129,22.66µm
_1703_,22.66µm
_2685_,22.62µm
_2504_,22.47µm
_2325_,22.46µm
_1971_,22.44µm
_1328_,22.42µm
RF.registers\[13\]\[5\],22.38µm
_1031_,22.38µm
_2081_,22.38µm
_2197_,22.38µm
RF.registers\[8\]\[26\],22.375µm
_1822_,22.2µm
_2086_,22.2µm
_2487_,22.18µm
_1527_,22.06µm
_1416_,22.04µm
_1539_,22.04µm
_2505_,22µm
_2489_,21.98µm
DMEM.memory\[1\]\[3\],21.96µm
RF.registers\[9\]\[2\],21.88µm
_1269_,21.86µm
_1475_,21.84µm
_1613_,21.84µm
_2856_,21.84µm
_2181_,21.83µm
_1998_,21.78µm
net1086,21.76µm
net1100,21.74µm
DMEM.memory\[16\]\[17\],21.72µm
RF.registers\[13\]\[0\],21.68µm
RF.registers\[3\]\[24\],21.68µm
_1626_,21.68µm
net752,21.665µm
_2061_,21.66µm
RF.registers\[9\]\[18\],21.58µm
_1808_,21.46µm
DMEM.memory\[15\]\[7\],21.45µm
_1442_,21.44µm
_1623_,21.38µm
DMEM.memory\[25\]\[12\],21.32µm
net1080,21.32µm
_2773_,21.32µm
RF.registers\[11\]\[1\],21.26µm
_1407_,21.14µm
_2498_,21.12µm
net1117,21.06µm
next_pc\[29\],20.98µm
RF.registers\[9\]\[7\],20.94µm
_1634_,20.9µm
_1425_,20.88µm
net66,20.88µm
_2089_,20.86µm
_1488_,20.78µm
pc_out[18],20.775µm
_2864_,20.7µm
_2270_,20.68µm
_1788_,20.64µm
_2289_,20.62µm
_2312_,20.62µm
_2658_,20.6µm
DMEM.memory\[2\]\[30\],20.58µm
RF.registers\[1\]\[10\],20.58µm
_2634_,20.56µm
_1826_,20.54µm
_1446_,20.5µm
DMEM.memory\[2\]\[2\],20.48µm
_2538_,20.465µm
RF.registers\[5\]\[11\],20.42µm
_0140_,20.39µm
RF.registers\[16\]\[1\],20.36µm
_2242_,20.32µm
_1752_,20.3µm
DMEM.memory\[22\]\[12\],20.28µm
RF.registers\[13\]\[10\],20.26µm
RF.registers\[8\]\[16\],20.24µm
RF.registers\[9\]\[30\],20.2µm
_2491_,20.16µm
pc_out[29],20.135µm
RF.registers\[4\]\[25\],20.13µm
DMEM.memory\[28\]\[13\],20.125µm
_1837_,20.12µm
_1975_,20.1µm
_1911_,20.06µm
_2001_,20.06µm
RF.registers\[16\]\[7\],20.02µm
_2265_,20µm
_1719_,19.98µm
_1740_,19.98µm
_2728_,19.86µm
_1278_,19.82µm
_2769_,19.78µm
_2051_,19.76µm
_1683_,19.74µm
_2657_,19.74µm
DMEM.memory\[16\]\[8\],19.68µm
_3135_,19.66µm
_1705_,19.62µm
_2097_,19.575µm
_2029_,19.54µm
_2277_,19.54µm
_1512_,19.5µm
next_pc\[4\],19.495µm
RF.registers\[4\]\[21\],19.445µm
_2143_,19.42µm
DMEM.memory\[1\]\[9\],19.34µm
RF.registers\[11\]\[19\],19.3µm
RF.registers\[11\]\[5\],19.24µm
_1935_,19.24µm
DMEM.memory\[25\]\[23\],19.205µm
_1354_,19.18µm
_2579_,19.18µm
_1307_,19.16µm
RF.registers\[16\]\[2\],19.12µm
_2510_,19.11µm
_1793_,18.98µm
_2111_,18.98µm
_2255_,18.98µm
net695,18.945µm
net748,18.925µm
DMEM.memory\[0\]\[2\],18.92µm
_2226_,18.88µm
RF.registers\[15\]\[25\],18.86µm
RF.registers\[9\]\[28\],18.82µm
_1323_,18.74µm
_2457_,18.74µm
_2873_,18.74µm
net1069,18.68µm
_2816_,18.64µm
net1098,18.64µm
_2153_,18.6µm
DMEM.memory\[3\]\[11\],18.5µm
_2529_,18.46µm
net1093,18.44µm
net739,18.425µm
_2227_,18.42µm
DMEM.memory\[3\]\[2\],18.4µm
_1786_,18.36µm
net1102,18.34µm
_2447_,18.3µm
_2786_,18.28µm
_2481_,18.24µm
RF.registers\[11\]\[27\],18.22µm
DMEM.memory\[7\]\[16\],18.16µm
net1211,18.14µm
net460,18.14µm
DMEM.memory\[3\]\[24\],18.12µm
_2163_,18.1µm
net505,18.08µm
pc_out[11],18.065µm
DMEM.memory\[15\]\[13\],18.06µm
DMEM.memory\[16\]\[16\],18.06µm
_1417_,18.06µm
_1465_,18.06µm
_2142_,18.06µm
DMEM.memory\[5\]\[7\],17.94µm
_2624_,17.94µm
net1112,17.9µm
net632,17.885µm
_2664_,17.88µm
DMEM.memory\[28\]\[17\],17.84µm
_1300_,17.82µm
_1731_,17.78µm
_2622_,17.78µm
net1219,17.76µm
_2502_,17.74µm
_1764_,17.68µm
DMEM.memory\[3\]\[5\],17.66µm
net780,17.655µm
_1918_,17.64µm
pc_out[12],17.605µm
DMEM.memory\[27\]\[16\],17.6µm
net1126,17.6µm
pc_out[19],17.565µm
next_pc\[16\],17.5µm
RF.registers\[9\]\[27\],17.48µm
_2004_,17.48µm
_1415_,17.46µm
net1121,17.4µm
net728,17.335µm
RF.registers\[16\]\[3\],17.33µm
net53,17.32µm
net1114,17.3µm
net1111,17.3µm
RF.registers\[2\]\[25\],17.285µm
_2141_,17.28µm
net559,17.24µm
net824,17.225µm
RF.registers\[3\]\[11\],17.22µm
_1701_,17.22µm
RF.registers\[5\]\[5\],17.18µm
net1074,17.18µm
_2314_,17.18µm
pc_out[13],17.145µm
_2722_,17.145µm
DMEM.memory\[19\]\[12\],17.14µm
DMEM.memory\[3\]\[18\],17.14µm
DMEM.memory\[0\]\[17\],17.105µm
DMEM.memory\[21\]\[23\],17.08µm
RF.registers\[1\]\[15\],17.06µm
_2494_,17.06µm
_1982_,17.04µm
DMEM.memory\[3\]\[29\],17.02µm
net1092,16.98µm
_0411_,16.95µm
net623,16.915µm
_2449_,16.88µm
_2059_,16.875µm
_2792_,16.87µm
_2326_,16.84µm
DMEM.memory\[2\]\[21\],16.8µm
DMEM.memory\[12\]\[16\],16.78µm
_2470_,16.77µm
RF.registers\[5\]\[15\],16.74µm
_1605_,16.72µm
_1652_,16.7µm
_2113_,16.7µm
pc_out[14],16.685µm
_2203_,16.68µm
DMEM.memory\[19\]\[7\],16.64µm
DMEM.memory\[5\]\[23\],16.64µm
_2174_,16.64µm
pc_out[0],16.635µm
DMEM.memory\[2\]\[16\],16.62µm
_1571_,16.6µm
DMEM.memory\[3\]\[27\],16.58µm
instruction_out[28],16.58µm
DMEM.memory\[1\]\[14\],16.52µm
RF.registers\[1\]\[14\],16.52µm
net801,16.495µm
_1432_,16.48µm
net666,16.465µm
net814,16.465µm
_1403_,16.46µm
_3116_,16.46µm
net806,16.445µm
DMEM.memory\[23\]\[12\],16.44µm
DMEM.memory\[7\]\[17\],16.42µm
RF.registers\[11\]\[10\],16.42µm
DMEM.memory\[2\]\[18\],16.4µm
net1128,16.38µm
_2307_,16.38µm
RF.registers\[16\]\[4\],16.36µm
_2480_,16.36µm
_1765_,16.34µm
_2771_,16.32µm
net628,16.305µm
_1820_,16.3µm
_2500_,16.3µm
_2054_,16.28µm
_2551_,16.24µm
pc_out[17],16.225µm
pc_out[20],16.225µm
pc_out[22],16.225µm
net541,16.225µm
net545,16.225µm
net547,16.225µm
net651,16.225µm
pc_out[16],16.225µm
pc_out[1],16.225µm
pc_out[21],16.225µm
pc_out[23],16.225µm
net544,16.225µm
pc_out[5],16.225µm
DMEM.memory\[8\]\[12\],16.22µm
net997,16.2µm
_2324_,16.18µm
_2065_,16.16µm
net1084,16.1µm
_2709_,16.08µm
net932,16.06µm
RF.registers\[9\]\[12\],16.02µm
_2534_,16.015µm
_1713_,15.92µm
DMEM.memory\[18\]\[23\],15.86µm
_1509_,15.86µm
_2214_,15.86µm
_2292_,15.815µm
RF.registers\[1\]\[29\],15.81µm
RF.registers\[11\]\[21\],15.8µm
_2148_,15.8µm
DMEM.memory\[1\]\[26\],15.785µm
alu_result_out[0],15.78µm
pc_out[7],15.765µm
DMEM.memory\[31\]\[7\],15.76µm
_1772_,15.76µm
instruction_out[30],15.72µm
net1088,15.7µm
_2161_,15.68µm
alu_result_out[6],15.66µm
DMEM.memory\[2\]\[23\],15.645µm
net1107,15.64µm
net629,15.625µm
RF.registers\[1\]\[4\],15.6µm
_1430_,15.6µm
DMEM.memory\[3\]\[0\],15.56µm
net1047,15.56µm
net833,15.545µm
_2512_,15.53µm
RF.registers\[5\]\[16\],15.48µm
net656,15.445µm
DMEM.memory\[9\]\[23\],15.44µm
net1109,15.44µm
_2311_,15.44µm
DMEM.memory\[1\]\[17\],15.4µm
_3015_,15.4µm
_1673_,15.36µm
_2293_,15.34µm
_1732_,15.32µm
instruction_out[23],15.32µm
_2808_,15.31µm
pc_out[8],15.305µm
DMEM.memory\[0\]\[28\],15.26µm
DMEM.memory\[8\]\[23\],15.26µm
RF.registers\[9\]\[16\],15.26µm
net489,15.26µm
_1538_,15.26µm
_2014_,15.26µm
_2189_,15.26µm
instruction_out[21],15.26µm
pc_out[9],15.255µm
DMEM.memory\[2\]\[27\],15.24µm
_1815_,15.22µm
DMEM.memory\[16\]\[12\],15.18µm
RF.registers\[13\]\[30\],15.145µm
net823,15.105µm
DMEM.memory\[8\]\[17\],15.1µm
DMEM.memory\[12\]\[7\],15.06µm
_1419_,15.06µm
_2858_,15.06µm
RF.registers\[16\]\[5\],15.02µm
_1441_,15.02µm
_2008_,15.02µm
_1665_,15µm
net1161,14.98µm
net255,14.97µm
DMEM.memory\[1\]\[20\],14.94µm
_2600_,14.94µm
RF.registers\[9\]\[8\],14.93µm
_0002_,14.93µm
_1766_,14.92µm
_2814_,14.92µm
_1643_,14.9µm
RF.registers\[11\]\[16\],14.88µm
instruction_out[17],14.86µm
instruction_out[20],14.86µm
instruction_out[22],14.86µm
_2034_,14.86µm
net498,14.86µm
net500,14.86µm
net746,14.845µm
DMEM.memory\[29\]\[29\],14.84µm
_1663_,14.8µm
_2716_,14.8µm
RF.registers\[1\]\[30\],14.79µm
_1698_,14.785µm
DMEM.memory\[21\]\[17\],14.78µm
RF.registers\[1\]\[11\],14.76µm
RF.registers\[1\]\[2\],14.7µm
RF.registers\[9\]\[3\],14.68µm
_1823_,14.66µm
net964,14.64µm
_2605_,14.6µm
net585,14.585µm
_1716_,14.58µm
_2287_,14.58µm
_2410_,14.58µm
_1737_,14.575µm
_1647_,14.56µm
DMEM.memory\[17\]\[12\],14.52µm
_1723_,14.48µm
_1444_,14.46µm
_2234_,14.46µm
_2817_,14.46µm
DMEM.memory\[0\]\[9\],14.44µm
DMEM.memory\[0\]\[13\],14.42µm
_1266_,14.4µm
pc_out[10],14.385µm
DMEM.memory\[3\]\[16\],14.38µm
_1478_,14.38µm
_1846_,14.38µm
net1097,14.38µm
DMEM.memory\[11\]\[16\],14.36µm
_2033_,14.36µm
RF.registers\[9\]\[25\],14.34µm
_3004_,14.34µm
_2526_,14.325µm
_1754_,14.32µm
_1802_,14.32µm
net617,14.285µm
DMEM.memory\[3\]\[17\],14.26µm
_1940_,14.26µm
net690,14.245µm
net1089,14.24µm
DMEM.memory\[2\]\[13\],14.22µm
DMEM.memory\[2\]\[8\],14.22µm
DMEM.memory\[6\]\[16\],14.22µm
_2258_,14.2µm
DMEM.memory\[2\]\[29\],14.18µm
DMEM.memory\[30\]\[13\],14.18µm
DMEM.memory\[1\]\[25\],14.14µm
DMEM.memory\[17\]\[8\],14.12µm
net1151,14.12µm
DMEM.memory\[10\]\[23\],14.1µm
RF.registers\[5\]\[22\],14.1µm
_2313_,14.1µm
net700,14.085µm
_0321_,14.07µm
RF.registers\[15\]\[29\],14.06µm
pc_out[26],14.015µm
net778,13.965µm
RF.registers\[1\]\[7\],13.96µm
RF.registers\[5\]\[1\],13.96µm
_2721_,13.96µm
net952,13.94µm
_2188_,13.93µm
DMEM.memory\[29\]\[7\],13.92µm
_1517_,13.9µm
net675,13.885µm
DMEM.memory\[0\]\[11\],13.88µm
_1748_,13.865µm
_1753_,13.865µm
net701,13.845µm
net827,13.845µm
DMEM.memory\[3\]\[25\],13.84µm
_1489_,13.84µm
_2441_,13.84µm
DMEM.memory\[3\]\[7\],13.82µm
_1398_,13.82µm
_1628_,13.78µm
DMEM.memory\[18\]\[8\],13.76µm
DMEM.memory\[3\]\[6\],13.76µm
_2666_,13.76µm
DMEM.memory\[14\]\[17\],13.74µm
net1154,13.72µm
DMEM.memory\[1\]\[21\],13.68µm
DMEM.memory\[7\]\[7\],13.68µm
DMEM.memory\[1\]\[31\],13.64µm
net1104,13.64µm
RF.registers\[5\]\[19\],13.625µm
DMEM.memory\[4\]\[12\],13.6µm
RF.registers\[5\]\[2\],13.6µm
net1214,13.6µm
_2767_,13.58µm
_1861_,13.54µm
_2649_,13.54µm
DMEM.memory\[24\]\[17\],13.52µm
_1796_,13.5µm
net580,13.495µm
_2031_,13.48µm
net506,13.48µm
DMEM.memory\[3\]\[22\],13.46µm
RF.registers\[2\]\[5\],13.46µm
_1967_,13.46µm
net641,13.425µm
_1569_,13.42µm
_2079_,13.42µm
_2674_,13.42µm
DMEM.memory\[1\]\[0\],13.4µm
net624,13.385µm
net636,13.385µm
DMEM.memory\[4\]\[7\],13.38µm
RF.registers\[8\]\[27\],13.38µm
net653,13.375µm
DMEM.memory\[24\]\[7\],13.36µm
next_pc\[28\],13.36µm
RF.registers\[15\]\[28\],13.34µm
_2173_,13.335µm
RF.registers\[11\]\[28\],13.32µm
DMEM.memory\[0\]\[31\],13.3µm
DMEM.memory\[1\]\[7\],13.3µm
_2732_,13.3µm
_2761_,13.3µm
net1017,13.26µm
net,13.24µm
net577,13.24µm
RF.registers\[3\]\[26\],13.225µm
RF.registers\[16\]\[8\],13.22µm
_2950_,13.2µm
DMEM.memory\[12\]\[13\],13.18µm
DMEM.memory\[31\]\[23\],13.18µm
_3112_,13.18µm
_2323_,13.12µm
DMEM.memory\[0\]\[12\],13.1µm
DMEM.memory\[4\]\[16\],13.1µm
_1329_,13.08µm
DMEM.memory\[20\]\[17\],13.04µm
net976,13.04µm
instruction_out[26],13.02µm
pc_out[15],13.005µm
DMEM.memory\[25\]\[16\],13µm
RF.registers\[1\]\[31\],13µm
_2318_,12.98µm
DMEM.memory\[1\]\[19\],12.96µm
RF.registers\[13\]\[31\],12.96µm
RF.registers\[16\]\[9\],12.96µm
net725,12.925µm
DMEM.memory\[26\]\[23\],12.92µm
DMEM.memory\[3\]\[10\],12.92µm
net1095,12.92µm
_1984_,12.88µm
net1163,12.88µm
DMEM.memory\[1\]\[11\],12.86µm
RF.registers\[9\]\[11\],12.86µm
_3102_,12.86µm
net962,12.84µm
_2135_,12.84µm
DMEM.memory\[2\]\[25\],12.825µm
reset,12.815µm
DMEM.memory\[30\]\[3\],12.8µm
_2252_,12.8µm
_2789_,12.8µm
net607,12.785µm
RF.registers\[1\]\[17\],12.76µm
RF.registers\[1\]\[26\],12.72µm
RF.registers\[5\]\[3\],12.72µm
DMEM.memory\[2\]\[28\],12.685µm
DMEM.memory\[11\]\[7\],12.68µm
net1067,12.68µm
DMEM.memory\[24\]\[23\],12.64µm
_2558_,12.64µm
_1601_,12.62µm
net953,12.62µm
_2796_,12.6µm
RF.registers\[1\]\[1\],12.58µm
_1739_,12.58µm
alu_result_out[1],12.56µm
instruction_out[27],12.56µm
DMEM.memory\[7\]\[13\],12.54µm
_2339_,12.52µm
DMEM.memory\[4\]\[17\],12.5µm
RF.registers\[2\]\[10\],12.5µm
RF.registers\[1\]\[3\],12.46µm
net831,12.445µm
DMEM.memory\[2\]\[14\],12.42µm
RF.registers\[11\]\[20\],12.42µm
net1127,12.42µm
_2686_,12.42µm
_1276_,12.38µm
net789,12.365µm
net798,12.365µm
RF.registers\[4\]\[17\],12.36µm
_1702_,12.36µm
DMEM.memory\[30\]\[16\],12.345µm
DMEM.memory\[3\]\[20\],12.34µm
_1789_,12.32µm
_2495_,12.32µm
net576,12.32µm
DMEM.memory\[19\]\[17\],12.3µm
DMEM.memory\[1\]\[23\],12.3µm
DMEM.memory\[30\]\[23\],12.3µm
_1302_,12.3µm
_2501_,12.3µm
_1254_,12.28µm
_2616_,12.28µm
_1762_,12.26µm
_2874_,12.26µm
DMEM.memory\[18\]\[17\],12.24µm
DMEM.memory\[25\]\[17\],12.24µm
net990,12.24µm
net989,12.24µm
DMEM.memory\[22\]\[17\],12.22µm
DMEM.memory\[2\]\[26\],12.22µm
_1281_,12.22µm
net773,12.205µm
DMEM.memory\[18\]\[12\],12.2µm
DMEM.memory\[1\]\[2\],12.2µm
DMEM.memory\[28\]\[23\],12.2µm
DMEM.memory\[2\]\[4\],12.185µm
_1399_,12.18µm
_2057_,12.18µm
DMEM.memory\[28\]\[29\],12.14µm
DMEM.memory\[25\]\[7\],12.12µm
RF.registers\[5\]\[26\],12.08µm
_1797_,12.06µm
_2196_,12.06µm
_1274_,12.04µm
_2068_,12.04µm
_2513_,12.04µm
_2151_,12.02µm
DMEM.memory\[3\]\[19\],12µm
RF.registers\[1\]\[8\],12µm
DMEM.memory\[3\]\[31\],11.96µm
_2288_,11.94µm
_0285_,11.93µm
_1661_,11.93µm
DMEM.memory\[3\]\[1\],11.92µm
DMEM.memory\[31\]\[3\],11.88µm
net1217,11.88µm
_2536_,11.84µm
_1933_,11.82µm
_1966_,11.82µm
DMEM.memory\[5\]\[17\],11.78µm
net847,11.78µm
_2836_,11.78µm
_2291_,11.76µm
_3132_,11.76µm
_1678_,11.74µm
_1747_,11.72µm
_2028_,11.72µm
_2766_,11.72µm
DMEM.memory\[19\]\[23\],11.7µm
_0386_,11.7µm
_1749_,11.7µm
RF.registers\[5\]\[7\],11.68µm
DMEM.memory\[26\]\[16\],11.66µm
RF.registers\[5\]\[18\],11.66µm
_1695_,11.62µm
_2621_,11.62µm
_1625_,11.595µm
_1422_,11.58µm
pc_out[30],11.575µm
net613,11.525µm
net689,11.525µm
net792,11.525µm
net654,11.525µm
DMEM.memory\[31\]\[29\],11.52µm
net921,11.52µm
DMEM.memory\[12\]\[23\],11.505µm
DMEM.memory\[20\]\[16\],11.505µm
DMEM.memory\[18\]\[16\],11.5µm
_2493_,11.5µm
net837,11.485µm
DMEM.memory\[29\]\[13\],11.44µm
RF.registers\[11\]\[29\],11.44µm
alu_result_out[14],11.43µm
net713,11.425µm
net918,11.42µm
net759,11.405µm
next_pc\[17\],11.4µm
net640,11.385µm
_1644_,11.38µm
_2011_,11.38µm
_2842_,11.38µm
_3146_,11.375µm
net928,11.365µm
net630,11.365µm
_1704_,11.36µm
_2315_,11.36µm
_2826_,11.36µm
_2210_,11.35µm
_2130_,11.34µm
DMEM.memory\[1\]\[12\],11.32µm
_2807_,11.32µm
_0172_,11.31µm
DMEM.memory\[15\]\[23\],11.3µm
net727,11.285µm
net761,11.285µm
net716,11.285µm
DMEM.memory\[1\]\[29\],11.28µm
DMEM.memory\[17\]\[23\],11.26µm
DMEM.memory\[20\]\[23\],11.26µm
net744,11.245µm
DMEM.memory\[1\]\[15\],11.24µm
RF.registers\[1\]\[25\],11.24µm
_0746_,11.24µm
net980,11.24µm
net1204,11.24µm
_1725_,11.24µm
net1005,11.24µm
DMEM.memory\[27\]\[23\],11.2µm
DMEM.memory\[27\]\[7\],11.2µm
RF.registers\[15\]\[12\],11.2µm
RF.registers\[5\]\[4\],11.2µm
net1070,11.2µm
_1448_,11.2µm
_1799_,11.2µm
_2433_,11.2µm
net612,11.195µm
_1785_,11.18µm
DMEM.memory\[14\]\[16\],11.14µm
net686,11.125µm
net600,11.125µm
DMEM.memory\[3\]\[15\],11.12µm
DMEM.memory\[3\]\[30\],11.12µm
net1055,11.12µm
_2125_,11.1µm
DMEM.memory\[23\]\[7\],11.08µm
DMEM.memory\[3\]\[23\],11.08µm
RF.registers\[1\]\[9\],11.08µm
_1566_,11.08µm
_2694_,11.08µm
net611,11.065µm
net671,11.065µm
net691,11.065µm
RF.registers\[9\]\[19\],11.06µm
net935,11.06µm
DMEM.memory\[12\]\[12\],11.045µm
_2939_,11.045µm
_2758_,11.035µm
net1202,11.02µm
DMEM.memory\[15\]\[17\],11.015µm
_0144_,11µm
net946,11µm
_2737_,11µm
DMEM.memory\[3\]\[8\],10.98µm
_1614_,10.96µm
RF.registers\[1\]\[0\],10.94µm
DMEM.memory\[3\]\[14\],10.92µm
DMEM.memory\[7\]\[12\],10.92µm
net1073,10.92µm
_2763_,10.92µm
RF.registers\[1\]\[27\],10.91µm
net1028,10.9µm
net1209,10.9µm
net1196,10.9µm
_2453_,10.9µm
_1660_,10.88µm
RF.registers\[2\]\[2\],10.865µm
_2085_,10.86µm
_1301_,10.845µm
net605,10.825µm
_1316_,10.8µm
_2828_,10.8µm
