net,length_um
_1695_,10.26µm
_2495_,10.26µm
net707,10.245µm
DMEM.memory\[0\]\[28\],10.24µm
DMEM.memory\[1\]\[8\],10.24µm
_1747_,10.24µm
_2522_,10.22µm
DMEM.memory\[1\]\[15\],10.2µm
_1531_,10.2µm
_2524_,10.2µm
_2791_,10.2µm
_2845_,10.2µm
DMEM.memory\[3\]\[6\],10.18µm
net575,10.175µm
net779,10.165µm
net604,10.165µm
_2163_,10.16µm
net586,10.155µm
net613,10.145µm
net768,10.145µm
net788,10.145µm
DMEM.memory\[0\]\[15\],10.12µm
net653,10.105µm
net721,10.105µm
net775,10.105µm
net805,10.105µm
net730,10.105µm
net734,10.105µm
net834,10.105µm
net606,10.105µm
net652,10.105µm
_2305_,10.1µm
alu_result_out[21],10.07µm
alu_result_out[23],10.07µm
alu_result_out[25],10.07µm
alu_result_out[27],10.07µm
alu_result_out[29],10.07µm
alu_result_out[30],10.07µm
alu_result_out[9],10.07µm
alu_result_out[18],10.07µm
alu_result_out[16],10.07µm
alu_result_out[15],10.07µm
alu_result_out[17],10.07µm
alu_result_out[13],10.07µm
alu_result_out[19],10.07µm
alu_result_out[20],10.07µm
alu_result_out[22],10.07µm
alu_result_out[24],10.07µm
alu_result_out[26],10.07µm
alu_result_out[28],10.07µm
alu_result_out[31],10.07µm
alu_result_out[8],10.07µm
RF.registers\[5\]\[2\],10.06µm
net1220,10.06µm
_1798_,10.06µm
_0170_,10.05µm
_0380_,10.05µm
net673,10.025µm
DMEM.memory\[24\]\[12\],10µm
RF.registers\[16\]\[31\],10µm
net843,9.98µm
net1004,9.98µm
net1123,9.98µm
net846,9.98µm
net869,9.96µm
net887,9.96µm
net848,9.96µm
net878,9.96µm
DMEM.memory\[7\]\[17\],9.94µm
net1172,9.94µm
net862,9.94µm
net870,9.92µm
_1309_,9.92µm
_1937_,9.92µm
DMEM.memory\[29\]\[17\],9.9µm
_1831_,9.9µm
DMEM.memory\[1\]\[13\],9.88µm
DMEM.memory\[3\]\[9\],9.88µm
_1654_,9.88µm
_1662_,9.88µm
_1971_,9.88µm
RF.registers\[2\]\[24\],9.86µm
net992,9.86µm
net1175,9.86µm
_1657_,9.86µm
_2816_,9.86µm
net582,9.855µm
_3001_,9.85µm
net724,9.835µm
RF.registers\[8\]\[27\],9.825µm
net896,9.825µm
RF.registers\[1\]\[12\],9.82µm
net1157,9.82µm
net1008,9.82µm
net900,9.82µm
_1981_,9.82µm
net1031,9.82µm
_0058_,9.81µm
_1650_,9.8µm
_1713_,9.8µm
_1764_,9.8µm
net776,9.785µm
DMEM.memory\[23\]\[17\],9.78µm
DMEM.memory\[29\]\[7\],9.78µm
DMEM.memory\[8\]\[16\],9.78µm
_1944_,9.78µm
_2029_,9.78µm
RF.registers\[1\]\[29\],9.77µm
net936,9.76µm
DMEM.memory\[13\]\[23\],9.74µm
DMEM.memory\[22\]\[16\],9.74µm
_0740_,9.74µm
_1517_,9.74µm
net709,9.735µm
_1737_,9.735µm
_0410_,9.71µm
net597,9.705µm
net599,9.705µm
net603,9.705µm
net607,9.705µm
net649,9.705µm
net675,9.705µm
net677,9.705µm
net703,9.705µm
net757,9.705µm
net759,9.705µm
net785,9.705µm
net793,9.705µm
net815,9.705µm
net1095,9.705µm
net682,9.705µm
net692,9.705µm
net706,9.705µm
net710,9.705µm
net732,9.705µm
net738,9.705µm
net740,9.705µm
net760,9.705µm
net822,9.705µm
net832,9.705µm
net620,9.705µm
net630,9.705µm
net903,9.7µm
net714,9.685µm
net804,9.685µm
RF.registers\[16\]\[22\],9.66µm
net1068,9.66µm
net662,9.645µm
net668,9.645µm
net1181,9.64µm
_2297_,9.64µm
DMEM.memory\[17\]\[17\],9.62µm
_2184_,9.62µm
net970,9.6µm
instruction_out[13],9.595µm
DMEM.memory\[15\]\[12\],9.58µm
DMEM.memory\[1\]\[9\],9.58µm
net623,9.565µm
_2776_,9.55µm
net1152,9.54µm
net1176,9.54µm
_1569_,9.54µm
_2250_,9.54µm
net884,9.52µm
_1494_,9.52µm
_2316_,9.52µm
net1099,9.52µm
net1039,9.52µm
net851,9.5µm
_2371_,9.5µm
RF.registers\[9\]\[19\],9.48µm
net1050,9.48µm
net1127,9.48µm
net1178,9.48µm
_1699_,9.48µm
_2143_,9.46µm
_2922_,9.46µm
DMEM.memory\[30\]\[7\],9.44µm
net990,9.44µm
DMEM.memory\[2\]\[7\],9.42µm
_1387_,9.42µm
_1819_,9.42µm
_1966_,9.42µm
_2185_,9.42µm
_2718_,9.41µm
DMEM.memory\[1\]\[21\],9.4µm
net988,9.4µm
_2204_,9.4µm
_2215_,9.4µm
_2234_,9.4µm
_2248_,9.4µm
_2618_,9.38µm
DMEM.memory\[19\]\[17\],9.36µm
_1448_,9.36µm
_1475_,9.36µm
_1947_,9.36µm
net861,9.34µm
net663,9.325µm
net777,9.325µm
net797,9.325µm
net640,9.325µm
_1996_,9.32µm
DMEM.memory\[25\]\[23\],9.3µm
net904,9.3µm
net873,9.28µm
net909,9.28µm
_2087_,9.28µm
net935,9.26µm
DMEM.memory\[2\]\[4\],9.245µm
DMEM.memory\[26\]\[12\],9.24µm
net1174,9.24µm
_1518_,9.24µm
_0392_,9.23µm
net655,9.225µm
net672,9.225µm
net726,9.225µm
net744,9.225µm
net614,9.225µm
net632,9.225µm
_1807_,9.22µm
RF.registers\[5\]\[19\],9.2µm
net1195,9.2µm
net1168,9.2µm
_1936_,9.2µm
net711,9.185µm
_3117_,9.18µm
_2068_,9.16µm
net671,9.145µm
DMEM.memory\[11\]\[23\],9.14µm
net1150,9.14µm
net1116,9.14µm
_2994_,9.14µm
_3105_,9.14µm
DMEM.memory\[5\]\[17\],9.12µm
DMEM.memory\[0\]\[21\],9.115µm
net708,9.105µm
DMEM.memory\[1\]\[2\],9.08µm
RF.registers\[11\]\[18\],9.08µm
net940,9.08µm
_1886_,9.08µm
net1066,9.08µm
_2315_,9.08µm
_2810_,9.08µm
_2831_,9.08µm
DMEM.memory\[29\]\[29\],9.06µm
net974,9.06µm
net1071,9.06µm
_2778_,9.06µm
_0353_,9.05µm
DMEM.memory\[18\]\[12\],9.04µm
_3112_,9.04µm
net589,9.035µm
DMEM.memory\[23\]\[7\],9.02µm
DMEM.memory\[3\]\[15\],9.02µm
_0763_,9.02µm
net994,9.02µm
_1399_,9.02µm
_2031_,9.02µm
_2520_,9.02µm
_2535_,9.02µm
DMEM.memory\[10\]\[23\],9µm
_2475_,9µm
net657,8.985µm
_2218_,8.98µm
_2688_,8.98µm
_1374_,8.96µm
_1476_,8.96µm
DMEM.memory\[2\]\[24\],8.94µm
DMEM.memory\[7\]\[12\],8.94µm
net893,8.94µm
net895,8.94µm
net876,8.94µm
net894,8.94µm
_2179_,8.94µm
net965,8.94µm
DMEM.memory\[0\]\[10\],8.92µm
DMEM.memory\[22\]\[12\],8.92µm
_2077_,8.92µm
_2863_,8.92µm
DMEM.memory\[10\]\[16\],8.9µm
DMEM.memory\[6\]\[13\],8.9µm
_1962_,8.9µm
_2287_,8.9µm
_2364_,8.88µm
_1802_,8.86µm
_2206_,8.86µm
net911,8.84µm
net1085,8.84µm
net920,8.84µm
RF.registers\[9\]\[9\],8.82µm
net838,8.82µm
net840,8.82µm
net1047,8.82µm
net1016,8.78µm
net679,8.765µm
net769,8.765µm
_2358_,8.76µm
_2820_,8.76µm
net1210,8.74µm
_1691_,8.74µm
net1055,8.74µm
_1910_,8.7µm
_2551_,8.68µm
_0294_,8.67µm
DMEM.memory\[1\]\[5\],8.66µm
RF.registers\[1\]\[26\],8.66µm
net932,8.66µm
_1301_,8.625µm
net1191,8.62µm
net845,8.6µm
net867,8.6µm
net871,8.6µm
net899,8.6µm
net842,8.6µm
net844,8.6µm
net850,8.6µm
net856,8.6µm
net864,8.6µm
net882,8.6µm
_2773_,8.6µm
net1025,8.6µm
_1749_,8.58µm
_2056_,8.58µm
_2616_,8.58µm
_2733_,8.58µm
instruction_out[11],8.575µm
instruction_out[15],8.575µm
instruction_out[3],8.575µm
instruction_out[5],8.575µm
instruction_out[7],8.575µm
instruction_out[9],8.575µm
net530,8.575µm
_1442_,8.56µm
_1505_,8.56µm
_1808_,8.56µm
net1165,8.56µm
_3113_,8.56µm
_2340_,8.54µm
_2956_,8.54µm
net683,8.525µm
net701,8.525µm
net696,8.525µm
_1718_,8.52µm
net1027,8.52µm
_3094_,8.52µm
net1064,8.5µm
_2424_,8.5µm
DMEM.memory\[3\]\[8\],8.48µm
RF.registers\[1\]\[14\],8.48µm
net1222,8.48µm
net898,8.48µm
_1861_,8.48µm
_2848_,8.48µm
net916,8.46µm
RF.registers\[1\]\[5\],8.44µm
RF.registers\[2\]\[23\],8.44µm
RF.registers\[5\]\[25\],8.44µm
_2621_,8.44µm
_3110_,8.44µm
_1688_,8.42µm
_1730_,8.42µm
_1779_,8.42µm
net743,8.405µm
net745,8.405µm
net823,8.405µm
_1715_,8.4µm
_1022_,8.39µm
DMEM.memory\[12\]\[23\],8.38µm
DMEM.memory\[16\]\[7\],8.38µm
DMEM.memory\[1\]\[24\],8.36µm
RF.registers\[15\]\[11\],8.36µm
RF.registers\[5\]\[5\],8.36µm
DMEM.memory\[4\]\[7\],8.32µm
RF.registers\[5\]\[16\],8.32µm
_2422_,8.32µm
_2625_,8.32µm
DMEM.memory\[31\]\[12\],8.31µm
net611,8.305µm
net617,8.305µm
net639,8.305µm
net643,8.305µm
net666,8.305µm
net826,8.305µm
net612,8.305µm
_0420_,8.3µm
_2969_,8.3µm
_0105_,8.28µm
net1131,8.28µm
net929,8.28µm
net594,8.265µm
net881,8.26µm
_1504_,8.26µm
net981,8.26µm
_2683_,8.24µm
DMEM.memory\[1\]\[3\],8.22µm
RF.registers\[9\]\[18\],8.22µm
net1137,8.22µm
net1164,8.22µm
_1396_,8.2µm
_2271_,8.2µm
_2479_,8.2µm
_2689_,8.2µm
net1146,8.16µm
net1203,8.16µm
net1223,8.16µm
net1171,8.16µm
_1990_,8.16µm
_2579_,8.16µm
_3014_,8.15µm
net877,8.14µm
net885,8.14µm
net889,8.14µm
net1040,8.14µm
net1183,8.14µm
net852,8.14µm
net866,8.14µm
net1033,8.14µm
net574,8.135µm
_2151_,8.12µm
_2265_,8.12µm
RF.registers\[2\]\[16\],8.1µm
RF.registers\[2\]\[30\],8.1µm
net1139,8.1µm
net1006,8.1µm
net1204,8.1µm
DMEM.memory\[15\]\[13\],8.08µm
_2362_,8.08µm
_1795_,8.075µm
_1988_,8.075µm
net577,8.065µm
net587,8.065µm
net615,8.065µm
net687,8.065µm
net695,8.065µm
net715,8.065µm
net717,8.065µm
net735,8.065µm
net749,8.065µm
net765,8.065µm
net791,8.065µm
net803,8.065µm
net827,8.065µm
net835,8.065µm
net694,8.065µm
net772,8.065µm
net782,8.065µm
net810,8.065µm
net828,8.065µm
net602,8.065µm
net638,8.065µm
RF.registers\[5\]\[10\],8.06µm
net1170,8.06µm
_2398_,8.06µm
_2561_,8.06µm
net1140,8.04µm
net1122,8.04µm
DMEM.memory\[29\]\[3\],8.02µm
net1065,8.02µm
_2658_,7.995µm
net863,7.985µm
net854,7.985µm
DMEM.memory\[2\]\[13\],7.98µm
RF.registers\[1\]\[0\],7.98µm
RF.registers\[1\]\[23\],7.98µm
net1214,7.98µm
_2967_,7.98µm
DMEM.memory\[3\]\[30\],7.96µm
_1793_,7.96µm
_2003_,7.96µm
net812,7.945µm
_1269_,7.94µm
_1685_,7.94µm
_1805_,7.94µm
_2543_,7.94µm
_2550_,7.94µm
_2692_,7.94µm
net942,7.92µm
net918,7.92µm
net923,7.92µm
_2018_,7.9µm
instruction_out[12],7.895µm
next_pc\[26\],7.88µm
_0010_,7.86µm
net944,7.86µm
_1294_,7.86µm
_1426_,7.86µm
net681,7.845µm
net705,7.845µm
net727,7.845µm
net829,7.845µm
net941,7.845µm
_3017_,7.84µm
net685,7.825µm
_0358_,7.82µm
net1054,7.82µm
net1126,7.82µm
_1957_,7.82µm
net868,7.8µm
net886,7.8µm
_2178_,7.785µm
net855,7.78µm
_2339_,7.78µm
_0052_,7.77µm
DMEM.memory\[2\]\[11\],7.76µm
_0762_,7.76µm
_1031_,7.76µm
_1763_,7.76µm
_2513_,7.76µm
DMEM.memory\[0\]\[1\],7.74µm
DMEM.memory\[2\]\[20\],7.74µm
DMEM.memory\[9\]\[12\],7.74µm
_0322_,7.74µm
_1275_,7.74µm
net809,7.725µm
net774,7.725µm
_0363_,7.72µm
_0379_,7.72µm
_2113_,7.72µm
net919,7.7µm
DMEM.memory\[3\]\[4\],7.68µm
RF.registers\[1\]\[1\],7.68µm
RF.registers\[1\]\[8\],7.68µm
net879,7.68µm
net891,7.68µm
net858,7.68µm
_2298_,7.68µm
_2699_,7.68µm
_2709_,7.68µm
net1013,7.68µm
DMEM.memory\[10\]\[7\],7.66µm
_2035_,7.66µm
RF.registers\[1\]\[17\],7.64µm
_1738_,7.64µm
_2890_,7.64µm
_2895_,7.64µm
_2467_,7.62µm
net605,7.605µm
net813,7.605µm
net588,7.605µm
_1906_,7.58µm
DMEM.memory\[1\]\[1\],7.56µm
DMEM.memory\[8\]\[17\],7.56µm
net853,7.56µm
net1044,7.56µm
_1924_,7.56µm
pc_out[26],7.555µm
_1985_,7.54µm
net837,7.525µm
RF.registers\[5\]\[15\],7.52µm
RF.registers\[5\]\[18\],7.52µm
_1458_,7.52µm
_1750_,7.52µm
_2523_,7.52µm
_2681_,7.52µm
_2822_,7.52µm
_2586_,7.5µm
net833,7.485µm
net780,7.485µm
_1726_,7.48µm
_2598_,7.48µm
net693,7.435µm
DMEM.memory\[7\]\[16\],7.42µm
_2139_,7.42µm
_2666_,7.42µm
DMEM.memory\[5\]\[16\],7.405µm
net583,7.385µm
net619,7.385µm
net651,7.385µm
net689,7.385µm
net697,7.385µm
net739,7.385µm
net755,7.385µm
net771,7.385µm
net773,7.385µm
net789,7.385µm
net795,7.385µm
net799,7.385µm
net811,7.385µm
net690,7.385µm
net700,7.385µm
net716,7.385µm
net720,7.385µm
net796,7.385µm
net816,7.385µm
net820,7.385µm
net830,7.385µm
net584,7.385µm
net590,7.385µm
net592,7.385µm
net598,7.385µm
net616,7.385µm
net634,7.385µm
net1032,7.36µm
net1092,7.36µm
_0193_,7.35µm
net1199,7.34µm
RF.registers\[2\]\[25\],7.32µm
_2944_,7.32µm
net731,7.315µm
_0758_,7.3µm
_2400_,7.3µm
RF.registers\[5\]\[23\],7.285µm
DMEM.memory\[21\]\[23\],7.28µm
net596,7.265µm
net656,7.265µm
_0192_,7.26µm
_2607_,7.25µm
_3002_,7.25µm
net1205,7.24µm
net1194,7.24µm
net991,7.24µm
_2125_,7.235µm
_1858_,7.23µm
net857,7.22µm
net865,7.22µm
net980,7.22µm
net1218,7.22µm
_3169_,7.22µm
instruction_out[4],7.215µm
net509,7.215µm
instruction_out[8],7.215µm
pc_out[24],7.215µm
instruction_out[10],7.215µm
instruction_out[14],7.215µm
instruction_out[2],7.215µm
_1857_,7.2µm
_2304_,7.2µm
_2874_,7.2µm
DMEM.memory\[3\]\[29\],7.18µm
_0755_,7.18µm
_2034_,7.18µm
_1842_,7.16µm
net761,7.145µm
net806,7.145µm
_0125_,7.13µm
net966,7.12µm
_1953_,7.12µm
_2676_,7.12µm
DMEM.memory\[17\]\[7\],7.1µm
DMEM.memory\[1\]\[29\],7.1µm
DMEM.memory\[25\]\[16\],7.1µm
net984,7.1µm
net1113,7.06µm
net1070,7.06µm
_1825_,7.04µm
net954,7µm
_2955_,6.99µm
_1274_,6.98µm
_3162_,6.965µm
_0034_,6.96µm
_1308_,6.96µm
DMEM.memory\[26\]\[16\],6.94µm
RF.registers\[1\]\[4\],6.94µm
_0166_,6.94µm
_2440_,6.94µm
_3144_,6.94µm
net591,6.925µm
net609,6.925µm
net641,6.925µm
net819,6.925µm
net831,6.925µm
net658,6.925µm
net704,6.925µm
net642,6.925µm
_1771_,6.92µm
_1951_,6.92µm
_2346_,6.92µm
RF.registers\[5\]\[20\],6.9µm
net1020,6.9µm
_2149_,6.9µm
_2613_,6.9µm
net1007,6.9µm
net993,6.9µm
net733,6.885µm
_0195_,6.88µm
_0271_,6.88µm
DMEM.memory\[14\]\[23\],6.86µm
RF.registers\[5\]\[9\],6.86µm
_3010_,6.86µm
_3011_,6.86µm
_2643_,6.85µm
_1780_,6.84µm
_1800_,6.84µm
_1841_,6.84µm
_2402_,6.84µm
_2476_,6.84µm
_2941_,6.84µm
net1100,6.84µm
_3007_,6.84µm
DMEM.memory\[0\]\[20\],6.82µm
_2655_,6.82µm
net585,6.805µm
_0346_,6.8µm
_2303_,6.795µm
net1138,6.78µm
net1144,6.78µm
net1156,6.78µm
_2194_,6.78µm
net997,6.78µm
net945,6.78µm
net925,6.78µm
net1154,6.76µm
_2583_,6.76µm
_2640_,6.76µm
_2860_,6.76µm
_2330_,6.74µm
_2930_,6.74µm
DMEM.memory\[15\]\[23\],6.72µm
DMEM.memory\[30\]\[29\],6.72µm
DMEM.memory\[3\]\[1\],6.72µm
net1002,6.72µm
_1611_,6.72µm
_1690_,6.72µm
_1984_,6.72µm
_2823_,6.72µm
_0342_,6.7µm
_2920_,6.7µm
_3143_,6.7µm
_3000_,6.67µm
DMEM.memory\[0\]\[22\],6.66µm
net989,6.66µm
_0347_,6.65µm
DMEM.memory\[13\]\[12\],6.64µm
DMEM.memory\[3\]\[14\],6.64µm
net1145,6.64µm
net1217,6.64µm
_1799_,6.64µm
_2061_,6.62µm
RF.registers\[15\]\[25\],6.6µm
_0384_,6.6µm
_2781_,6.6µm
_1754_,6.58µm
_2870_,6.58µm
_2177_,6.54µm
_2784_,6.54µm
DMEM.memory\[21\]\[17\],6.52µm
RF.registers\[11\]\[0\],6.52µm
net1149,6.52µm
net847,6.52µm
net883,6.52µm
_0252_,6.5µm
_0045_,6.48µm
_0219_,6.48µm
_2468_,6.48µm
net622,6.465µm
_0423_,6.45µm
net555,6.44µm
net1048,6.44µm
net1196,6.44µm
net1110,6.44µm
net1177,6.44µm
net908,6.44µm
net1107,6.44µm
net1062,6.44µm
net985,6.44µm
net1082,6.42µm
net1112,6.42µm
_1093_,6.42µm
_1755_,6.42µm
net1009,6.42µm
_3129_,6.42µm
next_pc\[4\],6.405µm
_1854_,6.4µm
_2403_,6.4µm
_2763_,6.4µm
_2940_,6.4µm
_2997_,6.4µm
_0285_,6.38µm
_0297_,6.38µm
net1072,6.38µm
_2399_,6.38µm
DMEM.memory\[0\]\[14\],6.36µm
DMEM.memory\[20\]\[16\],6.36µm
_2017_,6.36µm
_2685_,6.36µm
_2812_,6.36µm
_2988_,6.36µm
_0198_,6.35µm
net676,6.345µm
_0262_,6.33µm
_0364_,6.33µm
net917,6.32µm
net976,6.32µm
net1086,6.32µm
_1663_,6.32µm
_2208_,6.32µm
_2267_,6.32µm
net1043,6.32µm
_3135_,6.32µm
RF.registers\[1\]\[24\],6.3µm
net1225,6.3µm
net1059,6.3µm
_2970_,6.3µm
net1098,6.3µm
net1049,6.3µm
_1276_,6.28µm
RF.registers\[1\]\[19\],6.26µm
_1625_,6.26µm
_2121_,6.26µm
_2161_,6.26µm
_2872_,6.26µm
net473,6.26µm
_1833_,6.24µm
_2644_,6.24µm
_2966_,6.215µm
_0255_,6.21µm
net1097,6.2µm
_1956_,6.2µm
net1101,6.2µm
RF.registers\[2\]\[22\],6.185µm
DMEM.memory\[26\]\[23\],6.18µm
RF.registers\[9\]\[20\],6.18µm
_1929_,6.18µm
_2060_,6.18µm
_2239_,6.18µm
_2704_,6.18µm
net1021,6.18µm
RF.registers\[5\]\[3\],6.16µm
DMEM.memory\[31\]\[13\],6.14µm
_0197_,6.14µm
_1496_,6.14µm
_1547_,6.14µm
_1879_,6.14µm
_1848_,6.08µm
_1694_,6.07µm
DMEM.memory\[6\]\[12\],6.065µm
DMEM.memory\[14\]\[12\],6.06µm
_1105_,6.06µm
_2544_,6.06µm
net384,6.06µm
_2757_,6.04µm
_2320_,6.035µm
_2059_,6.03µm
_0426_,6.02µm
_2070_,6.02µm
_2241_,6.02µm
net627,6.005µm
_0004_,5.99µm
_0270_,5.99µm
net1142,5.98µm
net1161,5.98µm
net1103,5.98µm
net956,5.98µm
net1026,5.98µm
net1052,5.98µm
net1078,5.98µm
net1077,5.98µm
net1213,5.98µm
net1190,5.98µm
net1189,5.98µm
net1058,5.98µm
net995,5.98µm
net977,5.98µm
net955,5.98µm
net953,5.98µm
net933,5.98µm
net792,5.965µm
net1151,5.96µm
net860,5.96µm
_2393_,5.96µm
DMEM.memory\[1\]\[12\],5.94µm
_1856_,5.94µm
_2009_,5.94µm
_3152_,5.925µm
_1859_,5.92µm
_2894_,5.92µm
_2963_,5.92µm
DMEM.memory\[14\]\[17\],5.9µm
DMEM.memory\[5\]\[13\],5.9µm
DMEM.memory\[6\]\[7\],5.9µm
_0416_,5.87µm
_2650_,5.865µm
net952,5.86µm
net1028,5.86µm
net1046,5.86µm
net1130,5.86µm
net1069,5.86µm
net1067,5.86µm
_1839_,5.86µm
_2341_,5.86µm
_2365_,5.86µm
net947,5.86µm
_3127_,5.86µm
_0036_,5.85µm
net1038,5.84µm
_0926_,5.84µm
net1200,5.84µm
_1101_,5.84µm
_1108_,5.84µm
net1106,5.84µm
_2461_,5.84µm
_2756_,5.84µm
_2832_,5.84µm
_2025_,5.82µm
_0120_,5.8µm
_2799_,5.8µm
_2836_,5.8µm
net742,5.765µm
net1162,5.74µm
DMEM.memory\[22\]\[17\],5.725µm
DMEM.memory\[16\]\[23\],5.72µm
DMEM.memory\[2\]\[30\],5.72µm
_1567_,5.72µm
_2042_,5.72µm
_2719_,5.72µm
_2064_,5.7µm
_2939_,5.7µm
_2777_,5.695µm
DMEM.memory\[0\]\[18\],5.68µm
_0048_,5.68µm
_0083_,5.68µm
net1036,5.68µm
_2253_,5.675µm
net913,5.62µm
_2827_,5.62µm
_0352_,5.6µm
_0990_,5.6µm
_2566_,5.6µm
_2638_,5.6µm
_0179_,5.56µm
_0205_,5.56µm
_0409_,5.56µm
_2390_,5.56µm
_2787_,5.56µm
net661,5.545µm
net767,5.545µm
net802,5.545µm
_0035_,5.53µm
_0308_,5.53µm
net1034,5.52µm
net1201,5.52µm
net1221,5.52µm
net1061,5.52µm
net1063,5.52µm
_2611_,5.52µm
net1001,5.52µm
_3156_,5.505µm
net930,5.5µm
_0086_,5.49µm
_2370_,5.49µm
_2191_,5.485µm
_2054_,5.48µm
_2343_,5.48µm
DMEM.memory\[0\]\[0\],5.46µm
_0421_,5.46µm
_2899_,5.46µm
_3020_,5.46µm
_3101_,5.46µm
_3163_,5.445µm
DMEM.memory\[1\]\[27\],5.44µm
_0276_,5.44µm
_1680_,5.44µm
_2472_,5.44µm
_0269_,5.43µm
net998,5.4µm
net1012,5.4µm
_1830_,5.4µm
_1844_,5.4µm
_1860_,5.4µm
_2355_,5.4µm
_2979_,5.4µm
DMEM.memory\[2\]\[17\],5.38µm
_0756_,5.38µm
net1211,5.38µm
_1090_,5.38µm
_1413_,5.38µm
_1573_,5.38µm
_2165_,5.38µm
_2752_,5.38µm
_2835_,5.38µm
net201,5.38µm
_1801_,5.36µm
_2905_,5.36µm
_0306_,5.34µm
_1092_,5.34µm
_1110_,5.34µm
_1542_,5.34µm
_2085_,5.34µm
_2098_,5.34µm
net1053,5.34µm
_3134_,5.34µm
_1422_,5.28µm
_2808_,5.28µm
_2847_,5.28µm
net1019,5.28µm
DMEM.memory\[11\]\[17\],5.26µm
RF.registers\[13\]\[31\],5.26µm
_0359_,5.26µm
_1952_,5.26µm
_2075_,5.26µm
_2095_,5.26µm
_2130_,5.26µm
_2189_,5.26µm
_2232_,5.26µm
_2328_,5.26µm
_2525_,5.26µm
_2626_,5.26µm
_2668_,5.26µm
net505,5.26µm
_1762_,5.24µm
_1769_,5.24µm
_2675_,5.24µm
_0222_,5.22µm
_0251_,5.22µm
_1272_,5.22µm
_1522_,5.22µm
_2710_,5.22µm
_0296_,5.19µm
_0100_,5.17µm
RF.registers\[11\]\[25\],5.14µm
_0315_,5.14µm
_2486_,5.14µm
_2948_,5.14µm
net790,5.135µm
_0123_,5.12µm
_1741_,5.12µm
_2577_,5.105µm
_0087_,5.1µm
_0136_,5.1µm
_0163_,5.1µm
_0181_,5.1µm
_0194_,5.1µm
_0196_,5.1µm
_0213_,5.1µm
_0235_,5.1µm
_0248_,5.1µm
_0264_,5.1µm
_0279_,5.1µm
_2072_,5.1µm
_2442_,5.1µm
_2514_,5.1µm
_2585_,5.1µm
next_pc\[15\],5.1µm
_0008_,5.07µm
_0148_,5.07µm
_0189_,5.07µm
_0344_,5.07µm
net921,5.06µm
net1000,5.06µm
net1207,5.06µm
_1574_,5.06µm
_1608_,5.06µm
net1029,5.06µm
net1017,5.06µm
net973,5.06µm
net927,5.06µm
_0047_,5.04µm
_2886_,5.04µm
DMEM.memory\[12\]\[16\],5.02µm
_0728_,5.02µm
_1845_,5.02µm
_1852_,5.02µm
_2474_,5.02µm
_2866_,5.02µm
_2992_,5.02µm
RF.registers\[5\]\[4\],5µm
_0135_,5µm
_0754_,5µm
_1756_,5µm
net1041,5µm
_2128_,4.985µm
_0099_,4.97µm
_2958_,4.95µm
_0921_,4.94µm
_1974_,4.94µm
net949,4.94µm
_0176_,4.93µm
DMEM.memory\[11\]\[12\],4.92µm
DMEM.memory\[1\]\[23\],4.92µm
_0747_,4.92µm
_1401_,4.92µm
_1549_,4.92µm
_1832_,4.92µm
_1945_,4.92µm
_1959_,4.92µm
_2363_,4.92µm
_2798_,4.92µm
_3015_,4.92µm
_3104_,4.92µm
_1759_,4.905µm
_0256_,4.9µm
_2272_,4.9µm
_2925_,4.9µm
_0142_,4.88µm
_0183_,4.88µm
_0275_,4.88µm
net1018,4.88µm
_1671_,4.88µm
_2595_,4.88µm
_0403_,4.87µm
_0011_,4.83µm
_1784_,4.825µm
_1740_,4.82µm
_2221_,4.82µm
_2779_,4.82µm
DMEM.memory\[1\]\[4\],4.8µm
net968,4.8µm
_2462_,4.8µm
_2897_,4.8µm
_2361_,4.795µm
DMEM.memory\[0\]\[30\],4.775µm
_1915_,4.76µm
_2129_,4.76µm
_2722_,4.76µm
_2814_,4.76µm
_3125_,4.76µm
_0155_,4.73µm
_2120_,4.7µm
_2574_,4.7µm
_3168_,4.7µm
DMEM.memory\[30\]\[13\],4.68µm
_0124_,4.68µm
_0760_,4.68µm
_1850_,4.68µm
_2062_,4.66µm
_2243_,4.66µm
_1666_,4.62µm
_0000_,4.61µm
net907,4.6µm
net1024,4.6µm
net1198,4.6µm
net1111,4.6µm
net1215,4.6µm
net1224,4.6µm
net1035,4.6µm
net1005,4.6µm
net957,4.6µm
net943,4.6µm
net939,4.6µm
net926,4.6µm
_0311_,4.58µm
_1811_,4.58µm
_2657_,4.58µm
_2889_,4.58µm
net1030,4.56µm
_1835_,4.56µm
_1853_,4.56µm
_2357_,4.56µm
_2416_,4.56µm
_2548_,4.56µm
_0152_,4.54µm
_0299_,4.54µm
_2736_,4.54µm
_2981_,4.54µm
_0305_,4.53µm
DMEM.memory\[28\]\[13\],4.52µm
_0165_,4.51µm
_0169_,4.51µm
_0200_,4.51µm
net625,4.505µm
_0062_,4.49µm
_2853_,4.49µm
_2999_,4.49µm
DMEM.memory\[22\]\[7\],4.48µm
net946,4.48µm
_1536_,4.48µm
_2351_,4.48µm
_2608_,4.48µm
_2678_,4.48µm
_3145_,4.48µm
_0414_,4.47µm
net1143,4.46µm
_0757_,4.46µm
_1103_,4.46µm
_1104_,4.46µm
_1273_,4.46µm
net1073,4.46µm
_2108_,4.46µm
_2352_,4.46µm
_2386_,4.46µm
_2532_,4.46µm
_2564_,4.46µm
_2594_,4.46µm
_2761_,4.46µm
