net,length_um
DMEM.memory\[2\]\[12\],9.88µm
DMEM.memory\[6\]\[7\],9.88µm
net721,9.865µm
net822,9.865µm
DMEM.memory\[1\]\[9\],9.86µm
DMEM.memory\[29\]\[7\],9.86µm
RF.registers\[16\]\[7\],9.86µm
net1177,9.86µm
_1757_,9.86µm
_2234_,9.86µm
net1070,9.84µm
_2292_,9.84µm
DMEM.memory\[25\]\[7\],9.82µm
DMEM.memory\[26\]\[16\],9.82µm
DMEM.memory\[26\]\[7\],9.82µm
net993,9.82µm
DMEM.memory\[2\]\[3\],9.795µm
net749,9.785µm
net807,9.785µm
net656,9.785µm
DMEM.memory\[19\]\[8\],9.78µm
_2446_,9.78µm
_2667_,9.78µm
DMEM.memory\[2\]\[10\],9.76µm
_1551_,9.76µm
_1426_,9.74µm
net1218,9.74µm
_2565_,9.74µm
net909,9.72µm
_2505_,9.715µm
net633,9.705µm
net705,9.705µm
net722,9.705µm
net754,9.705µm
net792,9.705µm
net806,9.705µm
net814,9.705µm
_1474_,9.7µm
net693,9.685µm
net1148,9.66µm
net1006,9.66µm
_2579_,9.66µm
net770,9.645µm
net790,9.645µm
net598,9.645µm
_3126_,9.64µm
net851,9.62µm
net911,9.62µm
net872,9.62µm
_2755_,9.615µm
RF.registers\[5\]\[17\],9.6µm
net728,9.595µm
_2323_,9.59µm
DMEM.memory\[3\]\[9\],9.58µm
_1316_,9.58µm
_2250_,9.58µm
_2017_,9.56µm
DMEM.memory\[25\]\[23\],9.545µm
net1068,9.54µm
net1111,9.54µm
_2589_,9.54µm
net716,9.525µm
_0269_,9.52µm
_0298_,9.52µm
net850,9.52µm
_1966_,9.52µm
_1276_,9.5µm
_2125_,9.5µm
_2105_,9.48µm
_2527_,9.46µm
_2733_,9.46µm
DMEM.memory\[20\]\[16\],9.455µm
DMEM.memory\[1\]\[13\],9.445µm
_1333_,9.44µm
_2442_,9.44µm
_2188_,9.435µm
net553,9.42µm
DMEM.memory\[1\]\[8\],9.4µm
DMEM.memory\[3\]\[12\],9.4µm
net902,9.4µm
_2799_,9.4µm
_2594_,9.38µm
DMEM.memory\[20\]\[17\],9.36µm
DMEM.memory\[20\]\[23\],9.36µm
_1500_,9.36µm
_1807_,9.36µm
_2625_,9.36µm
net1009,9.36µm
DMEM.memory\[7\]\[7\],9.34µm
_2583_,9.33µm
DMEM.memory\[1\]\[19\],9.32µm
_1925_,9.32µm
_2449_,9.32µm
_2538_,9.32µm
_2728_,9.32µm
net1022,9.3µm
DMEM.memory\[31\]\[12\],9.28µm
net841,9.28µm
net899,9.28µm
net928,9.28µm
_2102_,9.28µm
_2738_,9.28µm
RF.registers\[15\]\[25\],9.26µm
DMEM.memory\[29\]\[17\],9.24µm
net661,9.225µm
net662,9.225µm
_1685_,9.22µm
_2034_,9.22µm
RF.registers\[9\]\[10\],9.2µm
_1456_,9.195µm
DMEM.memory\[1\]\[11\],9.18µm
net997,9.18µm
_3115_,9.18µm
net920,9.16µm
net1147,9.14µm
RF.registers\[1\]\[3\],9.12µm
RF.registers\[2\]\[29\],9.12µm
_0148_,9.09µm
net1157,9.08µm
net930,9.08µm
net982,9.08µm
net1192,9.08µm
_2930_,9.08µm
net651,9.065µm
net766,9.065µm
net855,9.06µm
net900,9.06µm
_2395_,9.06µm
net989,9.06µm
_3135_,9.04µm
_1719_,9.02µm
_1734_,9.02µm
DMEM.memory\[23\]\[17\],9µm
DMEM.memory\[9\]\[7\],9µm
_2270_,9µm
net696,8.985µm
_1273_,8.98µm
net112,8.98µm
_2687_,8.98µm
_1552_,8.96µm
DMEM.memory\[27\]\[12\],8.94µm
DMEM.memory\[4\]\[16\],8.94µm
RF.registers\[1\]\[8\],8.94µm
net849,8.94µm
net891,8.94µm
net893,8.94µm
net856,8.94µm
net898,8.94µm
_2101_,8.94µm
net756,8.935µm
DMEM.memory\[15\]\[17\],8.9µm
DMEM.memory\[30\]\[23\],8.9µm
DMEM.memory\[3\]\[24\],8.9µm
RF.registers\[16\]\[5\],8.9µm
_2136_,8.88µm
_2537_,8.88µm
RF.registers\[15\]\[21\],8.86µm
net954,8.84µm
_2001_,8.84µm
_2944_,8.84µm
net999,8.84µm
net842,8.82µm
net908,8.82µm
_2921_,8.82µm
RF.registers\[9\]\[29\],8.8µm
DMEM.memory\[6\]\[16\],8.78µm
RF.registers\[5\]\[31\],8.78µm
net912,8.78µm
_2027_,8.78µm
_2459_,8.78µm
net634,8.765µm
net644,8.765µm
_2291_,8.76µm
DMEM.memory\[24\]\[12\],8.755µm
DMEM.memory\[14\]\[16\],8.74µm
_1272_,8.74µm
_2232_,8.74µm
_2713_,8.74µm
net1051,8.74µm
net802,8.725µm
net1002,8.72µm
_0416_,8.71µm
net918,8.7µm
_2141_,8.7µm
_2163_,8.7µm
_2347_,8.7µm
DMEM.memory\[10\]\[7\],8.66µm
DMEM.memory\[3\]\[31\],8.66µm
RF.registers\[5\]\[8\],8.64µm
_0235_,8.63µm
DMEM.memory\[17\]\[23\],8.62µm
net1155,8.62µm
net962,8.62µm
net1204,8.62µm
net1223,8.62µm
net1134,8.62µm
_2242_,8.62µm
net945,8.62µm
DMEM.memory\[20\]\[7\],8.6µm
net1150,8.6µm
net839,8.6µm
net845,8.6µm
net861,8.6µm
net863,8.6µm
net869,8.6µm
net875,8.6µm
net879,8.6µm
net881,8.6µm
net885,8.6µm
net897,8.6µm
net852,8.6µm
net854,8.6µm
net868,8.6µm
net874,8.6µm
net876,8.6µm
net882,8.6µm
net894,8.6µm
_1940_,8.6µm
_2535_,8.6µm
RF.registers\[16\]\[20\],8.58µm
DMEM.memory\[30\]\[29\],8.56µm
_0740_,8.56µm
_0763_,8.56µm
net1083,8.56µm
_1716_,8.56µm
net617,8.525µm
net677,8.525µm
DMEM.memory\[0\]\[26\],8.52µm
_1984_,8.515µm
_2222_,8.515µm
DMEM.memory\[13\]\[12\],8.48µm
DMEM.memory\[29\]\[16\],8.48µm
DMEM.memory\[31\]\[7\],8.48µm
DMEM.memory\[3\]\[0\],8.48µm
net878,8.48µm
_2965_,8.46µm
_3168_,8.445µm
DMEM.memory\[31\]\[23\],8.44µm
net769,8.435µm
_1673_,8.42µm
net793,8.405µm
net801,8.405µm
net680,8.405µm
_1690_,8.4µm
_1758_,8.4µm
_2410_,8.4µm
_2670_,8.4µm
_2704_,8.4µm
net985,8.38µm
DMEM.memory\[8\]\[16\],8.36µm
RF.registers\[13\]\[9\],8.36µm
_0171_,8.36µm
net952,8.36µm
_2060_,8.36µm
_2908_,8.36µm
net981,8.36µm
net813,8.355µm
net737,8.305µm
net815,8.305µm
net730,8.305µm
net774,8.305µm
RF.registers\[5\]\[19\],8.295µm
net761,8.285µm
net1208,8.28µm
net1060,8.28µm
_1568_,8.28µm
net1056,8.28µm
_2561_,8.28µm
net760,8.265µm
net994,8.26µm
net1221,8.26µm
_2310_,8.26µm
DMEM.memory\[0\]\[22\],8.24µm
DMEM.memory\[1\]\[4\],8.24µm
_2170_,8.24µm
_2863_,8.24µm
RF.registers\[15\]\[10\],8.22µm
DMEM.memory\[1\]\[22\],8.2µm
DMEM.memory\[1\]\[3\],8.2µm
DMEM.memory\[2\]\[16\],8.2µm
RF.registers\[9\]\[25\],8.2µm
_1650_,8.2µm
_0208_,8.18µm
_0408_,8.18µm
DMEM.memory\[22\]\[17\],8.16µm
net990,8.16µm
net1199,8.16µm
net1120,8.16µm
net1064,8.16µm
net1066,8.16µm
DMEM.memory\[2\]\[22\],8.14µm
RF.registers\[1\]\[12\],8.14µm
net889,8.14µm
net948,8.14µm
net992,8.14µm
_2243_,8.14µm
_2940_,8.14µm
net983,8.14µm
_3101_,8.125µm
RF.registers\[9\]\[21\],8.12µm
_2055_,8.12µm
net755,8.115µm
net777,8.115µm
net1144,8.1µm
net1026,8.1µm
_1431_,8.1µm
net1045,8.1µm
net611,8.065µm
net619,8.065µm
net657,8.065µm
net719,8.065µm
net771,8.065µm
net781,8.065µm
net799,8.065µm
net686,8.065µm
net706,8.065µm
net740,8.065µm
net746,8.065µm
net624,8.065µm
net652,8.065µm
RF.registers\[16\]\[29\],8.06µm
_2794_,8.06µm
_1622_,8.055µm
DMEM.memory\[2\]\[15\],8.04µm
DMEM.memory\[2\]\[28\],8.04µm
DMEM.memory\[2\]\[25\],8.02µm
DMEM.memory\[31\]\[3\],8.02µm
_1400_,8.02µm
net833,8.015µm
net853,7.985µm
net859,7.985µm
net840,7.985µm
net848,7.985µm
DMEM.memory\[17\]\[17\],7.98µm
DMEM.memory\[1\]\[6\],7.98µm
DMEM.memory\[3\]\[7\],7.98µm
next_pc\[4\],7.975µm
_1493_,7.96µm
_1951_,7.96µm
net809,7.945µm
net780,7.945µm
_1764_,7.94µm
net492,7.94µm
DMEM.memory\[1\]\[5\],7.9µm
DMEM.memory\[3\]\[29\],7.9µm
net738,7.895µm
net808,7.895µm
RF.registers\[1\]\[2\],7.86µm
net699,7.855µm
net811,7.845µm
net666,7.845µm
net612,7.845µm
_1730_,7.84µm
_1801_,7.84µm
_2969_,7.84µm
net1158,7.82µm
net988,7.82µm
net1114,7.82µm
net1189,7.82µm
net925,7.82µm
net867,7.8µm
net877,7.8µm
DMEM.memory\[0\]\[29\],7.78µm
RF.registers\[9\]\[17\],7.78µm
net1024,7.78µm
_2819_,7.78µm
DMEM.memory\[24\]\[7\],7.775µm
DMEM.memory\[7\]\[16\],7.76µm
RF.registers\[16\]\[10\],7.76µm
RF.registers\[16\]\[11\],7.76µm
net1058,7.76µm
_2551_,7.76µm
_3140_,7.755µm
DMEM.memory\[1\]\[21\],7.74µm
DMEM.memory\[28\]\[12\],7.74µm
RF.registers\[9\]\[8\],7.74µm
_1100_,7.74µm
net603,7.725µm
net757,7.725µm
net817,7.725µm
net835,7.725µm
net764,7.725µm
net834,7.725µm
net648,7.725µm
DMEM.memory\[1\]\[2\],7.7µm
net1156,7.7µm
net972,7.7µm
net1010,7.7µm
net1014,7.7µm
net1054,7.7µm
net1179,7.7µm
_2404_,7.7µm
net1101,7.7µm
net1047,7.7µm
DMEM.memory\[2\]\[11\],7.68µm
net1000,7.68µm
net1188,7.68µm
net896,7.68µm
net1076,7.68µm
_2643_,7.68µm
net888,7.66µm
_1643_,7.66µm
_1742_,7.66µm
_2018_,7.66µm
DMEM.memory\[30\]\[3\],7.64µm
RF.registers\[1\]\[15\],7.64µm
net1073,7.64µm
_2610_,7.64µm
_2892_,7.64µm
net597,7.605µm
net753,7.605µm
net831,7.605µm
net668,7.605µm
net702,7.605µm
net800,7.605µm
_1710_,7.605µm
net588,7.605µm
net628,7.605µm
net640,7.605µm
DMEM.memory\[6\]\[12\],7.58µm
_1988_,7.58µm
_2086_,7.58µm
_2219_,7.58µm
_2847_,7.58µm
DMEM.memory\[11\]\[12\],7.56µm
RF.registers\[5\]\[14\],7.56µm
net980,7.56µm
_1631_,7.56µm
_2453_,7.56µm
RF.registers\[1\]\[5\],7.54µm
_1626_,7.54µm
net871,7.525µm
net883,7.525µm
net1214,7.525µm
DMEM.memory\[19\]\[7\],7.52µm
DMEM.memory\[7\]\[17\],7.52µm
RF.registers\[9\]\[13\],7.52µm
_1728_,7.52µm
_1765_,7.52µm
_2507_,7.52µm
_1783_,7.5µm
_1788_,7.5µm
_0300_,7.49µm
net665,7.485µm
_3117_,7.485µm
_1946_,7.48µm
_2576_,7.48µm
_2215_,7.46µm
DMEM.memory\[0\]\[27\],7.44µm
DMEM.memory\[18\]\[7\],7.44µm
RF.registers\[9\]\[31\],7.44µm
net864,7.44µm
net910,7.44µm
_2858_,7.44µm
_0116_,7.4µm
_0283_,7.4µm
_0321_,7.4µm
_2441_,7.4µm
_2519_,7.4µm
_2693_,7.4µm
net583,7.385µm
net585,7.385µm
net601,7.385µm
net609,7.385µm
net613,7.385µm
net623,7.385µm
net673,7.385µm
net679,7.385µm
net689,7.385µm
net695,7.385µm
net711,7.385µm
net727,7.385µm
net733,7.385µm
net739,7.385µm
net745,7.385µm
net763,7.385µm
net803,7.385µm
net821,7.385µm
net837,7.385µm
net658,7.385µm
net660,7.385µm
net672,7.385µm
net692,7.385µm
net708,7.385µm
net712,7.385µm
net714,7.385µm
net762,7.385µm
net768,7.385µm
net784,7.385µm
net788,7.385µm
net798,7.385µm
net812,7.385µm
net818,7.385µm
net820,7.385µm
net826,7.385µm
net586,7.385µm
net602,7.385µm
net630,7.385µm
net632,7.385µm
net636,7.385µm
net646,7.385µm
net1142,7.36µm
net1162,7.36µm
net1217,7.36µm
net936,7.36µm
net1198,7.36µm
_2813_,7.36µm
_2816_,7.36µm
net1027,7.36µm
net939,7.36µm
net924,7.36µm
net627,7.345µm
net671,7.345µm
_0002_,7.34µm
_1879_,7.34µm
_2429_,7.34µm
_0184_,7.33µm
_1314_,7.32µm
_2772_,7.32µm
_2838_,7.32µm
_2959_,7.305µm
DMEM.memory\[15\]\[13\],7.3µm
DMEM.memory\[11\]\[17\],7.28µm
DMEM.memory\[1\]\[18\],7.28µm
RF.registers\[11\]\[0\],7.28µm
_0311_,7.28µm
_2596_,7.28µm
_0218_,7.27µm
net615,7.265µm
net621,7.265µm
net635,7.265µm
net622,7.265µm
_0329_,7.26µm
_1933_,7.26µm
_0063_,7.25µm
_2928_,7.25µm
net956,7.24µm
net1079,7.24µm
net1125,7.24µm
net1033,7.24µm
net973,7.24µm
net857,7.22µm
net1040,7.22µm
net1100,7.22µm
net1205,7.22µm
net1121,7.22µm
net858,7.22µm
_1274_,7.22µm
_1506_,7.22µm
_3002_,7.205µm
_1834_,7.2µm
DMEM.memory\[2\]\[30\],7.18µm
DMEM.memory\[6\]\[13\],7.18µm
RF.registers\[5\]\[23\],7.18µm
_1354_,7.18µm
_2856_,7.18µm
DMEM.memory\[9\]\[16\],7.175µm
DMEM.memory\[2\]\[2\],7.16µm
_1609_,7.16µm
net631,7.145µm
net709,7.145µm
net772,7.145µm
_1558_,7.14µm
DMEM.memory\[17\]\[16\],7.1µm
DMEM.memory\[18\]\[8\],7.1µm
DMEM.memory\[3\]\[5\],7.1µm
_1674_,7.1µm
_2077_,7.1µm
_2330_,7.1µm
_2572_,7.1µm
_2974_,7.095µm
net1126,7.08µm
_2978_,7.08µm
_1547_,7.06µm
_2571_,7.06µm
_2514_,7.05µm
_1660_,7.04µm
_2779_,7.04µm
net17,7.04µm
net1077,7µm
_2135_,7µm
_2849_,7µm
DMEM.memory\[12\]\[23\],6.985µm
_0443_,6.985µm
_0357_,6.98µm
_2189_,6.975µm
DMEM.memory\[3\]\[19\],6.96µm
RF.registers\[9\]\[27\],6.94µm
_2396_,6.94µm
net222,6.94µm
net599,6.925µm
net605,6.925µm
net643,6.925µm
net645,6.925µm
net647,6.925µm
net713,6.925µm
net723,6.925µm
net767,6.925µm
net783,6.925µm
net582,6.925µm
net1141,6.9µm
net984,6.9µm
net1187,6.9µm
_2835_,6.9µm
net991,6.9µm
_2722_,6.89µm
net970,6.88µm
RF.registers\[13\]\[24\],6.865µm
net906,6.86µm
_1865_,6.86µm
DMEM.memory\[3\]\[28\],6.84µm
_0348_,6.84µm
_0405_,6.84µm
_2690_,6.84µm
DMEM.memory\[11\]\[7\],6.82µm
RF.registers\[5\]\[9\],6.82µm
_2476_,6.82µm
net694,6.805µm
net946,6.78µm
net964,6.78µm
net1081,6.78µm
net1181,6.78µm
_2245_,6.78µm
_2560_,6.78µm
_2660_,6.78µm
net931,6.78µm
net825,6.765µm
DMEM.memory\[2\]\[18\],6.76µm
net847,6.76µm
net873,6.76µm
net1036,6.76µm
net1171,6.76µm
net890,6.76µm
net1169,6.76µm
_2360_,6.76µm
net1023,6.76µm
_1686_,6.74µm
DMEM.memory\[1\]\[31\],6.72µm
_2068_,6.72µm
_2369_,6.72µm
_2381_,6.72µm
_3122_,6.72µm
_1624_,6.7µm
_1797_,6.695µm
_3167_,6.685µm
DMEM.memory\[12\]\[12\],6.68µm
_1667_,6.675µm
_1696_,6.66µm
_2331_,6.66µm
RF.registers\[9\]\[4\],6.655µm
DMEM.memory\[15\]\[23\],6.64µm
DMEM.memory\[22\]\[16\],6.64µm
DMEM.memory\[3\]\[25\],6.64µm
DMEM.memory\[3\]\[4\],6.64µm
DMEM.memory\[7\]\[23\],6.64µm
RF.registers\[1\]\[17\],6.64µm
net1183,6.64µm
_1947_,6.64µm
_2798_,6.64µm
net1031,6.64µm
_2103_,6.62µm
_2313_,6.62µm
DMEM.memory\[21\]\[16\],6.6µm
_1583_,6.6µm
_2166_,6.6µm
_1322_,6.58µm
net685,6.565µm
net907,6.54µm
net942,6.54µm
_0220_,6.53µm
DMEM.memory\[8\]\[7\],6.525µm
net905,6.52µm
net1046,6.52µm
_0262_,6.5µm
_1575_,6.5µm
_2009_,6.5µm
_1489_,6.48µm
_1971_,6.48µm
_2389_,6.48µm
_2585_,6.48µm
net653,6.465µm
net655,6.465µm
net724,6.465µm
net604,6.465µm
net1166,6.44µm
net938,6.44µm
net1008,6.44µm
net1080,6.44µm
net1078,6.44µm
net1122,6.44µm
net1116,6.44µm
net1115,6.44µm
_2328_,6.44µm
net1063,6.44µm
_2426_,6.44µm
_2613_,6.44µm
net1043,6.44µm
net951,6.44µm
_2293_,6.42µm
_3090_,6.42µm
_2455_,6.4µm
net941,6.4µm
_2994_,6.385µm
RF.registers\[11\]\[24\],6.38µm
_2993_,6.38µm
DMEM.memory\[0\]\[5\],6.365µm
_1281_,6.36µm
net715,6.345µm
net698,6.345µm
net926,6.32µm
net974,6.32µm
net1095,6.32µm
net1087,6.32µm
net1203,6.32µm
net1136,6.32µm
net1131,6.32µm
net1128,6.32µm
_1555_,6.32µm
net1168,6.32µm
net1104,6.32µm
net971,6.32µm
net961,6.32µm
net959,6.32µm
_0241_,6.31µm
net637,6.305µm
DMEM.memory\[2\]\[19\],6.3µm
net1164,6.3µm
net1092,6.3µm
net1202,6.3µm
net1176,6.3µm
net1075,6.3µm
_2810_,6.3µm
net967,6.3µm
_1936_,6.28µm
DMEM.memory\[20\]\[12\],6.26µm
RF.registers\[5\]\[15\],6.26µm
_1574_,6.26µm
_1705_,6.26µm
_2096_,6.26µm
_2099_,6.26µm
net641,6.225µm
net681,6.225µm
net732,6.225µm
_3169_,6.225µm
_1808_,6.2µm
_2184_,6.2µm
_2253_,6.2µm
_2595_,6.2µm
_2870_,6.2µm
DMEM.memory\[18\]\[17\],6.185µm
RF.registers\[16\]\[6\],6.185µm
DMEM.memory\[3\]\[13\],6.18µm
RF.registers\[16\]\[31\],6.18µm
RF.registers\[1\]\[11\],6.18µm
net865,6.18µm
_1740_,6.18µm
_1918_,6.18µm
_2702_,6.18µm
_2823_,6.18µm
net497,6.18µm
net752,6.175µm
net776,6.175µm
_0008_,6.14µm
_1611_,6.14µm
_2259_,6.14µm
_2297_,6.14µm
_2781_,6.14µm
net629,6.105µm
net916,6.08µm
_2271_,6.07µm
DMEM.memory\[10\]\[23\],6.065µm
DMEM.memory\[1\]\[16\],6.065µm
DMEM.memory\[28\]\[13\],6.065µm
DMEM.memory\[28\]\[23\],6.065µm
RF.registers\[5\]\[20\],6.065µm
net664,6.055µm
net638,6.055µm
net654,6.005µm
_0117_,5.99µm
_3165_,5.985µm
net944,5.98µm
net1030,5.98µm
net1038,5.98µm
net1093,5.98µm
net1210,5.98µm
net1201,5.98µm
net1135,5.98µm
net1119,5.98µm
net1184,5.98µm
net1178,5.98µm
net1072,5.98µm
net1061,5.98µm
_2201_,5.98µm
net1062,5.98µm
_0060_,5.95µm
_0410_,5.95µm
_2059_,5.95µm
DMEM.memory\[3\]\[6\],5.94µm
_1993_,5.94µm
_2054_,5.94µm
_2742_,5.94µm
_2885_,5.94µm
_3127_,5.94µm
RF.registers\[9\]\[15\],5.92µm
_2353_,5.92µm
_2776_,5.92µm
net1089,5.86µm
net1196,5.86µm
_2174_,5.86µm
_2822_,5.86µm
net1049,5.86µm
net1017,5.86µm
net1015,5.86µm
_0990_,5.84µm
_2345_,5.84µm
_2618_,5.84µm
net1133,5.82µm
_1723_,5.82µm
RF.registers\[5\]\[26\],5.8µm
_1688_,5.8µm
_1810_,5.8µm
_2178_,5.8µm
_2261_,5.8µm
_2390_,5.8µm
net479,5.8µm
_2191_,5.78µm
net741,5.765µm
_3170_,5.765µm
_2773_,5.745µm
_1429_,5.74µm
RF.registers\[15\]\[30\],5.725µm
RF.registers\[5\]\[18\],5.72µm
net1082,5.72µm
net1195,5.72µm
_1697_,5.72µm
_1747_,5.72µm
_2050_,5.72µm
_2318_,5.72µm
_2720_,5.72µm
_2759_,5.72µm
net1039,5.72µm
_2725_,5.685µm
_0280_,5.68µm
_1388_,5.68µm
_1549_,5.68µm
_2567_,5.68µm
net904,5.62µm
DMEM.memory\[26\]\[23\],5.6µm
DMEM.memory\[28\]\[16\],5.6µm
_0182_,5.6µm
_1561_,5.6µm
_1802_,5.58µm
net935,5.58µm
DMEM.memory\[2\]\[4\],5.575µm
DMEM.memory\[4\]\[23\],5.575µm
_0102_,5.56µm
_0134_,5.56µm
_0424_,5.56µm
_2337_,5.56µm
_2402_,5.56µm
net919,5.56µm
net697,5.545µm
net743,5.545µm
net751,5.545µm
net773,5.545µm
net785,5.545µm
net718,5.545µm
net816,5.545µm
_0058_,5.53µm
_0762_,5.525µm
_3149_,5.525µm
net1154,5.52µm
net1160,5.52µm
net950,5.52µm
net1050,5.52µm
net1137,5.52µm
net1186,5.52µm
net1173,5.52µm
_1091_,5.52µm
_2848_,5.52µm
net1029,5.52µm
net1019,5.52µm
net987,5.52µm
net1012,5.5µm
_2358_,5.48µm
_2553_,5.48µm
_2976_,5.48µm
net701,5.475µm
RF.registers\[5\]\[4\],5.46µm
_0126_,5.46µm
_0425_,5.46µm
_0099_,5.43µm
net579,5.425µm
net726,5.425µm
net996,5.4µm
net1132,5.4µm
_1548_,5.4µm
_1726_,5.4µm
_2961_,5.4µm
_2972_,5.4µm
_3007_,5.4µm
net1021,5.4µm
net1011,5.4µm
_0145_,5.39µm
_0305_,5.38µm
_0758_,5.38µm
_1903_,5.38µm
_2089_,5.38µm
_2326_,5.38µm
_2394_,5.38µm
_2990_,5.38µm
net1035,5.38µm
net953,5.38µm
_3106_,5.38µm
DMEM.memory\[23\]\[12\],5.36µm
RF.registers\[9\]\[26\],5.36µm
_0010_,5.36µm
_1943_,5.36µm
_2479_,5.36µm
RF.registers\[13\]\[6\],5.34µm
_2385_,5.34µm
_2648_,5.34µm
_2683_,5.34µm
_2342_,5.31µm
net794,5.305µm
_1714_,5.285µm
_0900_,5.28µm
_1963_,5.28µm
DMEM.memory\[18\]\[16\],5.26µm
_1332_,5.26µm
_2153_,5.26µm
_2169_,5.26µm
_2392_,5.26µm
_2640_,5.26µm
net614,5.255µm
RF.registers\[5\]\[25\],5.24µm
_0161_,5.24µm
_2854_,5.24µm
_2607_,5.225µm
_0085_,5.22µm
_0756_,5.22µm
_2164_,5.22µm
_2575_,5.19µm
_2749_,5.16µm
_2881_,5.15µm
_2964_,5.14µm
_0047_,5.1µm
_0072_,5.1µm
_0175_,5.1µm
_0204_,5.1µm
_0355_,5.1µm
_2584_,5.1µm
_0155_,5.07µm
_0414_,5.07µm
_3160_,5.065µm
_3163_,5.065µm
net1152,5.06µm
net1163,5.06µm
net1004,5.06µm
_2612_,5.06µm
net1013,5.06µm
net1007,5.06µm
net937,5.06µm
_0391_,5.04µm
net1216,5.04µm
_2467_,5.04µm
_0150_,5.02µm
_1852_,5.02µm
_2346_,5.02µm
_2937_,5.02µm
_2981_,5.02µm
_1780_,5µm
_1832_,5µm
net717,4.965µm
net958,4.94µm
net998,4.94µm
net1018,4.94µm
_2462_,4.94µm
net1037,4.94µm
net1001,4.94µm
_0205_,4.93µm
_0274_,4.93µm
RF.registers\[13\]\[1\],4.92µm
_0035_,4.92µm
_0764_,4.92µm
net986,4.92µm
net1096,4.92µm
DMEM.memory\[0\]\[30\],4.905µm
DMEM.memory\[6\]\[23\],4.9µm
_1518_,4.88µm
_1769_,4.88µm
_1775_,4.88µm
_1938_,4.88µm
_2296_,4.88µm
_2836_,4.88µm
_3146_,4.865µm
_3157_,4.845µm
_3166_,4.845µm
_0222_,4.83µm
_0757_,4.82µm
_2771_,4.82µm
_1657_,4.8µm
_2239_,4.8µm
_2875_,4.8µm
net504,4.8µm
_0057_,4.76µm
_0137_,4.76µm
_0427_,4.76µm
net190,4.76µm
_0061_,4.73µm
_2470_,4.7µm
DMEM.memory\[16\]\[8\],4.685µm
_0131_,4.68µm
_2440_,4.68µm
_2554_,4.68µm
_2590_,4.68µm
_3103_,4.68µm
net933,4.66µm
net929,4.66µm
net921,4.66µm
net775,4.625µm
net782,4.625µm
_0310_,4.61µm
_3142_,4.605µm
_3150_,4.605µm
_3153_,4.605µm
_3161_,4.605µm
_3164_,4.605µm
_3171_,4.605µm
net913,4.6µm
net917,4.6µm
_0746_,4.6µm
net1020,4.6µm
_2202_,4.6µm
net1055,4.6µm
net1005,4.6µm
net1003,4.6µm
net923,4.6µm
_2320_,4.585µm
net1053,4.58µm
_0211_,4.56µm
_0276_,4.56µm
_0422_,4.56µm
_1440_,4.56µm
_1858_,4.56µm
_2343_,4.56µm
_2365_,4.56µm
_2564_,4.56µm
_2688_,4.56µm
_2709_,4.56µm
_2763_,4.56µm
_2805_,4.56µm
_2853_,4.56µm
_2943_,4.56µm
_3000_,4.56µm
_0018_,4.54µm
_0040_,4.54µm
_0091_,4.54µm
_0146_,4.54µm
_0163_,4.54µm
_0185_,4.54µm
_0221_,4.54µm
_0232_,4.54µm
_0334_,4.54µm
_0377_,4.54µm
_0404_,4.54µm
_2399_,4.54µm
_2915_,4.54µm
_1900_,4.535µm
_3151_,4.535µm
_0233_,4.51µm
net735,4.505µm
net620,4.505µm
_2861_,4.5µm
_1090_,4.48µm
_1094_,4.48µm
net482,4.48µm
next_pc\[2\],4.48µm
_0243_,4.47µm
DMEM.memory\[12\]\[13\],4.46µm
_0747_,4.46µm
_1106_,4.46µm
_1556_,4.46µm
_2416_,4.46µm
_2430_,4.46µm
_2523_,4.46µm
_2631_,4.46µm
_2748_,4.46µm
_2753_,4.46µm
_2884_,4.46µm
_2891_,4.46µm
_2906_,4.46µm
_2949_,4.46µm
_2951_,4.46µm
_2982_,4.46µm
_3014_,4.46µm
_3098_,4.46µm
net570,4.46µm
_0011_,4.44µm
_0400_,4.44µm
_1793_,4.44µm
_2042_,4.44µm
_2258_,4.44µm
net75,4.44µm
_0036_,4.42µm
_1847_,4.42µm
_2550_,4.42µm
_2843_,4.42µm
_3110_,4.42µm
net795,4.385µm
_3144_,4.385µm
_3162_,4.385µm
_1693_,4.375µm
_0073_,4.37µm
_0245_,4.37µm
net691,4.36µm
_1572_,4.36µm
_1996_,4.36µm
_2012_,4.36µm
_2719_,4.36µm
_2828_,4.36µm
_1504_,4.34µm
_1625_,4.34µm
_1634_,4.34µm
_1736_,4.34µm
_1766_,4.34µm
_1902_,4.34µm
_2029_,4.34µm
_2161_,4.34µm
_2224_,4.34µm
_2691_,4.34µm
_2857_,4.34µm
net975,4.34µm
_2130_,4.32µm
_0093_,4.27µm
_0001_,4.22µm
_0089_,4.22µm
_0344_,4.22µm
_2557_,4.22µm
_2588_,4.22µm
_2802_,4.22µm
_2832_,4.22µm
_2845_,4.22µm
_2888_,4.22µm
_1308_,4.2µm
net587,4.165µm
_0009_,4.15µm
_0103_,4.15µm
_0113_,4.15µm
_0114_,4.15µm
_0158_,4.15µm
_2362_,4.145µm
_3147_,4.145µm
_0752_,4.14µm
_1536_,4.14µm
_1542_,4.14µm
net955,4.14µm
net947,4.14µm
net943,4.14µm
_2601_,4.135µm
_0206_,4.12µm
net1149,4.12µm
_2900_,4.12µm
_1751_,4.1µm
_2340_,4.1µm
_2350_,4.1µm
_2673_,4.1µm
