net,length_um
_2755_,13.105µm
DMEM.memory\[0\]\[31\],13.1µm
_2522_,13.1µm
_1626_,13.08µm
_1796_,13.08µm
_2062_,13.08µm
_2142_,13.08µm
_2625_,13.08µm
net638,13.075µm
DMEM.memory\[2\]\[6\],13.06µm
_1116_,13.06µm
_2720_,13.06µm
net823,13.045µm
_2525_,13.04µm
_2742_,13.04µm
DMEM.memory\[2\]\[19\],13.02µm
net884,13.005µm
DMEM.memory\[2\]\[14\],12.98µm
net1016,12.98µm
_0001_,12.96µm
net865,12.96µm
_1512_,12.96µm
_2771_,12.96µm
DMEM.memory\[13\]\[7\],12.94µm
DMEM.memory\[4\]\[13\],12.94µm
_0218_,12.93µm
DMEM.memory\[1\]\[12\],12.92µm
RF.registers\[5\]\[9\],12.92µm
_2529_,12.905µm
DMEM.memory\[1\]\[25\],12.88µm
RF.registers\[5\]\[10\],12.84µm
net775,12.825µm
DMEM.memory\[3\]\[27\],12.8µm
RF.registers\[11\]\[0\],12.8µm
net690,12.785µm
net728,12.785µm
_2699_,12.76µm
DMEM.memory\[21\]\[7\],12.75µm
net711,12.705µm
RF.registers\[1\]\[26\],12.7µm
net1109,12.7µm
net999,12.7µm
RF.registers\[9\]\[19\],12.68µm
RF.registers\[9\]\[20\],12.68µm
_2643_,12.68µm
_1601_,12.62µm
_2168_,12.605µm
_3125_,12.58µm
_1740_,12.54µm
_3105_,12.46µm
RF.registers\[1\]\[1\],12.42µm
_0757_,12.42µm
_1269_,12.42µm
DMEM.memory\[21\]\[16\],12.41µm
DMEM.memory\[1\]\[1\],12.38µm
RF.registers\[2\]\[3\],12.38µm
net1024,12.38µm
DMEM.memory\[1\]\[29\],12.36µm
_0739_,12.34µm
_2031_,12.34µm
net777,12.325µm
net807,12.325µm
DMEM.memory\[1\]\[20\],12.32µm
_2621_,12.32µm
_2700_,12.32µm
DMEM.memory\[18\]\[7\],12.3µm
net913,12.3µm
_1403_,12.3µm
_1820_,12.3µm
_2827_,12.3µm
DMEM.memory\[29\]\[29\],12.28µm
RF.registers\[9\]\[12\],12.28µm
net996,12.28µm
_1308_,12.28µm
net1070,12.28µm
_2084_,12.26µm
_2820_,12.26µm
_2848_,12.24µm
DMEM.memory\[2\]\[7\],12.22µm
net1073,12.22µm
_2881_,12.22µm
net588,12.205µm
_1737_,12.19µm
_1744_,12.18µm
_2139_,12.18µm
RF.registers\[2\]\[25\],12.165µm
net994,12.16µm
net1122,12.16µm
_1414_,12.16µm
_1654_,12.16µm
_1678_,12.14µm
DMEM.memory\[17\]\[7\],12.12µm
_1548_,12.12µm
RF.registers\[9\]\[24\],12.1µm
_1533_,12.1µm
net519,12.1µm
DMEM.memory\[30\]\[7\],12.08µm
RF.registers\[1\]\[31\],12.08µm
_2928_,12.065µm
_3008_,12.065µm
_2182_,12.06µm
_2254_,12.06µm
_1698_,12.045µm
DMEM.memory\[3\]\[20\],12.04µm
_1573_,12.04µm
_2355_,12.04µm
net856,12µm
_1583_,12µm
DMEM.memory\[0\]\[24\],11.985µm
net756,11.985µm
net666,11.945µm
_1709_,11.94µm
_0374_,11.93µm
net1188,11.92µm
DMEM.memory\[24\]\[17\],11.905µm
DMEM.memory\[31\]\[7\],11.88µm
net900,11.84µm
DMEM.memory\[6\]\[7\],11.82µm
net642,11.805µm
net905,11.8µm
_1935_,11.8µm
DMEM.memory\[0\]\[20\],11.78µm
DMEM.memory\[7\]\[13\],11.78µm
_1531_,11.78µm
net906,11.76µm
_2447_,11.76µm
DMEM.memory\[29\]\[7\],11.74µm
_0138_,11.72µm
_1379_,11.72µm
net980,11.7µm
_2017_,11.7µm
_2178_,11.7µm
_2732_,11.7µm
_2874_,11.7µm
_1846_,11.68µm
DMEM.memory\[29\]\[13\],11.66µm
DMEM.memory\[3\]\[8\],11.66µm
net1080,11.66µm
DMEM.memory\[27\]\[17\],11.64µm
_1944_,11.64µm
_0395_,11.63µm
_0399_,11.62µm
DMEM.memory\[28\]\[3\],11.6µm
DMEM.memory\[2\]\[4\],11.6µm
DMEM.memory\[0\]\[10\],11.58µm
_2779_,11.58µm
_0234_,11.57µm
DMEM.memory\[14\]\[7\],11.56µm
DMEM.memory\[19\]\[7\],11.56µm
DMEM.memory\[1\]\[4\],11.56µm
_1351_,11.56µm
DMEM.memory\[1\]\[14\],11.54µm
RF.registers\[1\]\[0\],11.54µm
_0201_,11.51µm
net629,11.505µm
_0222_,11.5µm
RF.registers\[1\]\[9\],11.46µm
RF.registers\[5\]\[24\],11.46µm
net1183,11.46µm
net927,11.46µm
net851,11.44µm
_2836_,11.44µm
DMEM.memory\[1\]\[6\],11.42µm
_2644_,11.42µm
_2796_,11.42µm
net816,11.385µm
_0922_,11.38µm
_1254_,11.38µm
_2666_,11.38µm
net688,11.365µm
net831,11.365µm
_1900_,11.34µm
net880,11.32µm
net1046,11.32µm
_1963_,11.32µm
net1049,11.32µm
_3117_,11.32µm
_1622_,11.3µm
net682,11.285µm
DMEM.memory\[10\]\[17\],11.28µm
_2497_,11.28µm
_2086_,11.275µm
DMEM.memory\[23\]\[23\],11.26µm
_1742_,11.26µm
_1787_,11.26µm
_2658_,11.26µm
net838,11.245µm
RF.registers\[5\]\[22\],11.24µm
net1165,11.2µm
_2768_,11.2µm
net518,11.2µm
_2191_,11.18µm
_2229_,11.16µm
DMEM.memory\[21\]\[23\],11.14µm
DMEM.memory\[2\]\[23\],11.14µm
DMEM.memory\[21\]\[12\],11.135µm
net783,11.125µm
net811,11.125µm
_1110_,11.12µm
net834,11.085µm
net659,11.085µm
DMEM.memory\[25\]\[7\],11.08µm
RF.registers\[1\]\[8\],11.08µm
_2060_,11.08µm
_2388_,11.08µm
net607,11.065µm
net815,11.025µm
_2895_,11.02µm
_0224_,11.01µm
RF.registers\[2\]\[24\],11µm
_2936_,11µm
DMEM.memory\[1\]\[8\],10.96µm
DMEM.memory\[2\]\[16\],10.96µm
_1650_,10.96µm
_2210_,10.95µm
RF.registers\[11\]\[16\],10.94µm
DMEM.memory\[26\]\[7\],10.92µm
_2575_,10.91µm
net1141,10.9µm
_2702_,10.9µm
_2561_,10.88µm
net1065,10.86µm
_1754_,10.86µm
DMEM.memory\[1\]\[17\],10.84µm
_2980_,10.84µm
DMEM.memory\[2\]\[18\],10.82µm
_2551_,10.82µm
DMEM.memory\[18\]\[12\],10.8µm
net743,10.785µm
net625,10.785µm
RF.registers\[1\]\[10\],10.78µm
net1154,10.78µm
_1730_,10.78µm
_1805_,10.78µm
_2305_,10.78µm
net465,10.78µm
_1570_,10.76µm
_2322_,10.76µm
DMEM.memory\[1\]\[18\],10.74µm
net1076,10.74µm
net1112,10.74µm
_1374_,10.72µm
_1628_,10.7µm
_2068_,10.68µm
net597,10.68µm
net751,10.665µm
_1259_,10.66µm
net1072,10.66µm
net697,10.655µm
_0083_,10.65µm
_2831_,10.645µm
_1657_,10.64µm
_1686_,10.64µm
net631,10.64µm
DMEM.memory\[2\]\[24\],10.62µm
RF.registers\[15\]\[24\],10.62µm
_2609_,10.62µm
_2361_,10.61µm
net767,10.585µm
net644,10.58µm
_1614_,10.58µm
net1139,10.56µm
net1182,10.56µm
net1106,10.56µm
_0085_,10.55µm
_1036_,10.54µm
_1816_,10.54µm
_2725_,10.54µm
_2958_,10.54µm
_3016_,10.54µm
_1647_,10.52µm
RF.registers\[5\]\[16\],10.515µm
DMEM.memory\[1\]\[22\],10.5µm
net945,10.5µm
_1931_,10.48µm
_2991_,10.46µm
net604,10.445µm
net685,10.445µm
net639,10.445µm
DMEM.memory\[3\]\[17\],10.44µm
RF.registers\[15\]\[25\],10.44µm
net1032,10.44µm
net1121,10.44µm
net1086,10.42µm
_1104_,10.42µm
_1758_,10.42µm
_2273_,10.42µm
_2948_,10.42µm
net1006,10.4µm
net1021,10.4µm
net803,10.385µm
DMEM.memory\[27\]\[16\],10.38µm
_1555_,10.38µm
net634,10.365µm
net672,10.365µm
net742,10.365µm
DMEM.memory\[9\]\[12\],10.36µm
RF.registers\[9\]\[9\],10.36µm
_2304_,10.36µm
DMEM.memory\[0\]\[30\],10.34µm
DMEM.memory\[31\]\[23\],10.34µm
_2080_,10.34µm
_2614_,10.34µm
net780,10.325µm
DMEM.memory\[2\]\[5\],10.32µm
DMEM.memory\[3\]\[6\],10.32µm
_2041_,10.32µm
DMEM.memory\[10\]\[12\],10.3µm
DMEM.memory\[2\]\[13\],10.28µm
DMEM.memory\[3\]\[13\],10.28µm
_1569_,10.28µm
_2028_,10.28µm
_2424_,10.28µm
_3014_,10.28µm
next_pc\[29\],10.28µm
_1825_,10.26µm
net708,10.245µm
DMEM.memory\[29\]\[12\],10.24µm
_2201_,10.24µm
RF.registers\[1\]\[27\],10.235µm
net972,10.2µm
_2655_,10.2µm
net840,10.195µm
DMEM.memory\[1\]\[5\],10.18µm
net598,10.165µm
net820,10.165µm
net822,10.165µm
net937,10.165µm
DMEM.memory\[3\]\[18\],10.16µm
RF.registers\[1\]\[19\],10.16µm
net648,10.155µm
net630,10.145µm
net632,10.145µm
net797,10.145µm
_2404_,10.12µm
net614,10.105µm
net714,10.105µm
net752,10.105µm
net804,10.105µm
net669,10.105µm
net699,10.105µm
net641,10.105µm
net649,10.105µm
_1733_,10.085µm
_2173_,10.085µm
DMEM.memory\[5\]\[13\],10.08µm
_2763_,10.06µm
net729,10.045µm
net805,10.045µm
DMEM.memory\[16\]\[7\],10.04µm
_0236_,10.03µm
net730,10.025µm
_2968_,10.01µm
net953,10.005µm
RF.registers\[5\]\[17\],10µm
_1367_,10µm
_1981_,10µm
_2925_,10µm
DMEM.memory\[2\]\[10\],9.98µm
net892,9.98µm
net1104,9.98µm
net869,9.96µm
_3143_,9.96µm
_0765_,9.94µm
_2442_,9.94µm
_2872_,9.94µm
DMEM.memory\[1\]\[27\],9.915µm
_3160_,9.905µm
_2587_,9.9µm
_1756_,9.88µm
RF.registers\[1\]\[21\],9.86µm
RF.registers\[5\]\[8\],9.86µm
net1149,9.86µm
_1946_,9.86µm
DMEM.memory\[2\]\[26\],9.82µm
DMEM.memory\[2\]\[9\],9.82µm
_1426_,9.82µm
_2265_,9.82µm
net997,9.82µm
_2034_,9.8µm
_2596_,9.78µm
net932,9.76µm
net936,9.76µm
_2866_,9.76µm
net668,9.705µm
net696,9.705µm
net702,9.705µm
net770,9.705µm
net782,9.705µm
net786,9.705µm
net790,9.705µm
net794,9.705µm
net655,9.705µm
net677,9.705µm
net759,9.705µm
net765,9.705µm
net795,9.705µm
net829,9.705µm
net623,9.705µm
net637,9.705µm
RF.registers\[15\]\[29\],9.7µm
_1478_,9.7µm
_2250_,9.7µm
_2873_,9.7µm
_2860_,9.665µm
_2072_,9.66µm
_1710_,9.65µm
net938,9.64µm
net896,9.62µm
net1198,9.62µm
net859,9.62µm
_2983_,9.62µm
_0122_,9.61µm
DMEM.memory\[3\]\[14\],9.58µm
_2637_,9.58µm
net958,9.54µm
_1446_,9.54µm
DMEM.memory\[1\]\[26\],9.52µm
net854,9.52µm
net1115,9.52µm
net877,9.52µm
net909,9.52µm
_2165_,9.52µm
_3165_,9.495µm
net879,9.48µm
_2574_,9.48µm
net989,9.48µm
net619,9.445µm
_1429_,9.42µm
_1943_,9.42µm
_2258_,9.42µm
net603,9.405µm
DMEM.memory\[1\]\[28\],9.4µm
DMEM.memory\[30\]\[23\],9.4µm
DMEM.memory\[3\]\[24\],9.4µm
RF.registers\[2\]\[16\],9.4µm
net1201,9.4µm
net1130,9.4µm
_1703_,9.4µm
_1475_,9.385µm
_2967_,9.38µm
DMEM.memory\[20\]\[17\],9.36µm
_2713_,9.36µm
_3129_,9.36µm
_2636_,9.34µm
_2703_,9.32µm
_2705_,9.32µm
DMEM.memory\[25\]\[23\],9.3µm
RF.registers\[15\]\[30\],9.3µm
net1193,9.3µm
net1068,9.3µm
RF.registers\[9\]\[11\],9.28µm
net858,9.28µm
net902,9.28µm
_1861_,9.28µm
net934,9.26µm
net933,9.26µm
RF.registers\[5\]\[20\],9.255µm
RF.registers\[1\]\[12\],9.24µm
_0404_,9.24µm
_1685_,9.24µm
_2750_,9.24µm
net650,9.225µm
net748,9.225µm
_0200_,9.2µm
net1190,9.2µm
_1997_,9.2µm
net1047,9.2µm
net898,9.18µm
net904,9.18µm
net1027,9.18µm
RF.registers\[2\]\[2\],9.165µm
DMEM.memory\[30\]\[3\],9.12µm
_0068_,9.11µm
_1765_,9.1µm
_0081_,9.09µm
net720,9.085µm
net1155,9.08µm
net1187,9.08µm
_2854_,9.08µm
net874,9.06µm
net1100,9.06µm
_2446_,9.06µm
_2583_,9.06µm
_2976_,9.06µm
_3104_,9.06µm
DMEM.memory\[3\]\[12\],9.04µm
_1266_,9.04µm
_1818_,9.04µm
DMEM.memory\[1\]\[3\],9.02µm
DMEM.memory\[2\]\[29\],9.02µm
net956,9.02µm
net1186,9.02µm
_2077_,9.02µm
_2954_,9µm
_0262_,8.99µm
net596,8.985µm
net653,8.985µm
_1611_,8.98µm
net940,8.96µm
net1200,8.96µm
_1612_,8.96µm
_1679_,8.96µm
_2189_,8.96µm
RF.registers\[1\]\[11\],8.94µm
net850,8.94µm
net870,8.94µm
net894,8.94µm
net1129,8.94µm
_2440_,8.94µm
net74,8.94µm
net1181,8.92µm
DMEM.memory\[29\]\[23\],8.9µm
_0047_,8.9µm
net1057,8.9µm
_1801_,8.88µm
net785,8.865µm
net825,8.865µm
_1666_,8.865µm
RF.registers\[11\]\[30\],8.86µm
_1726_,8.86µm
_2221_,8.86µm
_2272_,8.86µm
_2537_,8.86µm
_2801_,8.86µm
RF.registers\[11\]\[31\],8.82µm
RF.registers\[16\]\[0\],8.82µm
_1921_,8.82µm
net916,8.8µm
net923,8.8µm
DMEM.memory\[29\]\[3\],8.795µm
DMEM.memory\[25\]\[12\],8.78µm
RF.registers\[2\]\[17\],8.775µm
net704,8.765µm
net792,8.765µm
net681,8.765µm
_0238_,8.75µm
_1109_,8.745µm
net1158,8.74µm
net990,8.74µm
_2857_,8.74µm
_2585_,8.72µm
_2887_,8.705µm
RF.registers\[2\]\[10\],8.7µm
_2163_,8.7µm
net918,8.7µm
_1751_,8.68µm
_2994_,8.68µm
_2770_,8.66µm
_3134_,8.66µm
_0255_,8.65µm
_1456_,8.65µm
_1761_,8.64µm
_1398_,8.62µm
_1859_,8.62µm
net1062,8.62µm
_2737_,8.62µm
net1051,8.62µm
DMEM.memory\[2\]\[0\],8.6µm
net864,8.6µm
net872,8.6µm
net876,8.6µm
net882,8.6µm
net886,8.6µm
net910,8.6µm
net1075,8.6µm
net1107,8.6µm
net855,8.6µm
net867,8.6µm
net871,8.6µm
net873,8.6µm
net885,8.6µm
net887,8.6µm
net889,8.6µm
net897,8.6µm
net903,8.6µm
_1982_,8.6µm
_2395_,8.6µm
_1393_,8.58µm
_1906_,8.58µm
net1082,8.56µm
_1940_,8.56µm
_2050_,8.56µm
_2308_,8.56µm
_3162_,8.545µm
DMEM.memory\[0\]\[25\],8.54µm
_0051_,8.53µm
net766,8.525µm
net661,8.525µm
net635,8.525µm
_2161_,8.52µm
_2833_,8.5µm
DMEM.memory\[27\]\[7\],8.48µm
RF.registers\[5\]\[11\],8.48µm
_2239_,8.48µm
_2298_,8.48µm
_3114_,8.48µm
RF.registers\[2\]\[14\],8.46µm
net878,8.445µm
net895,8.445µm
DMEM.memory\[12\]\[7\],8.44µm
DMEM.memory\[3\]\[15\],8.44µm
RF.registers\[2\]\[8\],8.44µm
_0170_,8.44µm
net1004,8.44µm
net1069,8.44µm
DMEM.memory\[1\]\[2\],8.42µm
_2601_,8.42µm
net594,8.405µm
net640,8.405µm
net716,8.405µm
net771,8.405µm
net789,8.405µm
DMEM.memory\[6\]\[17\],8.38µm
net967,8.38µm
_1305_,8.365µm
_0405_,8.36µm
net946,8.36µm
_2399_,8.36µm
_1748_,8.345µm
_2279_,8.34µm
_2476_,8.34µm
_0192_,8.32µm
net1211,8.32µm
_2546_,8.32µm
net750,8.305µm
net709,8.305µm
net779,8.305µm
_0137_,8.28µm
net1146,8.28µm
net1175,8.28µm
net852,8.26µm
net862,8.26µm
net883,8.26µm
net891,8.26µm
net901,8.26µm
_2784_,8.26µm
_2888_,8.26µm
_1822_,8.255µm
_0294_,8.25µm
DMEM.memory\[3\]\[1\],8.24µm
_1841_,8.24µm
_2364_,8.24µm
_2752_,8.24µm
_2782_,8.24µm
_2616_,8.22µm
_3133_,8.22µm
net802,8.185µm
_1810_,8.18µm
DMEM.memory\[14\]\[17\],8.175µm
_0273_,8.17µm
net1207,8.16µm
_2677_,8.16µm
net1031,8.16µm
net848,8.14µm
net866,8.14µm
net908,8.14µm
net881,8.14µm
net893,8.14µm
net911,8.14µm
_1428_,8.14µm
_1850_,8.14µm
_2661_,8.14µm
_2999_,8.14µm
net1015,8.14µm
_2183_,8.12µm
net791,8.115µm
_0410_,8.1µm
net1008,8.1µm
_1752_,8.1µm
_2302_,8.1µm
_2914_,8.1µm
_2972_,8.09µm
net606,8.065µm
net608,8.065µm
net610,8.065µm
net618,8.065µm
net626,8.065µm
net660,8.065µm
net698,8.065µm
net844,8.065µm
net715,8.065µm
net719,8.065µm
net845,8.065µm
_1609_,8.06µm
_1448_,8.04µm
RF.registers\[1\]\[23\],8.02µm
_1808_,8.02µm
_2826_,8.02µm
net849,7.985µm
net857,7.985µm
_2289_,7.98µm
_2748_,7.98µm
_0425_,7.96µm
net734,7.945µm
net949,7.92µm
_0106_,7.91µm
DMEM.memory\[28\]\[7\],7.905µm
RF.registers\[9\]\[18\],7.9µm
_1683_,7.9µm
_1854_,7.9µm
net234,7.9µm
DMEM.memory\[3\]\[23\],7.88µm
net912,7.88µm
_1541_,7.88µm
_0020_,7.86µm
net773,7.845µm
_2360_,7.84µm
_1855_,7.825µm
_0372_,7.82µm
net1142,7.82µm
net1119,7.82µm
net1066,7.82µm
_1972_,7.82µm
net957,7.82µm
net1036,7.8µm
_3103_,7.8µm
_0158_,7.79µm
_0281_,7.79µm
_1294_,7.78µm
_2366_,7.78µm
_2572_,7.775µm
DMEM.memory\[20\]\[23\],7.74µm
_0169_,7.74µm
_0076_,7.73µm
_0248_,7.73µm
net717,7.725µm
net755,7.725µm
_1839_,7.7µm
_1974_,7.7µm
DMEM.memory\[8\]\[12\],7.68µm
net1020,7.68µm
net1085,7.68µm
net1210,7.68µm
_2912_,7.68µm
net1035,7.68µm
_0196_,7.66µm
_2736_,7.66µm
_1574_,7.64µm
_1857_,7.64µm
net1033,7.64µm
_1739_,7.62µm
_2959_,7.62µm
_0351_,7.61µm
net645,7.605µm
DMEM.memory\[15\]\[13\],7.6µm
_2816_,7.6µm
DMEM.memory\[12\]\[23\],7.58µm
net1140,7.58µm
_1387_,7.58µm
_2096_,7.58µm
_2676_,7.58µm
net935,7.58µm
_0325_,7.57µm
_1100_,7.56µm
_2115_,7.56µm
_2823_,7.56µm
net662,7.555µm
RF.registers\[5\]\[0\],7.54µm
net890,7.525µm
_1696_,7.52µm
_2075_,7.52µm
_2670_,7.48µm
_2657_,7.46µm
RF.registers\[2\]\[15\],7.44µm
_1022_,7.44µm
_1088_,7.44µm
_2599_,7.44µm
_2710_,7.44µm
net819,7.435µm
net592,7.385µm
net600,7.385µm
net616,7.385µm
net664,7.385µm
net710,7.385µm
net818,7.385µm
net671,7.385µm
net721,7.385µm
net723,7.385µm
net725,7.385µm
net757,7.385µm
net769,7.385µm
net801,7.385µm
net615,7.385µm
net617,7.385µm
net796,7.38µm
_0078_,7.37µm
net776,7.365µm
net944,7.36µm
net1194,7.36µm
net1166,7.36µm
net1059,7.36µm
_2624_,7.36µm
net1013,7.36µm
net939,7.36µm
net924,7.34µm
net1003,7.34µm
_0031_,7.33µm
_0413_,7.33µm
_1749_,7.325µm
RF.registers\[2\]\[11\],7.32µm
_1831_,7.32µm
_2350_,7.32µm
_3131_,7.32µm
DMEM.memory\[0\]\[28\],7.3µm
net1074,7.3µm
_2418_,7.28µm
_0443_,7.265µm
net758,7.265µm
net1005,7.26µm
net1011,7.24µm
net947,7.24µm
DMEM.memory\[2\]\[20\],7.22µm
net888,7.22µm
_0755_,7.22µm
_1090_,7.22µm
net1039,7.22µm
_1695_,7.2µm
_2927_,7.2µm
net535,7.2µm
_0226_,7.18µm
_1101_,7.18µm
_1785_,7.18µm
_2216_,7.18µm
_1929_,7.165µm
_0173_,7.16µm
net731,7.145µm
net593,7.145µm
_0057_,7.13µm
_1644_,7.125µm
net978,7.12µm
_2108_,7.12µm
DMEM.memory\[19\]\[17\],7.1µm
DMEM.memory\[31\]\[12\],7.1µm
net1084,7.1µm
net1196,7.1µm
net1124,7.1µm
_2903_,7.1µm
_2842_,7.09µm
_0990_,7.08µm
_2214_,7.08µm
net1156,7.06µm
_1790_,7.06µm
_2798_,7.04µm
_0260_,7.03µm
_0282_,7.03µm
DMEM.memory\[14\]\[23\],6.98µm
net899,6.98µm
_1811_,6.98µm
_2626_,6.98µm
_2691_,6.98µm
_2756_,6.98µm
RF.registers\[11\]\[21\],6.96µm
_0059_,6.94µm
_0086_,6.94µm
_0135_,6.94µm
_3136_,6.94µm
_1858_,6.93µm
net612,6.925µm
net774,6.925µm
net812,6.925µm
net665,6.925µm
net735,6.925µm
net749,6.925µm
net787,6.925µm
net605,6.925µm
_0285_,6.91µm
net914,6.905µm
_2403_,6.905µm
net1145,6.9µm
net1157,6.9µm
net1002,6.9µm
net1010,6.9µm
net1197,6.9µm
net1058,6.9µm
net1017,6.9µm
_2352_,6.86µm
_2331_,6.84µm
_2886_,6.84µm
_0165_,6.82µm
_0186_,6.81µm
_0243_,6.81µm
_0403_,6.81µm
net694,6.805µm
net826,6.805µm
net827,6.805µm
_2339_,6.805µm
net1037,6.8µm
net1161,6.78µm
net1168,6.78µm
_2013_,6.78µm
_0121_,6.77µm
DMEM.memory\[14\]\[12\],6.76µm
RF.registers\[1\]\[16\],6.76µm
net853,6.76µm
net863,6.76µm
net875,6.76µm
net907,6.76µm
_1843_,6.76µm
_2263_,6.76µm
_2612_,6.74µm
net1170,6.72µm
_1502_,6.72µm
_1879_,6.72µm
_1988_,6.72µm
_2757_,6.72µm
_2781_,6.72µm
_2996_,6.7µm
net998,6.66µm
net1172,6.66µm
net1025,6.66µm
net922,6.66µm
DMEM.memory\[26\]\[12\],6.64µm
DMEM.memory\[2\]\[8\],6.64µm
RF.registers\[5\]\[18\],6.64µm
_0094_,6.64µm
_1625_,6.64µm
_1980_,6.64µm
_2485_,6.64µm
_2847_,6.64µm
_2567_,6.6µm
RF.registers\[1\]\[30\],6.59µm
DMEM.memory\[24\]\[7\],6.58µm
_0297_,6.57µm
net995,6.54µm
_0244_,6.52µm
_2863_,6.52µm
_2822_,6.5µm
net724,6.465µm
net778,6.465µm
_0129_,6.45µm
_0131_,6.45µm
_0296_,6.45µm
_0754_,6.445µm
net1137,6.44µm
net954,6.44µm
net1000,6.44µm
net1209,6.44µm
net1189,6.44µm
net1179,6.44µm
net1176,6.44µm
net1171,6.44µm
net1164,6.44µm
net1055,6.44µm
net1094,6.44µm
net1029,6.44µm
net987,6.44µm
net1028,6.42µm
net861,6.42µm
_0256_,6.41µm
_2059_,6.41µm
_1993_,6.4µm
_2381_,6.4µm
_2819_,6.4µm
_2924_,6.4µm
_2943_,6.4µm
_1087_,6.38µm
_1674_,6.38µm
_1786_,6.38µm
RF.registers\[9\]\[4\],6.36µm
_0139_,6.36µm
_2534_,6.355µm
_2673_,6.33µm
net976,6.32µm
net1030,6.32µm
net1204,6.32µm
net1120,6.32µm
net1067,6.32µm
_1856_,6.32µm
_2310_,6.32µm
net1162,6.32µm
net959,6.32µm
RF.registers\[1\]\[6\],6.3µm
net564,6.3µm
_2398_,6.3µm
_2450_,6.3µm
_2518_,6.3µm
_2611_,6.3µm
_2814_,6.3µm
_2951_,6.3µm
_2988_,6.3µm
net1205,6.26µm
_1528_,6.26µm
_1830_,6.26µm
_2353_,6.24µm
_1728_,6.2µm
_2296_,6.2µm
_0230_,6.19µm
RF.registers\[2\]\[22\],6.185µm
DMEM.memory\[2\]\[27\],6.18µm
_1939_,6.18µm
_2578_,6.18µm
_2704_,6.18µm
_2965_,6.18µm
net1053,6.18µm
_0156_,6.16µm
_2538_,6.14µm
_3147_,6.105µm
_1530_,6.06µm
_2351_,6.06µm
_2727_,6.04µm
_0144_,6.02µm
net220,6.02µm
net813,6.005µm
_0003_,5.99µm
_0055_,5.99µm
_0349_,5.99µm
net1153,5.98µm
net926,5.98µm
net964,5.98µm
net1022,5.98µm
net1089,5.98µm
net1180,5.98µm
net1064,5.98µm
net1041,5.98µm
net1001,5.98µm
net961,5.98µm
net921,5.98µm
net1206,5.96µm
_3124_,5.96µm
_0391_,5.95µm
_2042_,5.945µm
_0194_,5.94µm
_1292_,5.94µm
_1774_,5.94µm
_3013_,5.94µm
_0223_,5.92µm
_2648_,5.92µm
_2905_,5.9µm
_2219_,5.895µm
_2597_,5.89µm
_3145_,5.89µm
_3000_,5.87µm
net1099,5.86µm
net1034,5.86µm
net1060,5.86µm
_2588_,5.86µm
_2638_,5.86µm
net1009,5.86µm
_2577_,5.845µm
net868,5.84µm
net986,5.84µm
_2825_,5.84µm
_2910_,5.84µm
_2199_,5.82µm
_2843_,5.8µm
net489,5.8µm
_3154_,5.785µm
_2921_,5.78µm
_3139_,5.78µm
_2266_,5.775µm
net633,5.765µm
_0087_,5.72µm
net1159,5.72µm
_2426_,5.72µm
_3020_,5.71µm
_2741_,5.7µm
_0183_,5.68µm
_3152_,5.64µm
net992,5.62µm
DMEM.memory\[22\]\[23\],5.6µm
DMEM.memory\[26\]\[16\],5.6µm
_0075_,5.6µm
_1095_,5.6µm
_2243_,5.58µm
_0063_,5.56µm
_0172_,5.56µm
_0216_,5.56µm
_0292_,5.56µm
_0427_,5.56µm
_2911_,5.56µm
DMEM.memory\[17\]\[12\],5.54µm
_0069_,5.53µm
_0145_,5.53µm
_0327_,5.53µm
_0400_,5.53µm
_0402_,5.53µm
_2343_,5.525µm
net1136,5.52µm
net1160,5.52µm
net1040,5.52µm
net1050,5.52µm
net1199,5.52µm
net1125,5.52µm
net1185,5.52µm
net1167,5.52µm
_2232_,5.52µm
_2605_,5.52µm
net703,5.505µm
_0073_,5.5µm
_0126_,5.5µm
_2377_,5.5µm
_2916_,5.5µm
_2370_,5.48µm
_2805_,5.48µm
_2997_,5.48µm
_3012_,5.48µm
_3017_,5.48µm
_3170_,5.475µm
DMEM.memory\[2\]\[12\],5.44µm
_0348_,5.44µm
_2135_,5.44µm
_2153_,5.44µm
_2566_,5.44µm
_0053_,5.43µm
_0124_,5.43µm
_0353_,5.43µm
_2594_,5.41µm
net988,5.4µm
net1178,5.4µm
_1274_,5.4µm
_1848_,5.4µm
_2358_,5.4µm
_2603_,5.4µm
_2777_,5.4µm
_2970_,5.4µm
net1043,5.4µm
net977,5.4µm
_3110_,5.4µm
_0217_,5.39µm
_1902_,5.38µm
_1952_,5.38µm
_2386_,5.38µm
_2464_,5.38µm
_2853_,5.38µm
_2896_,5.38µm
_2989_,5.38µm
_2990_,5.38µm
_3137_,5.38µm
net1056,5.34µm
_1421_,5.34µm
_1605_,5.34µm
net1163,5.34µm
net788,5.305µm
net475,5.28µm
_1643_,5.28µm
net516,5.28µm
net712,5.265µm
DMEM.memory\[13\]\[13\],5.26µm
RF.registers\[1\]\[5\],5.26µm
_0178_,5.26µm
_1091_,5.26µm
_1665_,5.26µm
_2871_,5.26µm
_0153_,5.22µm
net1048,5.22µm
DMEM.memory\[28\]\[13\],5.2µm
_3168_,5.16µm
DMEM.memory\[0\]\[21\],5.145µm
_0103_,5.14µm
_0143_,5.14µm
_1309_,5.14µm
_3091_,5.14µm
_3106_,5.14µm
_1661_,5.135µm
_0211_,5.1µm
