net,length_um
DMEM.memory\[27\]\[16\],10.28µm
DMEM.memory\[9\]\[7\],10.28µm
net1083,10.245µm
DMEM.memory\[1\]\[19\],10.24µm
DMEM.memory\[29\]\[7\],10.24µm
_1628_,10.24µm
_1799_,10.24µm
_2473_,10.24µm
_2861_,10.24µm
DMEM.memory\[24\]\[7\],10.22µm
DMEM.memory\[4\]\[23\],10.22µm
DMEM.memory\[1\]\[27\],10.205µm
DMEM.memory\[0\]\[29\],10.2µm
net949,10.2µm
net946,10.2µm
_1611_,10.2µm
_3127_,10.2µm
DMEM.memory\[28\]\[13\],10.18µm
RF.registers\[9\]\[18\],10.18µm
net800,10.165µm
DMEM.memory\[12\]\[23\],10.145µm
net841,10.145µm
_1260_,10.14µm
_2568_,10.13µm
_2926_,10.125µm
RF.registers\[16\]\[21\],10.12µm
net729,10.105µm
net737,10.105µm
net739,10.105µm
net755,10.105µm
net761,10.105µm
net775,10.105µm
net823,10.105µm
net859,10.105µm
net916,10.105µm
net700,10.105µm
net734,10.105µm
net736,10.105µm
net738,10.105µm
net1262,10.1µm
net1159,10.1µm
net1231,10.1µm
DMEM.memory\[28\]\[7\],10.08µm
_2667_,10.08µm
net1090,10.08µm
net833,10.045µm
_2729_,10.045µm
DMEM.memory\[2\]\[26\],10.04µm
DMEM.memory\[2\]\[2\],10.04µm
DMEM.memory\[3\]\[11\],10.04µm
net783,10.025µm
_2009_,10µm
_2572_,10µm
_2683_,10µm
_2634_,9.98µm
_2266_,9.945µm
net1228,9.94µm
_1918_,9.94µm
_2258_,9.94µm
_2323_,9.93µm
DMEM.memory\[12\]\[13\],9.92µm
DMEM.memory\[16\]\[17\],9.92µm
DMEM.memory\[1\]\[23\],9.9µm
_2794_,9.9µm
DMEM.memory\[22\]\[23\],9.86µm
DMEM.memory\[5\]\[23\],9.86µm
net989,9.86µm
_1793_,9.86µm
_1879_,9.86µm
_2003_,9.86µm
DMEM.memory\[0\]\[22\],9.84µm
net967,9.825µm
DMEM.memory\[1\]\[4\],9.82µm
DMEM.memory\[2\]\[30\],9.82µm
DMEM.memory\[6\]\[13\],9.82µm
RF.registers\[1\]\[25\],9.82µm
net1322,9.82µm
_2464_,9.82µm
_2509_,9.82µm
net831,9.785µm
_2600_,9.78µm
_2624_,9.78µm
net619,9.78µm
net701,9.705µm
net707,9.705µm
net785,9.705µm
net787,9.705µm
net887,9.705µm
net766,9.705µm
net788,9.705µm
net812,9.705µm
net894,9.705µm
net932,9.705µm
net702,9.705µm
net712,9.705µm
net722,9.705µm
net762,9.705µm
RF.registers\[1\]\[22\],9.7µm
DMEM.memory\[1\]\[13\],9.695µm
DMEM.memory\[2\]\[4\],9.695µm
net972,9.685µm
net706,9.685µm
net853,9.665µm
_2245_,9.66µm
_2474_,9.66µm
_2824_,9.66µm
net733,9.645µm
net757,9.645µm
net901,9.645µm
net786,9.645µm
net878,9.645µm
net1073,9.64µm
net1109,9.64µm
DMEM.memory\[22\]\[17\],9.605µm
DMEM.memory\[2\]\[16\],9.58µm
net710,9.565µm
net858,9.525µm
_1542_,9.52µm
_2316_,9.52µm
DMEM.memory\[11\]\[16\],9.5µm
_2659_,9.5µm
DMEM.memory\[4\]\[16\],9.48µm
DMEM.memory\[6\]\[16\],9.48µm
RF.registers\[1\]\[19\],9.48µm
net1265,9.48µm
net1105,9.48µm
net1309,9.48µm
_1654_,9.48µm
DMEM.memory\[16\]\[7\],9.46µm
RF.registers\[5\]\[7\],9.46µm
_2808_,9.46µm
net720,9.445µm
DMEM.memory\[28\]\[29\],9.44µm
DMEM.memory\[2\]\[23\],9.44µm
_2825_,9.44µm
DMEM.memory\[21\]\[23\],9.42µm
_1625_,9.42µm
_1762_,9.42µm
_2308_,9.42µm
DMEM.memory\[17\]\[12\],9.38µm
_2933_,9.38µm
net991,9.365µm
net830,9.365µm
_1389_,9.365µm
DMEM.memory\[12\]\[7\],9.36µm
DMEM.memory\[17\]\[8\],9.36µm
DMEM.memory\[21\]\[7\],9.36µm
DMEM.memory\[23\]\[16\],9.36µm
RF.registers\[16\]\[8\],9.36µm
net1061,9.36µm
net618,9.36µm
_1815_,9.34µm
net852,9.325µm
DMEM.memory\[3\]\[21\],9.32µm
DMEM.memory\[4\]\[13\],9.32µm
DMEM.memory\[20\]\[16\],9.285µm
DMEM.memory\[19\]\[8\],9.28µm
net979,9.28µm
net993,9.28µm
net970,9.28µm
DMEM.memory\[29\]\[13\],9.26µm
_1361_,9.24µm
net711,9.225µm
net726,9.225µm
DMEM.memory\[29\]\[17\],9.22µm
net1053,9.2µm
net1217,9.2µm
net1058,9.2µm
net872,9.185µm
net1135,9.18µm
_2687_,9.18µm
_2857_,9.18µm
_0049_,9.17µm
_3012_,9.16µm
net1025,9.14µm
DMEM.memory\[3\]\[24\],9.12µm
_2470_,9.12µm
_2511_,9.12µm
DMEM.memory\[0\]\[10\],9.08µm
_0001_,9.08µm
net1199,9.08µm
net1282,9.08µm
net1177,9.08µm
_2244_,9.08µm
_2716_,9.08µm
_2816_,9.08µm
_2924_,9.08µm
net1250,9.06µm
net1252,9.06µm
net1003,9.06µm
net1044,9.06µm
_1436_,9.02µm
DMEM.memory\[31\]\[29\],9µm
RF.registers\[1\]\[28\],9µm
_1294_,9µm
_2988_,9µm
_3146_,9µm
net821,8.985µm
net845,8.985µm
net914,8.985µm
_1936_,8.98µm
_1747_,8.96µm
_2128_,8.96µm
_2612_,8.96µm
DMEM.memory\[16\]\[12\],8.94µm
DMEM.memory\[20\]\[12\],8.94µm
net1051,8.94µm
net954,8.94µm
net956,8.94µm
net984,8.94µm
DMEM.memory\[2\]\[24\],8.9µm
DMEM.memory\[8\]\[17\],8.9µm
RF.registers\[5\]\[21\],8.9µm
_1907_,8.9µm
_2276_,8.9µm
DMEM.memory\[13\]\[7\],8.88µm
_2199_,8.88µm
DMEM.memory\[1\]\[0\],8.835µm
RF.registers\[16\]\[6\],8.825µm
net964,8.82µm
net966,8.82µm
_2459_,8.82µm
net1050,8.8µm
RF.registers\[1\]\[0\],8.78µm
net1045,8.78µm
net843,8.765µm
net919,8.765µm
net880,8.765µm
net724,8.765µm
_2842_,8.745µm
_2232_,8.74µm
_2839_,8.74µm
net1060,8.74µm
_1710_,8.73µm
net1027,8.72µm
net1182,8.72µm
_2560_,8.72µm
DMEM.memory\[14\]\[13\],8.705µm
DMEM.memory\[19\]\[7\],8.68µm
DMEM.memory\[2\]\[19\],8.68µm
DMEM.memory\[1\]\[31\],8.66µm
DMEM.memory\[1\]\[6\],8.66µm
DMEM.memory\[3\]\[18\],8.66µm
net1013,8.66µm
net836,8.645µm
net1324,8.62µm
net1246,8.62µm
net1305,8.62µm
net1302,8.62µm
_1823_,8.62µm
_2684_,8.62µm
net723,8.605µm
net735,8.605µm
net768,8.605µm
net959,8.6µm
net971,8.6µm
net973,8.6µm
net1001,8.6µm
net1005,8.6µm
net960,8.6µm
net980,8.6µm
net994,8.6µm
net996,8.6µm
net1183,8.6µm
net1167,8.6µm
net1138,8.6µm
net1064,8.6µm
DMEM.memory\[30\]\[29\],8.56µm
RF.registers\[1\]\[24\],8.56µm
DMEM.memory\[3\]\[2\],8.54µm
_1952_,8.52µm
_3116_,8.52µm
net995,8.48µm
_1548_,8.48µm
_1813_,8.48µm
_2854_,8.48µm
RF.registers\[1\]\[8\],8.46µm
RF.registers\[9\]\[15\],8.46µm
DMEM.memory\[19\]\[23\],8.44µm
DMEM.memory\[2\]\[8\],8.44µm
_2103_,8.42µm
DMEM.memory\[12\]\[12\],8.415µm
net811,8.405µm
net909,8.405µm
net784,8.405µm
net934,8.405µm
_1931_,8.4µm
_2034_,8.4µm
_2088_,8.4µm
_2475_,8.4µm
net1075,8.38µm
_2467_,8.38µm
RF.registers\[3\]\[13\],8.36µm
net1016,8.36µm
DMEM.memory\[1\]\[28\],8.32µm
_1757_,8.32µm
net849,8.305µm
net881,8.305µm
net814,8.305µm
net696,8.305µm
_1653_,8.3µm
net731,8.285µm
net1152,8.28µm
net961,8.26µm
_3113_,8.26µm
_2661_,8.24µm
_2320_,8.215µm
DMEM.memory\[28\]\[12\],8.2µm
DMEM.memory\[5\]\[16\],8.2µm
DMEM.memory\[7\]\[13\],8.2µm
_2257_,8.2µm
_2416_,8.2µm
net769,8.185µm
net789,8.185µm
RF.registers\[13\]\[21\],8.175µm
net848,8.165µm
net1063,8.16µm
net1191,8.16µm
net1188,8.16µm
_2631_,8.16µm
net1154,8.16µm
DMEM.memory\[30\]\[7\],8.14µm
net947,8.14µm
net957,8.14µm
net958,8.14µm
net968,8.14µm
net978,8.14µm
net982,8.14µm
net988,8.14µm
net1000,8.14µm
net1002,8.14µm
_2583_,8.14µm
_2888_,8.14µm
net1208,8.14µm
net1033,8.14µm
DMEM.memory\[0\]\[25\],8.12µm
_2666_,8.12µm
net874,8.115µm
net756,8.115µm
RF.registers\[13\]\[19\],8.105µm
DMEM.memory\[9\]\[23\],8.1µm
RF.registers\[16\]\[7\],8.1µm
_1553_,8.1µm
RF.registers\[5\]\[8\],8.08µm
_3006_,8.08µm
net683,8.065µm
net687,8.065µm
net721,8.065µm
net763,8.065µm
net765,8.065µm
net779,8.065µm
net861,8.065µm
net869,8.065µm
net931,8.065µm
net939,8.065µm
net860,8.065µm
net862,8.065µm
net898,8.065µm
net904,8.065µm
net920,8.065µm
net924,8.065µm
net1256,8.06µm
net111,8.06µm
_2579_,8.06µm
_2756_,8.06µm
_3106_,8.06µm
DMEM.memory\[0\]\[21\],8.04µm
RF.registers\[13\]\[12\],8.04µm
DMEM.memory\[1\]\[10\],8.02µm
DMEM.memory\[1\]\[30\],8.02µm
DMEM.memory\[1\]\[7\],8.02µm
DMEM.memory\[3\]\[19\],8.02µm
DMEM.memory\[5\]\[12\],8.02µm
_3168_,8.02µm
net985,7.985µm
net992,7.985µm
DMEM.memory\[0\]\[19\],7.98µm
DMEM.memory\[3\]\[9\],7.98µm
RF.registers\[16\]\[9\],7.98µm
RF.registers\[5\]\[18\],7.98µm
net1316,7.98µm
net1239,7.98µm
_2873_,7.98µm
RF.registers\[5\]\[12\],7.975µm
_1560_,7.96µm
_1760_,7.96µm
_2147_,7.96µm
net804,7.945µm
RF.registers\[5\]\[10\],7.94µm
_0262_,7.94µm
_1266_,7.94µm
_1573_,7.94µm
_1713_,7.94µm
net1008,7.92µm
net1026,7.92µm
_2102_,7.92µm
net1072,7.92µm
DMEM.memory\[2\]\[25\],7.905µm
RF.registers\[9\]\[16\],7.9µm
net1268,7.9µm
_2889_,7.9µm
net425,7.9µm
_1789_,7.88µm
_1117_,7.86µm
_1614_,7.86µm
_1966_,7.86µm
_2662_,7.86µm
net817,7.845µm
net1205,7.82µm
net1294,7.82µm
_1458_,7.82µm
net1158,7.82µm
net695,7.805µm
net951,7.8µm
net1099,7.8µm
net1007,7.78µm
net1104,7.76µm
DMEM.memory\[13\]\[16\],7.74µm
_0007_,7.74µm
net709,7.725µm
net743,7.725µm
net759,7.725µm
net773,7.725µm
net889,7.725µm
net897,7.725µm
net816,7.725µm
net730,7.725µm
net752,7.725µm
_0239_,7.72µm
DMEM.memory\[24\]\[16\],7.7µm
net1089,7.7µm
net1219,7.7µm
net1162,7.7µm
net1255,7.68µm
net1049,7.68µm
net1117,7.68µm
net1225,7.68µm
net962,7.68µm
net998,7.68µm
net1028,7.68µm
net1247,7.68µm
_2594_,7.68µm
DMEM.memory\[24\]\[23\],7.66µm
_1419_,7.64µm
_1811_,7.64µm
_1924_,7.64µm
_0747_,7.62µm
_2732_,7.62µm
DMEM.memory\[24\]\[17\],7.615µm
net875,7.605µm
net922,7.605µm
_1556_,7.6µm
net602,7.6µm
_2224_,7.58µm
DMEM.memory\[19\]\[16\],7.56µm
DMEM.memory\[23\]\[23\],7.56µm
net952,7.56µm
_2703_,7.56µm
net827,7.555µm
net772,7.555µm
_0366_,7.54µm
_2995_,7.54µm
net975,7.525µm
net944,7.525µm
DMEM.memory\[3\]\[3\],7.52µm
RF.registers\[3\]\[7\],7.52µm
RF.registers\[9\]\[11\],7.52µm
net1179,7.52µm
_1583_,7.52µm
_1940_,7.52µm
_3001_,7.52µm
net606,7.52µm
_1516_,7.5µm
_0252_,7.48µm
_2165_,7.48µm
_2229_,7.48µm
_0443_,7.46µm
net1245,7.46µm
net1019,7.44µm
_1955_,7.44µm
DMEM.memory\[2\]\[18\],7.42µm
_0010_,7.4µm
_2068_,7.4µm
_2441_,7.4µm
_2650_,7.39µm
net689,7.385µm
net691,7.385µm
net697,7.385µm
net713,7.385µm
net727,7.385µm
net791,7.385µm
net797,7.385µm
net799,7.385µm
net839,7.385µm
net865,7.385µm
net883,7.385µm
net905,7.385µm
net921,7.385µm
net925,7.385µm
net937,7.385µm
net941,7.385µm
net764,7.385µm
net774,7.385µm
net790,7.385µm
net796,7.385µm
net820,7.385µm
net828,7.385µm
net832,7.385µm
net834,7.385µm
net838,7.385µm
net844,7.385µm
net850,7.385µm
net864,7.385µm
net866,7.385µm
net868,7.385µm
net876,7.385µm
net882,7.385µm
net892,7.385µm
net900,7.385µm
net940,7.385µm
net686,7.385µm
net688,7.385µm
net692,7.385µm
net704,7.385µm
net732,7.385µm
net748,7.385µm
net750,7.385µm
net760,7.385µm
_2059_,7.37µm
net1163,7.36µm
net1314,7.36µm
net1124,7.36µm
net746,7.345µm
_1674_,7.34µm
net950,7.32µm
_2363_,7.32µm
_1837_,7.31µm
DMEM.memory\[3\]\[4\],7.3µm
_2357_,7.3µm
net1082,7.3µm
DMEM.memory\[1\]\[17\],7.28µm
_1251_,7.28µm
net685,7.265µm
net745,7.265µm
net895,7.265µm
net808,7.265µm
net930,7.265µm
_0034_,7.26µm
net1214,7.24µm
net1318,7.24µm
_2223_,7.24µm
net1277,7.24µm
net1106,7.24µm
net809,7.225µm
net943,7.22µm
net945,7.22µm
net1107,7.22µm
net1242,7.22µm
net1292,7.22µm
net942,7.22µm
_1987_,7.22µm
_2573_,7.22µm
_2695_,7.22µm
net1146,7.22µm
net1070,7.22µm
_1662_,7.2µm
_2017_,7.2µm
_2322_,7.2µm
_2476_,7.2µm
DMEM.memory\[18\]\[8\],7.18µm
_0153_,7.18µm
_1754_,7.18µm
net1216,7.18µm
_2389_,7.18µm
_3114_,7.18µm
net907,7.145µm
_1429_,7.14µm
DMEM.memory\[27\]\[17\],7.1µm
_1652_,7.1µm
_1960_,7.1µm
net1080,7.1µm
net863,7.095µm
net871,7.095µm
net744,7.095µm
_2993_,7.08µm
_2534_,7.07µm
DMEM.memory\[15\]\[12\],7.06µm
DMEM.memory\[18\]\[7\],7.06µm
RF.registers\[11\]\[0\],7.06µm
RF.registers\[5\]\[4\],7.06µm
net1222,7.06µm
_1805_,7.06µm
_2446_,7.06µm
_1622_,7.04µm
_1740_,7.04µm
net912,7.025µm
_2897_,7.025µm
net1011,7µm
net1071,7µm
DMEM.memory\[30\]\[12\],6.985µm
_2394_,6.985µm
RF.registers\[9\]\[26\],6.98µm
_0053_,6.98µm
_2551_,6.98µm
_0243_,6.94µm
_1826_,6.94µm
net725,6.925µm
net825,6.925µm
net867,6.925µm
net873,6.925µm
net891,6.925µm
net911,6.925µm
net923,6.925µm
net884,6.925µm
net890,6.925µm
net902,6.925µm
net926,6.925µm
net698,6.925µm
net754,6.925µm
net1273,6.9µm
net1131,6.9µm
net1236,6.9µm
_2589_,6.9µm
net1126,6.9µm
_2942_,6.86µm
_2994_,6.86µm
DMEM.memory\[19\]\[17\],6.82µm
DMEM.memory\[3\]\[30\],6.82µm
RF.registers\[16\]\[22\],6.82µm
net899,6.805µm
net856,6.805µm
net714,6.805µm
_0050_,6.8µm
net1081,6.78µm
net1286,6.78µm
_2821_,6.78µm
net1120,6.78µm
net1068,6.78µm
net1261,6.76µm
_0739_,6.76µm
net1143,6.76µm
net1004,6.76µm
_2472_,6.76µm
_2992_,6.76µm
net1084,6.76µm
DMEM.memory\[3\]\[20\],6.74µm
_1963_,6.74µm
_2288_,6.74µm
_2875_,6.74µm
DMEM.memory\[18\]\[16\],6.72µm
RF.registers\[9\]\[21\],6.72µm
net1315,6.72µm
_2814_,6.72µm
_2887_,6.72µm
net591,6.72µm
net596,6.72µm
DMEM.memory\[20\]\[7\],6.695µm
net822,6.685µm
net1111,6.66µm
net1128,6.66µm
DMEM.memory\[31\]\[13\],6.64µm
_0312_,6.64µm
net1218,6.64µm
_2779_,6.64µm
net1114,6.64µm
_3120_,6.64µm
_2345_,6.63µm
net965,6.605µm
net983,6.605µm
DMEM.memory\[28\]\[17\],6.6µm
_2215_,6.6µm
_1810_,6.58µm
_0229_,6.55µm
net1095,6.54µm
net1042,6.54µm
net1032,6.54µm
DMEM.memory\[14\]\[12\],6.52µm
DMEM.memory\[2\]\[11\],6.52µm
_2251_,6.51µm
DMEM.memory\[1\]\[29\],6.5µm
net1021,6.5µm
_2060_,6.5µm
_0219_,6.48µm
_0358_,6.48µm
net1020,6.48µm
net705,6.465µm
net803,6.465µm
net798,6.465µm
net806,6.465µm
net870,6.465µm
_0298_,6.45µm
net1212,6.44µm
net1039,6.44µm
net1087,6.44µm
net1101,6.44µm
net1127,6.44µm
net1233,6.44µm
net1229,6.44µm
net1223,6.44µm
net1301,6.44µm
net1300,6.44µm
net1287,6.44µm
net1134,6.44µm
net1130,6.44µm
net1066,6.44µm
DMEM.memory\[0\]\[1\],6.4µm
_2361_,6.4µm
_2929_,6.4µm
RF.registers\[5\]\[1\],6.38µm
_1492_,6.38µm
_2693_,6.38µm
_1540_,6.36µm
net1065,6.32µm
net1079,6.32µm
net1202,6.32µm
net1232,6.32µm
net1170,6.32µm
net1150,6.32µm
net1086,6.32µm
net1056,6.32µm
RF.registers\[16\]\[10\],6.3µm
_0757_,6.3µm
net1201,6.3µm
net1297,6.3µm
net1281,6.3µm
_2757_,6.3µm
DMEM.memory\[3\]\[31\],6.28µm
_0407_,6.26µm
net1320,6.26µm
net1226,6.26µm
net1221,6.26µm
_2755_,6.25µm
_2354_,6.24µm
_0013_,6.23µm
_2137_,6.2µm
_2843_,6.2µm
net1112,6.2µm
net1098,6.2µm
RF.registers\[9\]\[17\],6.18µm
_0148_,6.18µm
_0271_,6.18µm
_0363_,6.18µm
_1786_,6.18µm
_2275_,6.18µm
_0019_,6.16µm
RF.registers\[5\]\[17\],6.14µm
_0143_,6.14µm
_2318_,6.14µm
_3142_,6.135µm
_1916_,6.12µm
_2856_,6.09µm
net1010,6.08µm
DMEM.memory\[25\]\[23\],6.065µm
_0132_,6.06µm
_2922_,6.06µm
_2983_,6.06µm
_1721_,6.055µm
_2734_,6.04µm
RF.registers\[5\]\[9\],6.02µm
_0084_,6.02µm
net719,6.015µm
net782,6.005µm
net888,6.005µm
net1215,5.98µm
net1093,5.98µm
net1097,5.98µm
net1113,5.98µm
net1121,5.98µm
net1129,5.98µm
net1145,5.98µm
net1149,5.98µm
net1204,5.98µm
net1313,5.98µm
net1243,5.98µm
net1230,5.98µm
net1012,5.98µm
net1207,5.98µm
net1108,5.98µm
net1100,5.98µm
net1094,5.98µm
net1054,5.98µm
net1040,5.98µm
net693,5.965µm
net886,5.965µm
net1274,5.96µm
net1069,5.96µm
_2894_,5.96µm
_2911_,5.96µm
_3021_,5.94µm
RF.registers\[9\]\[9\],5.93µm
RF.registers\[5\]\[15\],5.92µm
_0324_,5.92µm
_1576_,5.92µm
_1666_,5.92µm
_2937_,5.92µm
_2943_,5.92µm
_2946_,5.92µm
_2954_,5.92µm
net1085,5.86µm
net1189,5.86µm
net1310,5.86µm
net1308,5.86µm
_1864_,5.86µm
_2075_,5.86µm
_2966_,5.86µm
net1030,5.86µm
_0222_,5.85µm
DMEM.memory\[10\]\[7\],5.84µm
DMEM.memory\[26\]\[16\],5.84µm
net1115,5.84µm
_1106_,5.84µm
_2460_,5.84µm
_2462_,5.84µm
_2588_,5.84µm
_2880_,5.84µm
_1378_,5.82µm
_2717_,5.82µm
_0418_,5.8µm
net1253,5.8µm
_1407_,5.8µm
_1511_,5.8µm
_1563_,5.8µm
_1986_,5.8µm
_2719_,5.8µm
_0181_,5.78µm
_0348_,5.78µm
_1705_,5.74µm
_2025_,5.74µm
RF.registers\[1\]\[5\],5.72µm
_1379_,5.72µm
net623,5.72µm
_2154_,5.69µm
DMEM.memory\[31\]\[3\],5.68µm
_1022_,5.68µm
net1241,5.68µm
_1494_,5.68µm
_2710_,5.68µm
_2767_,5.68µm
_2781_,5.68µm
net189,5.68µm
_0146_,5.65µm
_0240_,5.65µm
RF.registers\[16\]\[1\],5.605µm
DMEM.memory\[1\]\[18\],5.6µm
DMEM.memory\[2\]\[29\],5.6µm
RF.registers\[5\]\[13\],5.6µm
net981,5.6µm
net987,5.6µm
net1015,5.6µm
_0758_,5.6µm
net1024,5.6µm
_1500_,5.6µm
_1606_,5.58µm
_0057_,5.56µm
_0089_,5.56µm
_0121_,5.56µm
_0214_,5.56µm
_0227_,5.56µm
_0368_,5.56µm
_0382_,5.56µm
_0424_,5.56µm
_2644_,5.56µm
net715,5.545µm
net815,5.545µm
net908,5.545µm
net728,5.545µm
_0105_,5.53µm
_0173_,5.53µm
net1123,5.52µm
net1193,5.52µm
net1192,5.52µm
net1291,5.52µm
net1289,5.52µm
_2131_,5.52µm
net1156,5.52µm
net1132,5.52µm
net1122,5.52µm
net1118,5.52µm
net1116,5.52µm
net1096,5.52µm
net1092,5.52µm
net1088,5.52µm
net1031,5.52µm
_0334_,5.51µm
net1263,5.5µm
_2108_,5.5µm
_0014_,5.49µm
_0106_,5.49µm
_0191_,5.49µm
_1316_,5.48µm
_2492_,5.48µm
_2638_,5.48µm
_2701_,5.48µm
_3167_,5.475µm
_0088_,5.46µm
_0217_,5.46µm
_1765_,5.46µm
_1800_,5.46µm
_1832_,5.46µm
_2099_,5.46µm
_2350_,5.46µm
_2913_,5.46µm
DMEM.memory\[2\]\[15\],5.44µm
DMEM.memory\[2\]\[3\],5.44µm
_0059_,5.44µm
_0168_,5.44µm
_3095_,5.44µm
_3139_,5.405µm
net1271,5.4µm
net1240,5.4µm
net1280,5.4µm
net1175,5.4µm
_1774_,5.4µm
_2330_,5.4µm
net1171,5.4µm
_2860_,5.4µm
_2961_,5.4µm
DMEM.memory\[6\]\[23\],5.38µm
net1298,5.38µm
_1574_,5.38µm
_2201_,5.38µm
_2340_,5.38µm
_2388_,5.38µm
_2748_,5.38µm
_2479_,5.36µm
_0163_,5.34µm
net1269,5.34µm
_1406_,5.34µm
_2384_,5.34µm
net893,5.305µm
net770,5.305µm
_2722_,5.285µm
_1646_,5.28µm
_2553_,5.28µm
_2599_,5.28µm
_2771_,5.28µm
RF.registers\[1\]\[9\],5.26µm
net1125,5.26µm
_1115_,5.26µm
_1795_,5.26µm
_2239_,5.26µm
_0024_,5.22µm
_0111_,5.22µm
_0402_,5.22µm
net1203,5.22µm
_1401_,5.22µm
_1475_,5.22µm
_2430_,5.22µm
_2538_,5.22µm
_3150_,5.165µm
_0250_,5.15µm
_0278_,5.15µm
RF.registers\[9\]\[14\],5.14µm
_0091_,5.14µm
_0763_,5.14µm
_2339_,5.14µm
_2585_,5.14µm
_2619_,5.12µm
_0130_,5.1µm
_0257_,5.1µm
_0263_,5.1µm
_0274_,5.1µm
_0281_,5.1µm
_0330_,5.1µm
_0342_,5.1µm
_0385_,5.1µm
_1474_,5.1µm
_3143_,5.095µm
net690,5.095µm
net703,5.085µm
_0346_,5.07µm
_3161_,5.065µm
net1257,5.06µm
net1260,5.06µm
net1009,5.06µm
net1059,5.06µm
net1077,5.06µm
net1195,5.06µm
net1319,5.06µm
net1234,5.06µm
net1220,5.06µm
net1148,5.06µm
_2287_,5.05µm
net771,5.045µm
_1110_,5.04µm
_1650_,5.02µm
_1781_,5.02µm
_1818_,5.02µm
_2358_,5.02µm
_2493_,5.02µm
_2548_,5.02µm
_3013_,5.02µm
DMEM.memory\[3\]\[22\],5µm
_0170_,5µm
_0293_,5µm
_1633_,5µm
_1933_,5µm
_2401_,5µm
_2972_,5µm
_3020_,5µm
_2559_,4.99µm
_0171_,4.97µm
_0176_,4.97µm
net824,4.965µm
_2643_,4.965µm
_1974_,4.94µm
DMEM.memory\[1\]\[21\],4.92µm
net1266,4.92µm
net1293,4.92µm
net1290,4.92µm
_1568_,4.92µm
_2236_,4.92µm
_2284_,4.92µm
_2362_,4.92µm
_2387_,4.92µm
_2391_,4.92µm
_2838_,4.92µm
_2979_,4.92µm
DMEM.memory\[0\]\[20\],4.88µm
_0123_,4.88µm
_0200_,4.88µm
_0386_,4.88µm
_1665_,4.88µm
_1723_,4.88µm
_1946_,4.88µm
_2259_,4.88µm
_2347_,4.88µm
_2433_,4.88µm
_2528_,4.88µm
_2914_,4.88µm
net1142,4.88µm
_0242_,4.85µm
net810,4.845µm
_1709_,4.835µm
_2120_,4.835µm
_1421_,4.82µm
_2044_,4.82µm
_2169_,4.82µm
_2812_,4.82µm
_2820_,4.82µm
net667,4.8µm
net1244,4.8µm
_1631_,4.8µm
_1779_,4.8µm
_2042_,4.8µm
_2829_,4.8µm
_3096_,4.8µm
_3122_,4.8µm
_1814_,4.785µm
_0048_,4.78µm
_1570_,4.78µm
_2853_,4.78µm
_0116_,4.76µm
_0421_,4.76µm
_2298_,4.76µm
_2623_,4.76µm
_2704_,4.76µm
_2768_,4.76µm
_0188_,4.73µm
_0036_,4.68µm
_1092_,4.68µm
_2614_,4.68µm
net813,4.675µm
net842,4.675µm
net1036,4.66µm
net767,4.625µm
net851,4.625µm
net917,4.625µm
_0051_,4.61µm
_3171_,4.605µm
net1264,4.6µm
net1017,4.6µm
net1023,4.6µm
net1323,4.6µm
net1303,4.6µm
net1014,4.6µm
_2640_,4.6µm
net1102,4.6µm
net1038,4.6µm
_0234_,4.58µm
net1198,4.58µm
_2892_,4.58µm
_2876_,4.57µm
_0294_,4.56µm
_2356_,4.56µm
_2754_,4.56µm
_0037_,4.54µm
_0044_,4.54µm
_0376_,4.54µm
_2648_,4.54µm
_2805_,4.54µm
_0067_,4.53µm
net801,4.505µm
net847,4.505µm
net915,4.505µm
_0120_,4.49µm
_0355_,4.49µm
_3153_,4.485µm
net1006,4.48µm
_0899_,4.46µm
net1237,4.46µm
net1283,4.46µm
net976,4.46µm
_1930_,4.46µm
_2885_,4.46µm
_2886_,4.46µm
_2908_,4.46µm
_3014_,4.46µm
_0322_,4.44µm
_0389_,4.44µm
_0417_,4.44µm
_1685_,4.44µm
_2586_,4.44µm
_2827_,4.44µm
_2958_,4.44µm
_0276_,4.42µm
_0401_,4.42µm
_2177_,4.42µm
_2555_,4.42µm
_2680_,4.42µm
_2728_,4.42µm
_2766_,4.42µm
_2845_,4.42µm
_3147_,4.385µm
_3165_,4.385µm
_1980_,4.36µm
_2191_,4.36µm
_2214_,4.36µm
_2610_,4.36µm
RF.registers\[5\]\[11\],4.34µm
_0174_,4.34µm
_0762_,4.34µm
_1387_,4.34µm
_1395_,4.34µm
_1478_,4.34µm
_2055_,4.34µm
_2081_,4.34µm
_2255_,4.34µm
_2539_,4.34µm
_1993_,4.33µm
_2747_,4.32µm
_0133_,4.27µm
_0157_,4.27µm
_0210_,4.27µm
net717,4.265µm
_3170_,4.245µm
DMEM.memory\[6\]\[17\],4.225µm
DMEM.memory\[14\]\[7\],4.22µm
RF.registers\[11\]\[28\],4.22µm
_0083_,4.22µm
_0135_,4.22µm
_0186_,4.22µm
_1315_,4.22µm
_2370_,4.22µm
_2566_,4.22µm
_2697_,4.22µm
_2720_,4.22µm
_2964_,4.22µm
net222,4.22µm
_2243_,4.2µm
_2822_,4.2µm
_1746_,4.17µm
net805,4.165µm
net928,4.165µm
_0101_,4.15µm
_3157_,4.145µm
_3166_,4.145µm
net1067,4.14µm
_0922_,4.14µm
_1088_,4.14µm
