net,length_um
_1970_,28.845µm
_2095_,28.76µm
_2015_,28.66µm
_1918_,28.56µm
_1479_,28.54µm
_1408_,28.53µm
_1767_,28.52µm
DMEM.memory\[0\]\[28\],28.32µm
_1261_,28.26µm
_2065_,28.26µm
net299,28.25µm
_1711_,28.2µm
DMEM.memory\[0\]\[26\],28.12µm
net1071,28.12µm
_2622_,28.12µm
net1116,28.1µm
_1484_,28.06µm
_2694_,28.02µm
_1481_,27.96µm
_2696_,27.9µm
RF.registers\[13\]\[7\],27.88µm
_2497_,27.88µm
next_pc\[5\],27.78µm
_1482_,27.72µm
RF.registers\[15\]\[20\],27.7µm
net55,27.66µm
net39,27.64µm
RF.registers\[16\]\[13\],27.56µm
RF.registers\[11\]\[31\],27.55µm
RF.registers\[15\]\[11\],27.52µm
RF.registers\[3\]\[11\],27.52µm
_2135_,27.52µm
next_pc\[13\],27.44µm
_2104_,27.42µm
alu_result_out[2],27.38µm
_0215_,27.32µm
_2024_,27.3µm
net1134,27.22µm
_1720_,27.19µm
_1753_,27.165µm
_1508_,27.12µm
_1576_,27.1µm
_2302_,26.98µm
RF.registers\[12\]\[6\],26.96µm
net1106,26.9µm
_2284_,26.9µm
RF.registers\[3\]\[5\],26.845µm
DMEM.memory\[7\]\[7\],26.76µm
RF.registers\[15\]\[29\],26.68µm
RF.registers\[1\]\[3\],26.64µm
net1144,26.6µm
RF.registers\[8\]\[9\],26.58µm
_2790_,26.56µm
_2452_,26.53µm
_1901_,26.46µm
RF.registers\[3\]\[30\],26.4µm
_2048_,26.4µm
DMEM.memory\[19\]\[16\],26.32µm
_2018_,26.1µm
net550,26.1µm
RF.registers\[11\]\[24\],25.96µm
DMEM.memory\[23\]\[16\],25.86µm
RF.registers\[8\]\[4\],25.74µm
_1691_,25.72µm
_2014_,25.72µm
RF.registers\[15\]\[30\],25.705µm
DMEM.memory\[27\]\[7\],25.7µm
RF.registers\[4\]\[25\],25.7µm
DMEM.memory\[17\]\[8\],25.69µm
RF.registers\[2\]\[2\],25.685µm
_1314_,25.68µm
_2620_,25.64µm
RF.registers\[8\]\[17\],25.52µm
RF.registers\[11\]\[1\],25.46µm
_2151_,25.44µm
net51,25.44µm
_2628_,25.36µm
_1614_,25.28µm
_1929_,25.28µm
RF.registers\[2\]\[18\],25.24µm
_1796_,25.24µm
_2325_,25.2µm
RF.registers\[2\]\[3\],25.14µm
_1705_,25.12µm
RF.registers\[2\]\[8\],25.1µm
_2471_,25.1µm
_1359_,25.02µm
_2489_,25.02µm
RF.registers\[12\]\[15\],24.98µm
_1797_,24.96µm
_2012_,24.92µm
_2071_,24.92µm
_2264_,24.9µm
RF.registers\[16\]\[22\],24.82µm
_1343_,24.82µm
_2627_,24.82µm
RF.registers\[1\]\[10\],24.8µm
_2227_,24.77µm
DMEM.memory\[17\]\[16\],24.725µm
_2162_,24.72µm
RF.registers\[8\]\[19\],24.68µm
_1981_,24.58µm
_2190_,24.56µm
RF.registers\[9\]\[21\],24.52µm
RF.registers\[4\]\[17\],24.5µm
_1405_,24.5µm
_1555_,24.5µm
DMEM.memory\[4\]\[7\],24.46µm
RF.registers\[9\]\[6\],24.46µm
_2141_,24.3µm
_2491_,24.3µm
_2174_,24.28µm
DMEM.memory\[30\]\[13\],24.22µm
RF.registers\[4\]\[31\],24.16µm
RF.registers\[16\]\[19\],24.1µm
net1204,24.08µm
_2289_,24.06µm
_2558_,24µm
_1334_,23.96µm
_2423_,23.96µm
_1321_,23.92µm
RF.registers\[16\]\[1\],23.91µm
RF.registers\[3\]\[15\],23.9µm
DMEM.memory\[0\]\[12\],23.88µm
_2837_,23.86µm
_1732_,23.84µm
_2733_,23.84µm
_1296_,23.78µm
_1444_,23.76µm
_2408_,23.76µm
_2615_,23.64µm
net73,23.6µm
_1288_,23.52µm
RF.registers\[11\]\[23\],23.48µm
_2448_,23.48µm
_2545_,23.475µm
_2121_,23.38µm
_2124_,23.36µm
_1399_,23.34µm
RF.registers\[4\]\[26\],23.325µm
RF.registers\[11\]\[30\],23.3µm
_1529_,23.26µm
RF.registers\[11\]\[22\],23.24µm
_2198_,23.08µm
RF.registers\[4\]\[11\],23.065µm
_2482_,23.06µm
_1502_,23.04µm
RF.registers\[16\]\[2\],23.02µm
_1690_,23.02µm
instruction_out[22],23.02µm
DMEM.memory\[1\]\[26\],23µm
RF.registers\[11\]\[21\],22.96µm
_2568_,22.92µm
RF.registers\[11\]\[19\],22.915µm
RF.registers\[2\]\[22\],22.9µm
_2178_,22.86µm
_2473_,22.84µm
DMEM.memory\[31\]\[13\],22.78µm
DMEM.memory\[7\]\[12\],22.76µm
_1389_,22.75µm
RF.registers\[15\]\[28\],22.74µm
_1527_,22.73µm
_2270_,22.68µm
_2828_,22.68µm
_1465_,22.62µm
_2241_,22.62µm
_2431_,22.495µm
_1483_,22.46µm
net1163,22.46µm
_2503_,22.46µm
_2845_,22.44µm
_1498_,22.42µm
_2634_,22.28µm
_2093_,22.26µm
_2560_,22.26µm
_1643_,22.24µm
_1251_,22.18µm
_2067_,22.1µm
_1440_,22.06µm
_2226_,22.06µm
_2107_,21.98µm
_2314_,21.96µm
DMEM.memory\[9\]\[7\],21.92µm
_2840_,21.92µm
_1862_,21.9µm
_1437_,21.88µm
_1556_,21.88µm
RF.registers\[5\]\[7\],21.86µm
RF.registers\[8\]\[12\],21.8µm
_2454_,21.8µm
DMEM.memory\[15\]\[16\],21.78µm
DMEM.memory\[3\]\[26\],21.78µm
_2679_,21.73µm
RF.registers\[8\]\[23\],21.72µm
net1122,21.68µm
_1717_,21.58µm
RF.registers\[8\]\[21\],21.56µm
pc_out[28],21.495µm
_2255_,21.48µm
RF.registers\[16\]\[8\],21.46µm
RF.registers\[16\]\[4\],21.42µm
_2168_,21.36µm
DMEM.memory\[13\]\[7\],21.26µm
RF.registers\[13\]\[5\],21.24µm
_2087_,21.24µm
_3100_,21.2µm
_1381_,21.18µm
RF.registers\[5\]\[16\],21.16µm
net1121,21.16µm
_1766_,21.14µm
_1742_,21.12µm
_2047_,21.06µm
_2941_,21.045µm
_1935_,21.01µm
_1820_,21µm
DMEM.memory\[30\]\[23\],20.98µm
_1967_,20.92µm
_2501_,20.92µm
_2054_,20.88µm
net1142,20.84µm
_2224_,20.8µm
DMEM.memory\[7\]\[23\],20.795µm
RF.registers\[11\]\[10\],20.76µm
_1731_,20.68µm
_2310_,20.66µm
_2587_,20.66µm
_1950_,20.64µm
_1417_,20.54µm
_2013_,20.52µm
RF.registers\[9\]\[31\],20.48µm
_2197_,20.44µm
next_pc\[17\],20.38µm
pc_out[14],20.365µm
RF.registers\[2\]\[12\],20.26µm
RF.registers\[11\]\[5\],20.24µm
_2718_,20.24µm
_2792_,20.225µm
_2714_,20.205µm
_2652_,20.2µm
RF.registers\[16\]\[9\],20.16µm
DMEM.memory\[2\]\[28\],20.145µm
DMEM.memory\[16\]\[12\],20.14µm
RF.registers\[3\]\[12\],20.1µm
_1117_,20.08µm
_2312_,20.08µm
DMEM.memory\[19\]\[7\],20.06µm
DMEM.memory\[25\]\[16\],20µm
RF.registers\[3\]\[17\],20µm
_2034_,20µm
_2147_,20µm
RF.registers\[13\]\[10\],19.96µm
_1358_,19.96µm
_1463_,19.96µm
_2152_,19.96µm
net1097,19.96µm
RF.registers\[8\]\[16\],19.94µm
_1733_,19.82µm
_1953_,19.82µm
_2502_,19.82µm
_2817_,19.82µm
RF.registers\[2\]\[10\],19.74µm
_1667_,19.74µm
_2432_,19.74µm
_2868_,19.73µm
_2020_,19.7µm
_2170_,19.66µm
RF.registers\[11\]\[17\],19.62µm
_2181_,19.62µm
_2536_,19.61µm
_2441_,19.58µm
DMEM.memory\[4\]\[17\],19.52µm
_2543_,19.52µm
_1702_,19.48µm
RF.registers\[16\]\[3\],19.42µm
_2809_,19.4µm
RF.registers\[13\]\[11\],19.38µm
_1539_,19.38µm
_1688_,19.38µm
_1411_,19.34µm
RF.registers\[11\]\[20\],19.32µm
RF.registers\[16\]\[20\],19.32µm
_2750_,19.24µm
DMEM.memory\[10\]\[16\],19.22µm
DMEM.memory\[16\]\[17\],19.22µm
_1826_,19.2µm
_1823_,19.18µm
_1922_,19.17µm
DMEM.memory\[18\]\[12\],19.16µm
DMEM.memory\[3\]\[8\],19.16µm
net1083,19.12µm
_2629_,19.12µm
_2686_,19.12µm
_1476_,19.08µm
_1724_,19.075µm
net800,19.065µm
_2334_,19.04µm
RF.registers\[4\]\[19\],19.025µm
net1092,18.96µm
net679,18.945µm
_2257_,18.94µm
_2311_,18.94µm
_2447_,18.94µm
RF.registers\[9\]\[26\],18.9µm
instruction_out[23],18.88µm
_1977_,18.86µm
DMEM.memory\[2\]\[26\],18.82µm
DMEM.memory\[5\]\[13\],18.8µm
net1154,18.8µm
_1908_,18.775µm
_1757_,18.74µm
_1738_,18.68µm
_2666_,18.66µm
_2139_,18.62µm
net722,18.605µm
DMEM.memory\[12\]\[7\],18.58µm
_2793_,18.54µm
_1706_,18.52µm
RF.registers\[4\]\[15\],18.505µm
RF.registers\[4\]\[27\],18.495µm
_1532_,18.48µm
_2112_,18.48µm
_1787_,18.44µm
_2094_,18.4µm
RF.registers\[5\]\[29\],18.38µm
DMEM.memory\[6\]\[23\],18.36µm
net742,18.265µm
RF.registers\[1\]\[0\],18.24µm
_1962_,18.18µm
_1400_,18.16µm
_2230_,18.14µm
RF.registers\[9\]\[11\],18.08µm
pc_out[11],18.065µm
_1716_,18.06µm
_1338_,17.975µm
net1087,17.96µm
net976,17.94µm
_2218_,17.93µm
DMEM.memory\[1\]\[12\],17.9µm
RF.registers\[9\]\[30\],17.86µm
_2599_,17.86µm
_1943_,17.84µm
_1269_,17.82µm
_2520_,17.82µm
_1401_,17.8µm
RF.registers\[5\]\[12\],17.785µm
RF.registers\[9\]\[15\],17.78µm
RF.registers\[11\]\[12\],17.76µm
_1750_,17.76µm
_1445_,17.745µm
_2487_,17.74µm
_2863_,17.74µm
DMEM.memory\[1\]\[21\],17.66µm
_2570_,17.62µm
pc_out[12],17.605µm
_2069_,17.57µm
_1713_,17.54µm
_2438_,17.53µm
_2231_,17.52µm
RF.registers\[11\]\[29\],17.5µm
instruction_out[26],17.5µm
_1315_,17.48µm
_2553_,17.46µm
DMEM.memory\[30\]\[12\],17.445µm
DMEM.memory\[2\]\[2\],17.44µm
_1425_,17.44µm
DMEM.memory\[17\]\[23\],17.42µm
_2240_,17.38µm
DMEM.memory\[29\]\[29\],17.32µm
_2573_,17.32µm
DMEM.memory\[2\]\[5\],17.24µm
RF.registers\[13\]\[29\],17.24µm
_2097_,17.24µm
_2253_,17.22µm
RF.registers\[10\]\[0\],17.205µm
pc_out[13],17.145µm
RF.registers\[9\]\[7\],17.14µm
DMEM.memory\[0\]\[30\],17.12µm
_1696_,17.12µm
_2598_,17.12µm
RF.registers\[15\]\[24\],17.1µm
_2789_,17.1µm
DMEM.memory\[5\]\[23\],17.06µm
_2279_,17.06µm
_0173_,17.05µm
DMEM.memory\[14\]\[12\],17.04µm
net482,17.04µm
RF.registers\[3\]\[21\],17.025µm
DMEM.memory\[31\]\[16\],17.02µm
DMEM.memory\[3\]\[28\],17.02µm
net1128,17.02µm
DMEM.memory\[10\]\[7\],17µm
DMEM.memory\[2\]\[10\],16.98µm
_0177_,16.95µm
_2177_,16.94µm
RF.registers\[16\]\[7\],16.86µm
_2029_,16.84µm
DMEM.memory\[18\]\[7\],16.8µm
DMEM.memory\[3\]\[27\],16.78µm
DMEM.memory\[3\]\[3\],16.78µm
net1123,16.76µm
_2699_,16.74µm
RF.registers\[13\]\[20\],16.7µm
instruction_out[27],16.7µm
_3101_,16.7µm
_1801_,16.68µm
net445,16.68µm
RF.registers\[13\]\[15\],16.64µm
RF.registers\[9\]\[16\],16.64µm
pc_out[18],16.635µm
pc_out[21],16.635µm
net541,16.635µm
pc_out[0],16.635µm
net544,16.635µm
DMEM.memory\[1\]\[19\],16.6µm
RF.registers\[15\]\[12\],16.48µm
net1155,16.48µm
_2481_,16.48µm
DMEM.memory\[3\]\[19\],16.43µm
net716,16.425µm
RF.registers\[9\]\[29\],16.42µm
_2839_,16.42µm
RF.registers\[3\]\[19\],16.4µm
_2272_,16.4µm
RF.registers\[4\]\[21\],16.385µm
RF.registers\[11\]\[13\],16.38µm
_1760_,16.38µm
_1907_,16.36µm
DMEM.memory\[8\]\[7\],16.32µm
RF.registers\[2\]\[25\],16.32µm
RF.registers\[5\]\[17\],16.32µm
RF.registers\[11\]\[2\],16.305µm
DMEM.memory\[1\]\[28\],16.3µm
net254,16.3µm
_2649_,16.26µm
DMEM.memory\[28\]\[29\],16.24µm
instruction_out[28],16.24µm
pc_out[16],16.225µm
pc_out[1],16.225µm
pc_out[23],16.225µm
net543,16.225µm
net737,16.225µm
pc_out[17],16.225µm
pc_out[19],16.225µm
pc_out[20],16.225µm
pc_out[22],16.225µm
net538,16.225µm
net542,16.225µm
_2098_,16.22µm
_1301_,16.205µm
DMEM.memory\[2\]\[30\],16.2µm
RF.registers\[9\]\[14\],16.18µm
_1861_,16.18µm
net776,16.125µm
DMEM.memory\[0\]\[9\],16.1µm
net974,16.08µm
RF.registers\[1\]\[11\],16.06µm
net1186,16.02µm
_2117_,16.01µm
_2808_,15.98µm
_2435_,15.97µm
DMEM.memory\[17\]\[17\],15.94µm
_1422_,15.94µm
_1945_,15.84µm
_2772_,15.84µm
RF.registers\[1\]\[2\],15.82µm
_2732_,15.82µm
net1098,15.8µm
DMEM.memory\[20\]\[12\],15.78µm
pc_out[7],15.765µm
RF.registers\[2\]\[16\],15.68µm
_1715_,15.68µm
net503,15.66µm
RF.registers\[1\]\[20\],15.64µm
_1807_,15.64µm
_2035_,15.64µm
RF.registers\[5\]\[19\],15.62µm
_2857_,15.6µm
DMEM.memory\[29\]\[17\],15.56µm
net692,15.545µm
DMEM.memory\[21\]\[23\],15.525µm
DMEM.memory\[2\]\[14\],15.52µm
net1090,15.5µm
net773,15.485µm
_2061_,15.48µm
RF.registers\[15\]\[19\],15.475µm
net1100,15.46µm
DMEM.memory\[24\]\[12\],15.455µm
DMEM.memory\[0\]\[17\],15.445µm
DMEM.memory\[19\]\[17\],15.44µm
_1655_,15.42µm
_2500_,15.41µm
net1093,15.4µm
net826,15.385µm
net1086,15.38µm
RF.registers\[9\]\[10\],15.36µm
_2791_,15.36µm
_2936_,15.36µm
RF.registers\[1\]\[28\],15.34µm
instruction_out[30],15.32µm
pc_out[8],15.305µm
DMEM.memory\[13\]\[12\],15.3µm
DMEM.memory\[1\]\[20\],15.3µm
net1076,15.3µm
_2298_,15.28µm
RF.registers\[1\]\[9\],15.27µm
pc_out[9],15.255µm
pc_out[15],15.255µm
_1514_,15.24µm
_1986_,15.24µm
RF.registers\[4\]\[18\],15.225µm
net1159,15.22µm
_2163_,15.22µm
_2206_,15.16µm
RF.registers\[15\]\[18\],15.14µm
_2590_,15.14µm
RF.registers\[2\]\[15\],15.12µm
_2769_,15.12µm
_2283_,15.1µm
_1663_,15.08µm
_2164_,15.08µm
_1306_,15.06µm
_2453_,15.06µm
DMEM.memory\[1\]\[9\],15.055µm
_2876_,15.03µm
RF.registers\[16\]\[0\],15µm
net833,14.985µm
RF.registers\[11\]\[3\],14.98µm
RF.registers\[11\]\[6\],14.98µm
net1125,14.98µm
DMEM.memory\[27\]\[23\],14.94µm
_1956_,14.94µm
DMEM.memory\[12\]\[23\],14.9µm
DMEM.memory\[1\]\[11\],14.865µm
DMEM.memory\[3\]\[21\],14.86µm
alu_result_out[4],14.86µm
alu_result_out[6],14.86µm
net495,14.86µm
net497,14.86µm
instruction_out[21],14.86µm
alu_result_out[1],14.86µm
alu_result_out[5],14.86µm
net486,14.86µm
instruction_out[17],14.86µm
instruction_out[20],14.86µm
alu_result_out[0],14.86µm
DMEM.memory\[1\]\[22\],14.84µm
RF.registers\[11\]\[25\],14.84µm
RF.registers\[1\]\[22\],14.76µm
net1062,14.76µm
RF.registers\[9\]\[5\],14.72µm
DMEM.memory\[17\]\[7\],14.7µm
pc_out[27],14.695µm
DMEM.memory\[7\]\[16\],14.66µm
DMEM.memory\[3\]\[30\],14.64µm
_2008_,14.64µm
net720,14.625µm
DMEM.memory\[31\]\[23\],14.62µm
net1115,14.6µm
next_pc\[15\],14.56µm
net827,14.545µm
DMEM.memory\[4\]\[13\],14.54µm
_2003_,14.54µm
_2079_,14.52µm
DMEM.memory\[1\]\[14\],14.48µm
_1426_,14.48µm
net1109,14.46µm
_2078_,14.46µm
DMEM.memory\[12\]\[16\],14.44µm
_1488_,14.42µm
pc_out[10],14.385µm
_2866_,14.365µm
DMEM.memory\[6\]\[17\],14.36µm
_2196_,14.34µm
_1747_,14.32µm
RF.registers\[13\]\[13\],14.3µm
_1749_,14.3µm
_2188_,14.29µm
net721,14.285µm
_2770_,14.24µm
RF.registers\[1\]\[13\],14.22µm
_2133_,14.22µm
_2834_,14.22µm
_2853_,14.22µm
_1410_,14.18µm
_2665_,14.18µm
DMEM.memory\[8\]\[23\],14.16µm
net1110,14.16µm
_1779_,14.16µm
DMEM.memory\[2\]\[22\],14.14µm
_1274_,14.14µm
_2052_,14.14µm
_2287_,14.12µm
_2561_,14.12µm
DMEM.memory\[27\]\[12\],14.08µm
RF.registers\[9\]\[20\],14.06µm
_2569_,14.06µm
_1485_,14µm
_2795_,13.98µm
DMEM.memory\[8\]\[16\],13.96µm
_2678_,13.96µm
_3135_,13.96µm
DMEM.memory\[0\]\[25\],13.94µm
_1712_,13.94µm
DMEM.memory\[15\]\[7\],13.92µm
DMEM.memory\[23\]\[7\],13.92µm
DMEM.memory\[3\]\[10\],13.92µm
DMEM.memory\[0\]\[14\],13.88µm
_2050_,13.88µm
_2740_,13.88µm
DMEM.memory\[3\]\[5\],13.84µm
RF.registers\[1\]\[8\],13.84µm
_2624_,13.84µm
DMEM.memory\[2\]\[29\],13.8µm
_2156_,13.8µm
_2511_,13.8µm
net1085,13.76µm
_2625_,13.76µm
_1442_,13.74µm
_1679_,13.74µm
_2705_,13.72µm
DMEM.memory\[31\]\[12\],13.68µm
RF.registers\[1\]\[7\],13.68µm
_2143_,13.68µm
_2684_,13.68µm
net817,13.665µm
DMEM.memory\[10\]\[12\],13.66µm
_1432_,13.635µm
net774,13.625µm
_1722_,13.62µm
_2513_,13.58µm
RF.registers\[5\]\[0\],13.56µm
_1407_,13.54µm
_2667_,13.52µm
net736,13.505µm
net630,13.505µm
DMEM.memory\[11\]\[16\],13.5µm
RF.registers\[16\]\[31\],13.5µm
_2608_,13.5µm
_2781_,13.5µm
_1628_,13.48µm
DMEM.memory\[3\]\[25\],13.47µm
DMEM.memory\[16\]\[16\],13.465µm
net896,13.465µm
RF.registers\[11\]\[28\],13.44µm
RF.registers\[1\]\[15\],13.43µm
DMEM.memory\[1\]\[0\],13.4µm
DMEM.memory\[14\]\[7\],13.38µm
DMEM.memory\[26\]\[7\],13.38µm
net707,13.365µm
_1798_,13.36µm
DMEM.memory\[5\]\[17\],13.34µm
net1105,13.34µm
RF.registers\[9\]\[24\],13.3µm
net910,13.3µm
_1778_,13.3µm
_2125_,13.3µm
_2263_,13.3µm
_0379_,13.26µm
_2468_,13.26µm
_2858_,13.26µm
net1029,13.26µm
DMEM.memory\[1\]\[7\],13.24µm
RF.registers\[1\]\[21\],13.24µm
net,13.24µm
net576,13.24µm
_2142_,13.22µm
_2161_,13.2µm
_2746_,13.18µm
_2874_,13.18µm
net53,13.18µm
net615,13.165µm
net1214,13.16µm
_1780_,13.16µm
net605,13.145µm
_2242_,13.12µm
RF.registers\[5\]\[14\],13.1µm
_1928_,13.1µm
net1060,13.1µm
_2149_,13.08µm
_2507_,13.08µm
_1748_,13.065µm
DMEM.memory\[29\]\[13\],13.04µm
DMEM.memory\[3\]\[14\],13.04µm
RF.registers\[1\]\[23\],13.04µm
RF.registers\[2\]\[14\],13.04µm
RF.registers\[5\]\[15\],13.04µm
_1095_,13.04µm
_1496_,13.04µm
_1622_,13.02µm
_2505_,13.02µm
net502,13.02µm
DMEM.memory\[28\]\[13\],13.015µm
RF.registers\[11\]\[18\],13µm
net727,12.995µm
DMEM.memory\[28\]\[7\],12.98µm
_2609_,12.98µm
DMEM.memory\[28\]\[3\],12.96µm
_1673_,12.96µm
_2073_,12.96µm
_2234_,12.96µm
_2690_,12.96µm
DMEM.memory\[29\]\[16\],12.92µm
_1800_,12.9µm
DMEM.memory\[5\]\[7\],12.88µm
DMEM.memory\[3\]\[2\],12.84µm
net816,12.825µm
net582,12.825µm
DMEM.memory\[15\]\[23\],12.82µm
reset,12.815µm
DMEM.memory\[0\]\[19\],12.76µm
DMEM.memory\[15\]\[12\],12.76µm
net1137,12.76µm
_1305_,12.76µm
net835,12.745µm
RF.registers\[1\]\[19\],12.7µm
net258,12.68µm
DMEM.memory\[23\]\[23\],12.66µm
_2967_,12.66µm
DMEM.memory\[20\]\[7\],12.64µm
DMEM.memory\[29\]\[23\],12.64µm
RF.registers\[10\]\[14\],12.64µm
net907,12.64µm
DMEM.memory\[0\]\[31\],12.62µm
DMEM.memory\[13\]\[23\],12.62µm
net1190,12.62µm
_2685_,12.62µm
net1133,12.6µm
net735,12.595µm
DMEM.memory\[3\]\[7\],12.58µm
_1906_,12.58µm
DMEM.memory\[1\]\[8\],12.54µm
_1704_,12.5µm
_1278_,12.48µm
net612,12.465µm
_2252_,12.46µm
net581,12.445µm
_2807_,12.44µm
net681,12.425µm
_1307_,12.42µm
net834,12.365µm
net1209,12.36µm
RF.registers\[11\]\[0\],12.34µm
net767,12.325µm
net775,12.325µm
RF.registers\[5\]\[6\],12.32µm
net575,12.32µm
_1415_,12.3µm
DMEM.memory\[2\]\[18\],12.26µm
_2600_,12.26µm
_1666_,12.24µm
net556,12.22µm
DMEM.memory\[1\]\[27\],12.18µm
RF.registers\[13\]\[30\],12.18µm
_1701_,12.18µm
DMEM.memory\[31\]\[7\],12.16µm
DMEM.memory\[14\]\[13\],12.14µm
_1985_,12.14µm
RF.registers\[1\]\[25\],12.12µm
_2788_,12.12µm
DMEM.memory\[3\]\[9\],12.08µm
DMEM.memory\[24\]\[17\],12.06µm
_1650_,12.06µm
_2460_,12.06µm
net933,12.06µm
RF.registers\[15\]\[27\],12.04µm
net908,12.04µm
_2493_,12.04µm
_1446_,12.02µm
_1930_,12.02µm
net1082,12µm
net1001,12µm
net717,11.985µm
net759,11.985µm
net706,11.985µm
net818,11.985µm
pc_out[29],11.975µm
DMEM.memory\[20\]\[23\],11.92µm
RF.registers\[1\]\[14\],11.92µm
_2875_,11.92µm
DMEM.memory\[31\]\[3\],11.9µm
net1149,11.88µm
_1367_,11.88µm
_1566_,11.88µm
DMEM.memory\[19\]\[8\],11.875µm
net741,11.865µm
net765,11.865µm
net729,11.845µm
DMEM.memory\[13\]\[13\],11.84µm
net1187,11.84µm
net886,11.84µm
DMEM.memory\[29\]\[3\],11.82µm
net1042,11.82µm
net985,11.8µm
DMEM.memory\[4\]\[23\],11.78µm
net1056,11.78µm
_2890_,11.78µm
net869,11.76µm
net986,11.76µm
_2673_,11.74µm
_1989_,11.72µm
DMEM.memory\[13\]\[16\],11.7µm
DMEM.memory\[8\]\[12\],11.7µm
_1998_,11.7µm
_2415_,11.7µm
_2579_,11.7µm
DMEM.memory\[11\]\[7\],11.66µm
net879,11.66µm
DMEM.memory\[27\]\[17\],11.64µm
DMEM.memory\[8\]\[17\],11.62µm
_1758_,11.62µm
DMEM.memory\[2\]\[6\],11.6µm
net587,11.585µm
net591,11.585µm
DMEM.memory\[28\]\[17\],11.58µm
_1328_,11.58µm
_1959_,11.58µm
net1101,11.56µm
DMEM.memory\[3\]\[16\],11.54µm
RF.registers\[5\]\[2\],11.54µm
net1197,11.54µm
net813,11.525µm
net790,11.525µm
RF.registers\[3\]\[20\],11.5µm
_2288_,11.48µm
_2654_,11.46µm
_2711_,11.46µm
_2796_,11.46µm
_0899_,11.44µm
net1015,11.44µm
net925,11.44µm
net924,11.44µm
DMEM.memory\[23\]\[12\],11.42µm
net683,11.405µm
DMEM.memory\[0\]\[21\],11.385µm
DMEM.memory\[24\]\[16\],11.385µm
_2526_,11.37µm
net836,11.365µm
net1099,11.36µm
RF.registers\[4\]\[12\],11.34µm
_0192_,11.33µm
_1275_,11.33µm
_1725_,11.24µm
_1982_,11.24µm
_2716_,11.24µm
_3020_,11.22µm
net1170,11.2µm
_2571_,11.2µm
net830,11.165µm
DMEM.memory\[15\]\[17\],11.16µm
next_pc\[4\],11.155µm
DMEM.memory\[2\]\[15\],11.14µm
DMEM.memory\[2\]\[7\],11.14µm
net609,11.125µm
net695,11.125µm
net684,11.125µm
RF.registers\[1\]\[30\],11.095µm
alu_result_out[14],11.09µm
net637,11.085µm
net701,11.085µm
net766,11.085µm
_1522_,11.08µm
_2418_,11.04µm
net658,11.025µm
_2425_,11.02µm
_2728_,11.02µm
RF.registers\[4\]\[29\],11.005µm
net648,11.005µm
net1179,11µm
_1644_,11µm
_2802_,11µm
net1181,10.98µm
net951,10.96µm
net1189,10.92µm
_1788_,10.92µm
net1018,10.9µm
net1044,10.9µm
net1084,10.9µm
net1175,10.9µm
_2833_,10.9µm
net952,10.88µm
DMEM.memory\[1\]\[10\],10.86µm
net723,10.845µm
RF.registers\[1\]\[29\],10.835µm
DMEM.memory\[21\]\[12\],10.8µm
RF.registers\[5\]\[26\],10.8µm
_1676_,10.8µm
_1730_,10.8µm
_2664_,10.8µm
net680,10.785µm
net600,10.785µm
DMEM.memory\[18\]\[16\],10.78µm
_2541_,10.78µm
net1102,10.76µm
_2522_,10.76µm
alu_result_out[12],10.75µm
_1921_,10.74µm
_2131_,10.74µm
_2160_,10.74µm
DMEM.memory\[1\]\[18\],10.7µm
DMEM.memory\[5\]\[12\],10.7µm
_1802_,10.7µm
_2101_,10.7µm
RF.registers\[9\]\[23\],10.66µm
_2002_,10.66µm
RF.registers\[1\]\[27\],10.655µm
DMEM.memory\[3\]\[4\],10.62µm
DMEM.memory\[6\]\[13\],10.62µm
net806,10.605µm
net594,10.605µm
DMEM.memory\[3\]\[13\],10.6µm
DMEM.memory\[2\]\[27\],10.58µm
_0008_,10.58µm
_1613_,10.58µm
_2085_,10.58µm
_2324_,10.58µm
_2173_,10.555µm
net948,10.54µm
net1183,10.52µm
net864,10.52µm
net973,10.52µm
next_pc\[14\],10.52µm
DMEM.memory\[3\]\[31\],10.5µm
RF.registers\[5\]\[20\],10.5µm
_1714_,10.5µm
RF.registers\[1\]\[5\],10.48µm
DMEM.memory\[3\]\[24\],10.46µm
_1804_,10.46µm
net1162,10.46µm
net657,10.445µm
net779,10.445µm
net704,10.445µm
net1199,10.44µm
net1176,10.44µm
net868,10.44µm
net884,10.44µm
_1966_,10.44µm
DMEM.memory\[1\]\[31\],10.42µm
alu_result_out[11],10.41µm
alu_result_out[10],10.41µm
RF.registers\[1\]\[4\],10.4µm
RF.registers\[9\]\[28\],10.4µm
net1131,10.4µm
net1127,10.4µm
_2210_,10.4µm
net937,10.4µm
net647,10.385µm
net671,10.385µm
net678,10.385µm
net750,10.385µm
RF.registers\[1\]\[26\],10.38µm
_2316_,10.375µm
net649,10.365µm
_1403_,10.34µm
_1822_,10.34µm
net699,10.325µm
net688,10.325µm
net758,10.325µm
DMEM.memory\[3\]\[18\],10.32µm
net994,10.32µm
net1019,10.32µm
_0296_,10.31µm
_1764_,10.3µm
RF.registers\[11\]\[11\],10.28µm
net1143,10.28µm
net1045,10.28µm
DMEM.memory\[20\]\[16\],10.26µm
net808,10.245µm
DMEM.memory\[1\]\[23\],10.24µm
RF.registers\[9\]\[22\],10.24µm
_1428_,10.24µm
_2291_,10.24µm
DMEM.memory\[2\]\[3\],10.22µm
net1114,10.22µm
net865,10.2µm
