net,length_um
DMEM.memory\[4\]\[16\],10.7µm
_1634_,10.7µm
_2254_,10.7µm
net965,10.68µm
_1984_,10.68µm
_2789_,10.66µm
_3126_,10.66µm
_2107_,10.64µm
RF.registers\[15\]\[19\],10.62µm
net1132,10.62µm
net928,10.62µm
_1623_,10.62µm
RF.registers\[9\]\[16\],10.58µm
_1726_,10.58µm
net655,10.565µm
net1200,10.56µm
net957,10.54µm
_2867_,10.54µm
DMEM.memory\[24\]\[16\],10.505µm
DMEM.memory\[2\]\[7\],10.505µm
DMEM.memory\[1\]\[22\],10.5µm
RF.registers\[9\]\[19\],10.5µm
net921,10.5µm
net1014,10.5µm
net1039,10.46µm
_1974_,10.46µm
_2836_,10.46µm
net683,10.445µm
net697,10.445µm
net841,10.44µm
net1212,10.44µm
net1073,10.44µm
_1531_,10.44µm
DMEM.memory\[1\]\[25\],10.4µm
RF.registers\[15\]\[3\],10.4µm
net1013,10.4µm
net1118,10.4µm
net1080,10.4µm
net1144,10.4µm
_2507_,10.38µm
_2519_,10.38µm
_2993_,10.38µm
DMEM.memory\[28\]\[7\],10.375µm
net667,10.365µm
net753,10.365µm
DMEM.memory\[1\]\[13\],10.34µm
_1747_,10.34µm
_1752_,10.34µm
_2020_,10.34µm
net785,10.325µm
DMEM.memory\[0\]\[19\],10.32µm
net846,10.32µm
net1084,10.3µm
DMEM.memory\[4\]\[7\],10.28µm
net1063,10.28µm
_1679_,10.28µm
_1401_,10.26µm
_1963_,10.26µm
net709,10.225µm
DMEM.memory\[2\]\[12\],10.22µm
net947,10.22µm
DMEM.memory\[15\]\[17\],10.2µm
net581,10.145µm
_2618_,10.14µm
net833,10.125µm
net623,10.105µm
net639,10.105µm
net721,10.105µm
net799,10.105µm
net803,10.105µm
net702,10.105µm
net788,10.105µm
net654,10.105µm
_2895_,10.1µm
net929,10.1µm
_2415_,10.09µm
net969,10.08µm
alu_result_out[1],10.07µm
alu_result_out[30],10.07µm
alu_result_out[16],10.07µm
alu_result_out[18],10.07µm
alu_result_out[14],10.07µm
alu_result_out[26],10.07µm
alu_result_out[28],10.07µm
alu_result_out[0],10.07µm
_2729_,10.06µm
DMEM.memory\[16\]\[7\],10.045µm
DMEM.memory\[3\]\[4\],10.04µm
_2462_,10.04µm
net587,10.025µm
_1811_,10.02µm
net954,10.02µm
DMEM.memory\[16\]\[16\],10µm
_0200_,9.99µm
net797,9.985µm
net678,9.985µm
net706,9.985µm
net642,9.985µm
net943,9.98µm
net1187,9.98µm
net857,9.96µm
_1816_,9.96µm
_2956_,9.96µm
net1003,9.94µm
_1721_,9.94µm
_2285_,9.94µm
_2505_,9.92µm
net735,9.905µm
_2457_,9.9µm
_1799_,9.895µm
_2086_,9.88µm
_3096_,9.88µm
net736,9.865µm
_2032_,9.86µm
DMEM.memory\[11\]\[12\],9.84µm
DMEM.memory\[29\]\[3\],9.84µm
_1777_,9.84µm
DMEM.memory\[2\]\[1\],9.825µm
DMEM.memory\[1\]\[8\],9.82µm
net1128,9.82µm
_1488_,9.82µm
_2267_,9.82µm
_2873_,9.82µm
net1107,9.82µm
_1782_,9.8µm
_2176_,9.8µm
net711,9.785µm
net700,9.785µm
DMEM.memory\[27\]\[7\],9.78µm
_1628_,9.78µm
_1820_,9.78µm
DMEM.memory\[16\]\[17\],9.74µm
_2733_,9.74µm
_3132_,9.72µm
net585,9.705µm
net643,9.705µm
net665,9.705µm
net777,9.705µm
net821,9.705µm
net670,9.705µm
net770,9.705µm
net792,9.705µm
net810,9.705µm
net834,9.705µm
net640,9.705µm
net644,9.705µm
net868,9.7µm
_1251_,9.7µm
_2370_,9.7µm
net611,9.685µm
_2577_,9.685µm
net775,9.645µm
net668,9.645µm
net1170,9.64µm
net865,9.62µm
net987,9.62µm
net1228,9.62µm
_1500_,9.62µm
net934,9.6µm
DMEM.memory\[10\]\[23\],9.585µm
DMEM.memory\[1\]\[24\],9.58µm
_2293_,9.58µm
net614,9.545µm
_2072_,9.54µm
RF.registers\[1\]\[27\],9.53µm
net673,9.525µm
net1134,9.52µm
net1114,9.52µm
_2224_,9.52µm
_2842_,9.52µm
net962,9.52µm
net860,9.5µm
net880,9.5µm
net1147,9.48µm
_2391_,9.48µm
_3110_,9.46µm
_1850_,9.44µm
_1915_,9.44µm
_2790_,9.43µm
_2574_,9.4µm
net950,9.4µm
_1720_,9.385µm
net1198,9.38µm
_2786_,9.38µm
net870,9.365µm
RF.registers\[11\]\[1\],9.36µm
RF.registers\[16\]\[10\],9.36µm
RF.registers\[1\]\[12\],9.36µm
net1010,9.36µm
_0126_,9.34µm
_1322_,9.34µm
DMEM.memory\[3\]\[18\],9.32µm
RF.registers\[2\]\[29\],9.32µm
net879,9.28µm
net848,9.28µm
net892,9.28µm
_1280_,9.28µm
_2322_,9.28µm
_2754_,9.28µm
DMEM.memory\[16\]\[8\],9.245µm
DMEM.memory\[15\]\[23\],9.24µm
DMEM.memory\[2\]\[9\],9.24µm
net917,9.24µm
net681,9.225µm
net771,9.225µm
net826,9.225µm
RF.registers\[16\]\[7\],9.2µm
_2784_,9.2µm
net705,9.185µm
net791,9.185µm
net1002,9.18µm
RF.registers\[9\]\[10\],9.16µm
net864,9.16µm
_2271_,9.16µm
_2673_,9.16µm
DMEM.memory\[19\]\[23\],9.14µm
_1712_,9.14µm
_0145_,9.13µm
DMEM.memory\[19\]\[8\],9.12µm
DMEM.memory\[7\]\[16\],9.12µm
DMEM.memory\[9\]\[23\],9.12µm
RF.registers\[9\]\[9\],9.12µm
net745,9.105µm
DMEM.memory\[0\]\[25\],9.08µm
_2725_,9.08µm
_2831_,9.08µm
_2838_,9.08µm
_2718_,9.07µm
net849,9.06µm
net1226,9.06µm
_1090_,9.045µm
DMEM.memory\[27\]\[23\],9.04µm
_1309_,9.04µm
net1045,9.02µm
_1545_,9.02µm
net1046,9.02µm
DMEM.memory\[3\]\[10\],9µm
_2017_,9µm
_2637_,8.98µm
_2550_,8.96µm
_2705_,8.96µm
DMEM.memory\[13\]\[13\],8.94µm
DMEM.memory\[19\]\[7\],8.94µm
DMEM.memory\[2\]\[13\],8.94µm
net845,8.94µm
net871,8.94µm
net988,8.94µm
net942,8.94µm
net493,8.94µm
_0244_,8.91µm
net883,8.905µm
DMEM.memory\[21\]\[16\],8.9µm
RF.registers\[16\]\[0\],8.88µm
_1662_,8.88µm
net832,8.865µm
_1516_,8.86µm
_2828_,8.86µm
DMEM.memory\[1\]\[18\],8.82µm
net903,8.82µm
RF.registers\[5\]\[21\],8.8µm
_0142_,8.8µm
net910,8.8µm
_2125_,8.8µm
_2778_,8.8µm
RF.registers\[16\]\[9\],8.78µm
net986,8.78µm
net695,8.765µm
net772,8.765µm
net804,8.765µm
net584,8.765µm
net794,8.745µm
net916,8.74µm
_2756_,8.74µm
net960,8.74µm
_1260_,8.73µm
net1182,8.72µm
DMEM.memory\[21\]\[17\],8.7µm
DMEM.memory\[29\]\[29\],8.7µm
_1981_,8.7µm
net1053,8.68µm
net908,8.68µm
_3105_,8.68µm
RF.registers\[15\]\[11\],8.66µm
_2297_,8.66µm
DMEM.memory\[17\]\[16\],8.64µm
net995,8.62µm
net1031,8.62µm
_1555_,8.62µm
net1050,8.62µm
net751,8.605µm
net814,8.605µm
net855,8.6µm
net869,8.6µm
net873,8.6µm
net881,8.6µm
net885,8.6µm
net887,8.6µm
net897,8.6µm
net899,8.6µm
net1023,8.6µm
net850,8.6µm
net852,8.6µm
net882,8.6µm
net888,8.6µm
net896,8.6µm
net900,8.6µm
net902,8.6µm
_2183_,8.6µm
_2736_,8.6µm
net1060,8.6µm
_1421_,8.58µm
_2288_,8.58µm
net773,8.575µm
net1161,8.56µm
_1755_,8.56µm
_2065_,8.56µm
_2248_,8.56µm
_2747_,8.56µm
net652,8.525µm
DMEM.memory\[2\]\[31\],8.52µm
_2951_,8.52µm
_1779_,8.515µm
net1186,8.5µm
_2282_,8.5µm
DMEM.memory\[0\]\[18\],8.48µm
DMEM.memory\[3\]\[12\],8.48µm
RF.registers\[1\]\[4\],8.48µm
RF.registers\[9\]\[27\],8.48µm
net895,8.48µm
_1430_,8.48µm
DMEM.memory\[0\]\[6\],8.44µm
DMEM.memory\[17\]\[8\],8.44µm
DMEM.memory\[1\]\[30\],8.44µm
_1431_,8.44µm
_2168_,8.44µm
_2199_,8.42µm
net765,8.405µm
net760,8.405µm
_1485_,8.4µm
_2268_,8.4µm
_2567_,8.4µm
net1007,8.38µm
net976,8.38µm
_0165_,8.37µm
net1222,8.36µm
net1213,8.36µm
net1130,8.36µm
net996,8.36µm
_3170_,8.345µm
RF.registers\[5\]\[16\],8.34µm
DMEM.memory\[2\]\[0\],8.32µm
net757,8.305µm
net720,8.305µm
net812,8.305µm
net811,8.285µm
_0314_,8.28µm
net1000,8.28µm
net859,8.26µm
net893,8.26µm
net1033,8.26µm
net866,8.26µm
net884,8.26µm
net1223,8.26µm
_0143_,8.25µm
_2552_,8.24µm
_2926_,8.24µm
_2886_,8.22µm
DMEM.memory\[2\]\[15\],8.205µm
DMEM.memory\[1\]\[31\],8.2µm
DMEM.memory\[24\]\[23\],8.2µm
DMEM.memory\[31\]\[29\],8.2µm
_0055_,8.2µm
_3095_,8.2µm
_2650_,8.165µm
net1191,8.16µm
net1177,8.16µm
net1030,8.16µm
net861,8.14µm
net889,8.14µm
net891,8.14µm
net1015,8.14µm
net1143,8.14µm
net1133,8.14µm
net842,8.14µm
net858,8.14µm
net876,8.14µm
_1918_,8.14µm
_2165_,8.14µm
_2185_,8.14µm
net1038,8.14µm
RF.registers\[13\]\[26\],8.12µm
_2413_,8.12µm
_2492_,8.12µm
DMEM.memory\[28\]\[23\],8.115µm
net734,8.105µm
RF.registers\[9\]\[12\],8.1µm
_0412_,8.1µm
net1171,8.1µm
_1450_,8.1µm
_2088_,8.1µm
_2263_,8.1µm
DMEM.memory\[2\]\[25\],8.095µm
RF.registers\[9\]\[4\],8.08µm
net703,8.065µm
net686,8.065µm
net690,8.065µm
net704,8.065µm
net718,8.065µm
net800,8.065µm
net806,8.065µm
net620,8.065µm
net636,8.065µm
_2674_,8.04µm
DMEM.memory\[29\]\[23\],8.02µm
DMEM.memory\[3\]\[9\],8.02µm
RF.registers\[1\]\[17\],8.02µm
_0276_,8.02µm
net1175,8.02µm
_1795_,8.02µm
_2060_,8µm
net875,7.985µm
net854,7.985µm
net874,7.985µm
_1522_,7.98µm
_1533_,7.98µm
_2258_,7.96µm
_1442_,7.92µm
_2453_,7.92µm
RF.registers\[1\]\[8\],7.9µm
net924,7.9µm
net907,7.88µm
net918,7.88µm
net922,7.88µm
net926,7.88µm
DMEM.memory\[5\]\[7\],7.86µm
net1167,7.86µm
net619,7.845µm
net815,7.845µm
net582,7.845µm
net610,7.845µm
next_pc\[2\],7.845µm
_0245_,7.82µm
net989,7.82µm
_2259_,7.82µm
net727,7.805µm
_1756_,7.78µm
_2336_,7.78µm
DMEM.memory\[3\]\[16\],7.74µm
DMEM.memory\[3\]\[19\],7.74µm
RF.registers\[16\]\[11\],7.74µm
_1460_,7.74µm
_2878_,7.74µm
_2059_,7.735µm
net685,7.725µm
net827,7.725µm
net656,7.725µm
_0053_,7.72µm
_0252_,7.72µm
DMEM.memory\[30\]\[13\],7.68µm
net901,7.68µm
net1001,7.68µm
net890,7.68µm
net1034,7.68µm
net1006,7.68µm
DMEM.memory\[3\]\[5\],7.66µm
net1218,7.66µm
net1158,7.64µm
_2255_,7.64µm
_2911_,7.64µm
net1016,7.64µm
_3144_,7.625µm
_3167_,7.625µm
net645,7.605µm
net825,7.605µm
net774,7.605µm
DMEM.memory\[3\]\[11\],7.56µm
DMEM.memory\[3\]\[27\],7.56µm
net844,7.56µm
_1625_,7.56µm
_1647_,7.56µm
_1951_,7.56µm
net982,7.56µm
net595,7.555µm
_1570_,7.54µm
DMEM.memory\[6\]\[7\],7.525µm
DMEM.memory\[2\]\[11\],7.52µm
DMEM.memory\[3\]\[24\],7.52µm
RF.registers\[5\]\[15\],7.52µm
_1315_,7.52µm
_1761_,7.52µm
_2832_,7.52µm
net710,7.485µm
_2561_,7.48µm
DMEM.memory\[22\]\[17\],7.46µm
net1164,7.44µm
_2575_,7.43µm
RF.registers\[5\]\[7\],7.42µm
net553,7.42µm
_1741_,7.41µm
_2609_,7.4µm
DMEM.memory\[1\]\[26\],7.395µm
net583,7.385µm
net589,7.385µm
net653,7.385µm
net661,7.385µm
net663,7.385µm
net675,7.385µm
net687,7.385µm
net701,7.385µm
net715,7.385µm
net733,7.385µm
net741,7.385µm
net769,7.385µm
net779,7.385µm
net801,7.385µm
net837,7.385µm
net839,7.385µm
net664,7.385µm
net712,7.385µm
net750,7.385µm
net766,7.385µm
net768,7.385µm
net780,7.385µm
net782,7.385µm
net798,7.385µm
net808,7.385µm
net838,7.385µm
net586,7.385µm
net588,7.385µm
net608,7.385µm
net658,7.385µm
_1759_,7.355µm
_2913_,7.34µm
_0035_,7.33µm
DMEM.memory\[31\]\[3\],7.3µm
DMEM.memory\[3\]\[22\],7.3µm
RF.registers\[11\]\[5\],7.3µm
_0172_,7.3µm
_1305_,7.285µm
net688,7.265µm
net634,7.265µm
net1172,7.24µm
net1214,7.24µm
net679,7.225µm
_3155_,7.225µm
net1065,7.22µm
_1968_,7.22µm
_2367_,7.22µm
_2649_,7.22µm
_2670_,7.22µm
_1943_,7.2µm
_0203_,7.19µm
_1728_,7.18µm
_2343_,7.18µm
_2389_,7.18µm
net684,7.145µm
net786,7.145µm
_0221_,7.14µm
_1802_,7.14µm
_2908_,7.14µm
_2310_,7.13µm
_1031_,7.12µm
net1044,7.12µm
net693,7.105µm
net606,7.105µm
DMEM.memory\[11\]\[17\],7.1µm
DMEM.memory\[13\]\[12\],7.1µm
DMEM.memory\[25\]\[7\],7.1µm
DMEM.memory\[4\]\[13\],7.1µm
RF.registers\[1\]\[26\],7.1µm
net843,7.1µm
net1029,7.1µm
_2242_,7.1µm
_2596_,7.1µm
_2210_,7.065µm
DMEM.memory\[26\]\[7\],7.06µm
net1152,7.06µm
net1089,7.06µm
_1566_,7.06µm
_1780_,7.06µm
_1911_,7.06µm
_1936_,7.06µm
_2903_,7.06µm
_2949_,7.01µm
_2145_,7µm
DMEM.memory\[1\]\[29\],6.98µm
net905,6.98µm
net927,6.98µm
_1583_,6.98µm
_3092_,6.98µm
_1399_,6.975µm
_0418_,6.96µm
DMEM.memory\[2\]\[2\],6.94µm
_1475_,6.94µm
_2621_,6.94µm
DMEM.memory\[4\]\[23\],6.935µm
net593,6.925µm
net615,6.925µm
net651,6.925µm
net719,6.925µm
net723,6.925µm
net714,6.925µm
net722,6.925µm
net756,6.925µm
net758,6.925µm
net776,6.925µm
net598,6.925µm
net648,6.925µm
_2354_,6.92µm
_3001_,6.92µm
DMEM.memory\[17\]\[23\],6.9µm
DMEM.memory\[20\]\[7\],6.9µm
net975,6.9µm
net1025,6.9µm
net1102,6.9µm
net1008,6.9µm
net638,6.885µm
RF.registers\[1\]\[22\],6.86µm
_0097_,6.86µm
net914,6.86µm
_1833_,6.86µm
_2163_,6.86µm
net994,6.86µm
RF.registers\[1\]\[6\],6.84µm
net1083,6.84µm
_1517_,6.84µm
_2397_,6.84µm
net732,6.805µm
net618,6.805µm
net1110,6.78µm
net937,6.78µm
net961,6.78µm
net1047,6.78µm
net974,6.78µm
_1836_,6.77µm
DMEM.memory\[1\]\[1\],6.76µm
DMEM.memory\[1\]\[6\],6.76µm
net847,6.76µm
net851,6.76µm
net1136,6.76µm
net878,6.76µm
_1308_,6.76µm
_2541_,6.76µm
_2992_,6.76µm
net787,6.745µm
DMEM.memory\[3\]\[29\],6.74µm
_1754_,6.74µm
DMEM.memory\[2\]\[18\],6.72µm
net1183,6.72µm
_2440_,6.72µm
_2598_,6.72µm
_3116_,6.72µm
DMEM.memory\[1\]\[11\],6.715µm
_2981_,6.7µm
_0108_,6.67µm
_1400_,6.66µm
_2667_,6.66µm
RF.registers\[16\]\[1\],6.645µm
DMEM.memory\[11\]\[16\],6.64µm
DMEM.memory\[1\]\[5\],6.64µm
DMEM.memory\[29\]\[13\],6.64µm
DMEM.memory\[30\]\[12\],6.64µm
DMEM.memory\[31\]\[12\],6.64µm
net925,6.64µm
_2759_,6.64µm
net970,6.64µm
net629,6.635µm
_2863_,6.62µm
DMEM.memory\[9\]\[16\],6.605µm
net867,6.605µm
_2856_,6.605µm
RF.registers\[8\]\[26\],6.6µm
_0411_,6.6µm
net1156,6.6µm
_0752_,6.6µm
_1903_,6.6µm
_1947_,6.6µm
_2795_,6.6µm
net478,6.6µm
_1493_,6.58µm
_0360_,6.57µm
_0401_,6.57µm
net946,6.54µm
net936,6.54µm
DMEM.memory\[0\]\[26\],6.52µm
RF.registers\[13\]\[10\],6.52µm
net911,6.52µm
_1952_,6.52µm
RF.registers\[5\]\[2\],6.48µm
_0132_,6.48µm
_3142_,6.445µm
net1019,6.44µm
net1021,6.44µm
net1035,6.44µm
net1225,6.44µm
net1224,6.44µm
net1125,6.44µm
net1184,6.44µm
net1005,6.42µm
net1022,6.42µm
_0193_,6.41µm
_2659_,6.4µm
_2938_,6.4µm
_3008_,6.4µm
net635,6.395µm
_1092_,6.38µm
_2896_,6.38µm
_0037_,6.37µm
DMEM.memory\[3\]\[6\],6.36µm
_2558_,6.36µm
_0226_,6.35µm
_0315_,6.35µm
net829,6.345µm
net662,6.345µm
RF.registers\[5\]\[14\],6.32µm
net1150,6.32µm
net1160,6.32µm
net935,6.32µm
net951,6.32µm
net1055,6.32µm
net1131,6.32µm
net1124,6.32µm
_2948_,6.31µm
DMEM.memory\[26\]\[12\],6.3µm
DMEM.memory\[2\]\[30\],6.3µm
net1216,6.3µm
_1273_,6.3µm
_1406_,6.3µm
_1411_,6.3µm
_2900_,6.3µm
_2990_,6.3µm
DMEM.memory\[2\]\[14\],6.28µm
_2214_,6.28µm
_2331_,6.28µm
net372,6.28µm
DMEM.memory\[21\]\[7\],6.26µm
RF.registers\[9\]\[13\],6.26µm
net1169,6.26µm
net1086,6.26µm
net1194,6.26µm
net906,6.26µm
_2130_,6.26µm
_2215_,6.26µm
_2748_,6.26µm
_2799_,6.26µm
_3165_,6.225µm
_2346_,6.21µm
DMEM.memory\[3\]\[20\],6.18µm
_2170_,6.18µm
_2602_,6.18µm
_2689_,6.18µm
_3101_,6.18µm
_1832_,6.16µm
_0214_,6.14µm
net1017,6.14µm
net1037,6.14µm
net1119,6.14µm
_1921_,6.14µm
_2433_,6.14µm
_2538_,6.14µm
_2585_,6.14µm
_2588_,6.14µm
_2599_,6.14µm
_1572_,6.12µm
_2870_,6.12µm
net941,6.08µm
net933,6.08µm
DMEM.memory\[24\]\[7\],6.065µm
_0223_,6.06µm
net923,6.04µm
_2040_,6.04µm
DMEM.memory\[1\]\[0\],6.025µm
_0063_,6.02µm
_0115_,6.02µm
_0197_,6.02µm
_0205_,6.02µm
_0348_,6.02µm
_1269_,6.02µm
_2579_,6.02µm
_2584_,6.02µm
net75,6.02µm
_0043_,5.99µm
_0159_,5.99µm
net985,5.98µm
net1057,5.98µm
net1096,5.98µm
net1209,5.98µm
net1199,5.98µm
net1188,5.98µm
net1185,5.98µm
net1176,5.98µm
net1146,5.98µm
net1040,5.98µm
net1024,5.98µm
net992,5.98µm
_3098_,5.98µm
net932,5.98µm
net1105,5.96µm
_1109_,5.96µm
_1629_,5.96µm
_2666_,5.96µm
_2869_,5.96µm
_0091_,5.95µm
_0102_,5.95µm
RF.registers\[9\]\[21\],5.94µm
_2958_,5.94µm
net805,5.935µm
_2551_,5.9µm
_1654_,5.895µm
net680,5.885µm
net981,5.86µm
net1103,5.86µm
net1079,5.86µm
_2692_,5.86µm
_2713_,5.86µm
net1036,5.86µm
net1032,5.86µm
net938,5.86µm
net823,5.845µm
DMEM.memory\[1\]\[3\],5.84µm
_2347_,5.84µm
_2353_,5.84µm
_2368_,5.84µm
net972,5.84µm
_3100_,5.84µm
_1494_,5.8µm
_1631_,5.8µm
_2514_,5.8µm
_2915_,5.8µm
_2296_,5.795µm
net746,5.765µm
DMEM.memory\[18\]\[16\],5.72µm
_0098_,5.72µm
net1120,5.72µm
_1924_,5.72µm
_1940_,5.72µm
_2664_,5.72µm
net510,5.72µm
_0154_,5.7µm
_0373_,5.68µm
_1786_,5.68µm
_2169_,5.68µm
_2236_,5.68µm
_2518_,5.68µm
_2655_,5.68µm
_0150_,5.65µm
_0005_,5.6µm
_0076_,5.6µm
net913,5.6µm
_2056_,5.6µm
_2237_,5.6µm
_2663_,5.6µm
_2885_,5.6µm
_0027_,5.56µm
_0051_,5.56µm
_0266_,5.56µm
_0268_,5.56µm
_0279_,5.56µm
_0396_,5.56µm
_1419_,5.56µm
_1556_,5.56µm
net984,5.56µm
net789,5.555µm
net793,5.545µm
net778,5.545µm
net802,5.545µm
net596,5.545µm
net650,5.545µm
_0317_,5.53µm
_3171_,5.525µm
net1155,5.52µm
net1219,5.52µm
net1208,5.52µm
net1207,5.52µm
net1202,5.52µm
net1201,5.52µm
_1474_,5.52µm
net1082,5.52µm
net990,5.52µm
net958,5.52µm
net604,5.505µm
net872,5.5µm
_0062_,5.49µm
_0186_,5.49µm
RF.registers\[9\]\[20\],5.48µm
_2365_,5.48µm
_2947_,5.48µm
net795,5.475µm
DMEM.memory\[3\]\[28\],5.46µm
_0210_,5.46µm
_0346_,5.46µm
_2902_,5.46µm
_2914_,5.46µm
_2934_,5.46µm
_2527_,5.44µm
_2640_,5.44µm
_2764_,5.44µm
_0340_,5.43µm
net628,5.425µm
net1181,5.4µm
net1179,5.4µm
net904,5.4µm
_1826_,5.4µm
net1115,5.4µm
net1074,5.4µm
_2404_,5.4µm
_2962_,5.4µm
DMEM.memory\[1\]\[9\],5.38µm
RF.registers\[1\]\[14\],5.38µm
_0763_,5.38µm
net1097,5.38µm
_1100_,5.38µm
_1568_,5.38µm
_1830_,5.38µm
_3019_,5.38µm
net728,5.365µm
RF.registers\[9\]\[11\],5.34µm
net979,5.34µm
_1429_,5.34µm
_1907_,5.34µm
_2424_,5.34µm
_2777_,5.315µm
_2597_,5.31µm
net591,5.305µm
net783,5.305µm
_1695_,5.28µm
_2847_,5.28µm
net77,5.28µm
RF.registers\[11\]\[24\],5.26µm
RF.registers\[5\]\[18\],5.26µm
RF.registers\[5\]\[8\],5.26µm
net568,5.26µm
_1673_,5.26µm
_1709_,5.26µm
_1801_,5.26µm
_1901_,5.26µm
_1975_,5.26µm
_2619_,5.26µm
_2645_,5.26µm
net555,5.26µm
RF.registers\[15\]\[27\],5.24µm
_2726_,5.24µm
_0002_,5.22µm
_0058_,5.22µm
_1436_,5.22µm
_2455_,5.22µm
net956,5.22µm
_0307_,5.19µm
net749,5.16µm
_2122_,5.15µm
_1426_,5.14µm
_1853_,5.14µm
_2355_,5.14µm
_2988_,5.14µm
net238,5.14µm
_1689_,5.135µm
_2722_,5.125µm
RF.registers\[9\]\[26\],5.12µm
net909,5.12µm
_2802_,5.12µm
_0022_,5.1µm
_0042_,5.1µm
_0078_,5.1µm
_0111_,5.1µm
_0131_,5.1µm
_0175_,5.1µm
_0229_,5.1µm
_0413_,5.1µm
net912,5.1µm
_2678_,5.1µm
_2734_,5.1µm
net647,5.085µm
net689,5.085µm
net696,5.085µm
net840,5.085µm
_0032_,5.07µm
_0273_,5.07µm
_1856_,5.065µm
_3147_,5.065µm
net1041,5.06µm
net1093,5.06µm
net1140,5.06µm
_1861_,5.06µm
net1058,5.06µm
net1054,5.06µm
net1052,5.06µm
net1004,5.06µm
net978,5.06µm
net964,5.06µm
net940,5.06µm
_0064_,5.04µm
net1142,5.04µm
_0061_,5.02µm
_1440_,5.02µm
_1844_,5.02µm
_2932_,5.02µm
_2952_,5.02µm
_2997_,5.02µm
_0349_,5µm
_0758_,5µm
_2590_,5µm
_2929_,5µm
_2977_,5µm
_3117_,5µm
_0096_,4.97µm
_2654_,4.95µm
_2995_,4.95µm
_3160_,4.945µm
_1668_,4.94µm
_2166_,4.94µm
_2839_,4.94µm
_0338_,4.93µm
_0410_,4.93µm
DMEM.memory\[1\]\[21\],4.92µm
net919,4.92µm
_0990_,4.92µm
net1135,4.92µm
_1542_,4.92µm
_1837_,4.92µm
_1855_,4.92µm
_2054_,4.92µm
_2113_,4.92µm
_2683_,4.92µm
_2688_,4.92µm
_2776_,4.92µm
_2937_,4.92µm
_2970_,4.92µm
_2991_,4.92µm
net456,4.92µm
DMEM.memory\[14\]\[17\],4.905µm
_0118_,4.9µm
_1744_,4.9µm
_0398_,4.88µm
_1900_,4.88µm
_2644_,4.88µm
_2761_,4.88µm
_2817_,4.88µm
net952,4.88µm
_0157_,4.87µm
_3139_,4.845µm
_3156_,4.845µm
_1351_,4.82µm
_1957_,4.82µm
_2055_,4.82µm
_2120_,4.82µm
_2243_,4.82µm
_2771_,4.82µm
DMEM.memory\[0\]\[9\],4.8µm
_1378_,4.8µm
_1929_,4.8µm
_1958_,4.8µm
_2436_,4.8µm
_2461_,4.8µm
_2719_,4.8µm
_2843_,4.8µm
_3104_,4.8µm
net506,4.8µm
net725,4.795µm
_0209_,4.78µm
_0293_,4.78µm
_3000_,4.78µm
_0081_,4.76µm
_0149_,4.76µm
_0328_,4.76µm
_0416_,4.76µm
_1292_,4.76µm
_1730_,4.76µm
_2638_,4.76µm
_2851_,4.76µm
net692,4.725µm
net939,4.7µm
_2202_,4.7µm
_0135_,4.68µm
_0184_,4.68µm
_0301_,4.68µm
net877,4.68µm
_2710_,4.68µm
_2813_,4.68µm
_2922_,4.68µm
_2927_,4.68µm
net915,4.66µm
_2787_,4.66µm
net674,4.625µm
net752,4.625µm
_2980_,4.605µm
_3157_,4.605µm
_3161_,4.605µm
_3162_,4.605µm
_0754_,4.6µm
net945,4.6µm
net971,4.6µm
net991,4.6µm
net997,4.6µm
net1009,4.6µm
net1061,4.6µm
net1217,4.6µm
net1206,4.6µm
_2661_,4.6µm
_2677_,4.6µm
_2876_,4.6µm
net966,4.6µm
net944,4.6µm
_2382_,4.58µm
_2402_,4.58µm
_3103_,4.58µm
_0071_,4.56µm
_0391_,4.56µm
_1624_,4.56µm
_1831_,4.56µm
_1854_,4.56µm
_2699_,4.56µm
_2857_,4.56µm
_2942_,4.56µm
_2944_,4.56µm
_2945_,4.56µm
_2976_,4.56µm
_2999_,4.56µm
_3146_,4.555µm
_0127_,4.54µm
_0163_,4.54µm
_0422_,4.54µm
_1731_,4.54µm
_2872_,4.54µm
_2894_,4.54µm
_2910_,4.54µm
_2978_,4.54µm
_3013_,4.54µm
_0326_,4.51µm
_0336_,4.51µm
_2369_,4.51µm
_2147_,4.5µm
_0369_,4.49µm
net963,4.48µm
_1547_,4.48µm
_1573_,4.48µm
_1674_,4.48µm
_2544_,4.48µm
_2657_,4.48µm
_0764_,4.46µm
_0765_,4.46µm
_2206_,4.46µm
_2344_,4.46µm
_2345_,4.46µm
_2587_,4.46µm
_2921_,4.46µm
net1018,4.46µm
_3107_,4.46µm
_2320_,4.445µm
DMEM.memory\[2\]\[5\],4.44µm
_1727_,4.44µm
_2042_,4.44µm
_2099_,4.44µm
_2614_,4.44µm
_2727_,4.44µm
_2833_,4.44µm
_2955_,4.43µm
_1676_,4.42µm
_1769_,4.42µm
_1886_,4.42µm
_2284_,4.42µm
_1841_,4.41µm
DMEM.memory\[2\]\[4\],4.4µm
_0423_,4.39µm
_3169_,4.385µm
_1733_,4.375µm
_1749_,4.375µm
_0009_,4.37µm
_2048_,4.36µm
_2161_,4.36µm
_2595_,4.36µm
_2728_,4.36µm
RF.registers\[15\]\[30\],4.345µm
_0405_,4.34µm
_1327_,4.34µm
_1387_,4.34µm
_2043_,4.34µm
_2576_,4.34µm
net1020,4.34µm
_3137_,4.34µm
