net,length_um
_3141_,8.955µm
net785,8.945µm
RF.registers\[9\]\[23\],8.94µm
_1738_,8.94µm
_2609_,8.94µm
_2370_,8.93µm
DMEM.memory\[17\]\[12\],8.92µm
net980,8.92µm
DMEM.memory\[25\]\[16\],8.9µm
DMEM.memory\[29\]\[29\],8.9µm
DMEM.memory\[7\]\[12\],8.9µm
RF.registers\[5\]\[14\],8.9µm
_2687_,8.9µm
_3019_,8.9µm
net1034,8.9µm
alu_result_out[25],8.89µm
RF.registers\[15\]\[30\],8.885µm
_1943_,8.88µm
_2774_,8.88µm
DMEM.memory\[21\]\[12\],8.875µm
net779,8.865µm
_1984_,8.86µm
_2273_,8.86µm
_0365_,8.84µm
DMEM.memory\[3\]\[17\],8.82µm
_1723_,8.815µm
_2084_,8.8µm
_1850_,8.76µm
_2232_,8.74µm
_2703_,8.74µm
DMEM.memory\[27\]\[16\],8.7µm
_1800_,8.7µm
_2354_,8.7µm
_2839_,8.7µm
_3139_,8.695µm
DMEM.memory\[16\]\[16\],8.68µm
RF.registers\[9\]\[18\],8.68µm
_0348_,8.67µm
_1305_,8.665µm
_0225_,8.66µm
_2866_,8.62µm
DMEM.memory\[2\]\[29\],8.6µm
_2125_,8.6µm
_2376_,8.6µm
_2561_,8.6µm
_2713_,8.6µm
net649,8.585µm
_1797_,8.58µm
_2061_,8.58µm
_2388_,8.58µm
net1056,8.58µm
RF.registers\[1\]\[9\],8.56µm
_0001_,8.56µm
net1041,8.56µm
net1138,8.56µm
_1721_,8.56µm
_2952_,8.56µm
_3115_,8.56µm
_3129_,8.56µm
DMEM.memory\[2\]\[19\],8.5µm
_1758_,8.5µm
_1813_,8.5µm
DMEM.memory\[1\]\[2\],8.485µm
_2657_,8.48µm
_2692_,8.48µm
_2173_,8.465µm
DMEM.memory\[28\]\[3\],8.445µm
DMEM.memory\[12\]\[17\],8.44µm
DMEM.memory\[2\]\[20\],8.44µm
RF.registers\[9\]\[26\],8.44µm
net1110,8.44µm
_2501_,8.44µm
_3108_,8.44µm
net644,8.405µm
DMEM.memory\[11\]\[12\],8.36µm
_1858_,8.36µm
_2715_,8.36µm
_2916_,8.36µm
net741,8.325µm
DMEM.memory\[0\]\[18\],8.32µm
RF.registers\[1\]\[5\],8.32µm
_1963_,8.32µm
DMEM.memory\[5\]\[13\],8.305µm
RF.registers\[9\]\[16\],8.3µm
net922,8.3µm
_0178_,8.29µm
DMEM.memory\[9\]\[12\],8.28µm
_0251_,8.28µm
_1475_,8.28µm
_2113_,8.28µm
net930,8.28µm
_1957_,8.26µm
DMEM.memory\[11\]\[23\],8.24µm
DMEM.memory\[6\]\[16\],8.24µm
_2650_,8.23µm
net465,8.21µm
alu_result_out[31],8.21µm
alu_result_out[23],8.21µm
alu_result_out[27],8.21µm
alu_result_out[29],8.21µm
_1780_,8.16µm
DMEM.memory\[15\]\[17\],8.14µm
DMEM.memory\[2\]\[15\],8.14µm
net729,8.14µm
_3012_,8.14µm
net848,8.12µm
_1280_,8.12µm
_1665_,8.12µm
_1740_,8.12µm
_2573_,8.12µm
DMEM.memory\[2\]\[9\],8.1µm
DMEM.memory\[4\]\[17\],8.1µm
_2014_,8.1µm
_2218_,8.1µm
_2183_,8.08µm
net703,8.065µm
RF.registers\[16\]\[6\],8.06µm
_1907_,8.06µm
_1968_,8.06µm
_1755_,8.04µm
DMEM.memory\[17\]\[8\],8.02µm
_2758_,8.02µm
_2972_,8.02µm
DMEM.memory\[3\]\[13\],7.98µm
_2057_,7.98µm
net934,7.98µm
_2189_,7.96µm
_1254_,7.94µm
_0405_,7.91µm
net647,7.905µm
RF.registers\[3\]\[11\],7.9µm
RF.registers\[9\]\[22\],7.9µm
next_pc\[8\],7.9µm
net671,7.875µm
_0101_,7.86µm
net1154,7.86µm
_1319_,7.86µm
DMEM.memory\[9\]\[16\],7.845µm
_0082_,7.82µm
_0312_,7.82µm
_1573_,7.82µm
net935,7.8µm
_2848_,7.8µm
_0372_,7.79µm
RF.registers\[5\]\[24\],7.78µm
net1017,7.78µm
_1338_,7.78µm
_2965_,7.78µm
net1174,7.76µm
_2513_,7.76µm
DMEM.memory\[2\]\[25\],7.745µm
DMEM.memory\[2\]\[0\],7.74µm
DMEM.memory\[3\]\[19\],7.74µm
next_pc\[13\],7.74µm
_0345_,7.72µm
_2813_,7.72µm
_1489_,7.7µm
_2647_,7.7µm
_2767_,7.7µm
net1139,7.68µm
_1855_,7.68µm
_2548_,7.68µm
_2662_,7.68µm
_2941_,7.68µm
net1104,7.68µm
_2982_,7.665µm
net1168,7.66µm
DMEM.memory\[5\]\[12\],7.64µm
_1517_,7.64µm
_2351_,7.64µm
net1016,7.64µm
net826,7.605µm
net608,7.605µm
_2275_,7.6µm
_2817_,7.6µm
_1431_,7.58µm
_1695_,7.58µm
_2097_,7.58µm
_0136_,7.57µm
net609,7.565µm
net1202,7.56µm
_1676_,7.56µm
_2973_,7.56µm
net467,7.53µm
alu_result_out[22],7.53µm
alu_result_out[24],7.53µm
net1033,7.52µm
net1100,7.52µm
net1099,7.52µm
_1609_,7.52µm
_2122_,7.52µm
_2248_,7.52µm
_2631_,7.52µm
net984,7.52µm
net982,7.52µm
_1698_,7.505µm
_2728_,7.48µm
RF.registers\[9\]\[20\],7.44µm
_2000_,7.44µm
_2131_,7.44µm
DMEM.memory\[13\]\[12\],7.42µm
DMEM.memory\[2\]\[3\],7.405µm
RF.registers\[1\]\[24\],7.4µm
_0224_,7.4µm
net971,7.4µm
net1124,7.4µm
_1861_,7.4µm
_2453_,7.4µm
_2574_,7.4µm
_2768_,7.4µm
net687,7.385µm
net1062,7.36µm
_2878_,7.36µm
net967,7.34µm
DMEM.memory\[13\]\[17\],7.32µm
_2618_,7.32µm
_2954_,7.32µm
_3016_,7.32µm
RF.registers\[16\]\[31\],7.3µm
net599,7.3µm
DMEM.memory\[3\]\[31\],7.28µm
RF.registers\[1\]\[8\],7.28µm
net911,7.28µm
_3097_,7.28µm
DMEM.memory\[14\]\[13\],7.275µm
_0163_,7.25µm
_2755_,7.245µm
RF.registers\[9\]\[13\],7.24µm
_1561_,7.24µm
_1820_,7.24µm
_3156_,7.225µm
DMEM.memory\[3\]\[23\],7.22µm
_1447_,7.22µm
_1860_,7.22µm
_1918_,7.22µm
_2891_,7.22µm
_3014_,7.22µm
_1533_,7.2µm
_2063_,7.2µm
net636,7.185µm
RF.registers\[9\]\[9\],7.18µm
net1023,7.18µm
net1199,7.18µm
_1643_,7.18µm
net1068,7.18µm
_2363_,7.18µm
net942,7.18µm
_1837_,7.16µm
_1921_,7.14µm
DMEM.memory\[1\]\[11\],7.12µm
_1777_,7.12µm
_2190_,7.12µm
DMEM.memory\[1\]\[15\],7.1µm
net853,7.1µm
net1092,7.1µm
_2178_,7.1µm
net992,7.1µm
net940,7.1µm
net1053,7.08µm
DMEM.memory\[14\]\[16\],7.065µm
_1307_,7.06µm
_2304_,7.06µm
_2486_,7.06µm
net663,7.055µm
net945,7µm
net944,7µm
DMEM.memory\[3\]\[12\],6.98µm
RF.registers\[1\]\[27\],6.98µm
net1051,6.98µm
net1198,6.98µm
_2600_,6.98µm
_2955_,6.98µm
net974,6.98µm
_1784_,6.975µm
DMEM.memory\[25\]\[23\],6.965µm
DMEM.memory\[5\]\[16\],6.945µm
net627,6.945µm
net802,6.945µm
net919,6.94µm
net576,6.925µm
net1176,6.9µm
net615,6.885µm
net719,6.885µm
net670,6.885µm
net672,6.885µm
net674,6.885µm
net686,6.885µm
net742,6.885µm
_3147_,6.885µm
net602,6.885µm
net1011,6.88µm
net1177,6.88µm
net964,6.88µm
_2130_,6.865µm
DMEM.memory\[20\]\[17\],6.86µm
DMEM.memory\[2\]\[21\],6.86µm
RF.registers\[1\]\[11\],6.86µm
RF.registers\[5\]\[17\],6.86µm
net831,6.86µm
_2145_,6.86µm
alu_result_out[26],6.85µm
alu_result_out[28],6.85µm
alu_result_out[18],6.85µm
alu_result_out[16],6.85µm
alu_result_out[17],6.85µm
alu_result_out[1],6.85µm
alu_result_out[21],6.85µm
alu_result_out[30],6.85µm
alu_result_out[0],6.85µm
DMEM.memory\[1\]\[30\],6.84µm
net1021,6.84µm
RF.registers\[2\]\[22\],6.825µm
_2435_,6.825µm
_1563_,6.82µm
_2313_,6.82µm
_2666_,6.82µm
DMEM.memory\[2\]\[12\],6.8µm
_2293_,6.8µm
net1185,6.78µm
_2849_,6.78µm
DMEM.memory\[21\]\[7\],6.76µm
DMEM.memory\[6\]\[13\],6.76µm
net1143,6.76µm
net856,6.76µm
_1297_,6.76µm
_3007_,6.76µm
_3018_,6.76µm
_1087_,6.74µm
next_pc\[15\],6.74µm
_2937_,6.735µm
DMEM.memory\[21\]\[16\],6.72µm
RF.registers\[9\]\[7\],6.72µm
_0367_,6.72µm
net1120,6.72µm
net1191,6.72µm
_1351_,6.72µm
_1631_,6.72µm
_2077_,6.72µm
_2386_,6.72µm
_2352_,6.7µm
net701,6.685µm
net830,6.685µm
_1769_,6.675µm
_1644_,6.665µm
net761,6.645µm
DMEM.memory\[3\]\[2\],6.64µm
RF.registers\[1\]\[21\],6.64µm
RF.registers\[9\]\[10\],6.64µm
_2022_,6.64µm
_2908_,6.64µm
net501,6.64µm
_2571_,6.62µm
DMEM.memory\[1\]\[7\],6.6µm
DMEM.memory\[31\]\[3\],6.6µm
RF.registers\[5\]\[2\],6.6µm
RF.registers\[5\]\[8\],6.6µm
_2951_,6.6µm
_2229_,6.58µm
net829,6.54µm
RF.registers\[1\]\[26\],6.52µm
RF.registers\[9\]\[17\],6.52µm
_0358_,6.52µm
_1843_,6.52µm
net619,6.485µm
net657,6.485µm
net709,6.485µm
net747,6.485µm
net730,6.485µm
net776,6.485µm
net806,6.485µm
net572,6.485µm
net598,6.485µm
net616,6.485µm
DMEM.memory\[11\]\[7\],6.48µm
_0041_,6.48µm
net914,6.48µm
net190,6.48µm
net577,6.465µm
_3170_,6.445µm
_2201_,6.44µm
net714,6.425µm
net975,6.42µm
_1606_,6.42µm
_1683_,6.42µm
_2754_,6.42µm
net962,6.42µm
DMEM.memory\[1\]\[1\],6.4µm
RF.registers\[5\]\[18\],6.4µm
_2594_,6.4µm
_2744_,6.4µm
_2968_,6.4µm
_0240_,6.38µm
_1751_,6.38µm
_1765_,6.38µm
_1835_,6.38µm
_0161_,6.36µm
net625,6.345µm
_0138_,6.33µm
DMEM.memory\[2\]\[8\],6.3µm
net1114,6.3µm
net850,6.3µm
net960,6.3µm
DMEM.memory\[1\]\[29\],6.26µm
net1071,6.26µm
_1760_,6.26µm
_1952_,6.26µm
_2779_,6.26µm
_3125_,6.26µm
net485,6.26µm
DMEM.memory\[17\]\[23\],6.255µm
net696,6.225µm
net756,6.225µm
_2763_,6.21µm
_1764_,6.2µm
_2051_,6.2µm
_2134_,6.2µm
_2160_,6.2µm
_2710_,6.2µm
DMEM.memory\[23\]\[23\],6.18µm
RF.registers\[1\]\[18\],6.18µm
_1660_,6.18µm
_2017_,6.18µm
_2068_,6.18µm
_2776_,6.18µm
net908,6.16µm
_2949_,6.16µm
DMEM.memory\[3\]\[18\],6.14µm
DMEM.memory\[3\]\[21\],6.14µm
_0180_,6.14µm
_1090_,6.14µm
_2446_,6.14µm
_2523_,6.14µm
_2644_,6.14µm
net994,6.14µm
net474,6.14µm
net479,6.14µm
_2761_,6.12µm
RF.registers\[2\]\[26\],6.065µm
net732,6.065µm
DMEM.memory\[0\]\[29\],6.06µm
DMEM.memory\[19\]\[23\],6.06µm
DMEM.memory\[8\]\[12\],6.06µm
RF.registers\[5\]\[15\],6.06µm
RF.registers\[5\]\[16\],6.06µm
_0331_,6.06µm
net875,6.06µm
_1117_,6.06µm
net705,6.04µm
net819,6.04µm
net903,6.04µm
_0167_,6.02µm
net855,6.02µm
net1007,6.02µm
net896,6.02µm
net925,6.02µm
net717,6.015µm
_2867_,5.985µm
_3122_,5.98µm
net669,5.965µm
net716,5.965µm
net1060,5.96µm
_0173_,5.95µm
_2408_,5.94µm
_2736_,5.94µm
net979,5.92µm
net1009,5.92µm
_1485_,5.92µm
DMEM.memory\[24\]\[7\],5.9µm
_2640_,5.9µm
_2940_,5.87µm
_3152_,5.865µm
net1080,5.86µm
net970,5.86µm
DMEM.memory\[2\]\[13\],5.84µm
DMEM.memory\[9\]\[7\],5.84µm
net1037,5.84µm
_0922_,5.84µm
net1097,5.84µm
net1215,5.84µm
net880,5.84µm
_1933_,5.84µm
_2353_,5.84µm
_2396_,5.84µm
_2626_,5.84µm
_2898_,5.84µm
net1022,5.84µm
_3135_,5.825µm
DMEM.memory\[2\]\[26\],5.82µm
net902,5.82µm
_1783_,5.82µm
RF.registers\[9\]\[12\],5.8µm
net1003,5.8µm
_1496_,5.8µm
_1825_,5.8µm
_2103_,5.8µm
_2146_,5.8µm
_2340_,5.8µm
_2612_,5.8µm
_2637_,5.8µm
_2690_,5.8µm
_2823_,5.8µm
net1052,5.8µm
net476,5.8µm
_2741_,5.78µm
_2846_,5.77µm
net1187,5.74µm
_1997_,5.74µm
_2191_,5.74µm
_2216_,5.74µm
_2799_,5.74µm
RF.registers\[16\]\[13\],5.725µm
net624,5.725µm
net628,5.725µm
DMEM.memory\[15\]\[23\],5.72µm
DMEM.memory\[3\]\[15\],5.72µm
RF.registers\[1\]\[1\],5.72µm
net847,5.72µm
net969,5.72µm
net858,5.72µm
net886,5.72µm
_1518_,5.72µm
_1690_,5.72µm
_2464_,5.72µm
net998,5.72µm
net996,5.72µm
_0199_,5.7µm
net571,5.7µm
net658,5.7µm
net750,5.7µm
_1832_,5.7µm
_2413_,5.7µm
_2938_,5.7µm
net578,5.7µm
net610,5.7µm
_0259_,5.68µm
_0295_,5.68µm
net1031,5.68µm
net1213,5.68µm
_1488_,5.68µm
_2387_,5.68µm
_2757_,5.68µm
_2781_,5.68µm
_2806_,5.68µm
_2722_,5.64µm
_1701_,5.62µm
DMEM.memory\[31\]\[29\],5.6µm
_0264_,5.6µm
net859,5.6µm
net872,5.6µm
net894,5.6µm
_2599_,5.6µm
_1710_,5.595µm
net933,5.58µm
_2475_,5.58µm
_0020_,5.56µm
_0058_,5.56µm
_0115_,5.56µm
_0127_,5.56µm
_0188_,5.56µm
_0193_,5.56µm
_0213_,5.56µm
_0215_,5.56µm
_0280_,5.56µm
_0389_,5.56µm
_0410_,5.56µm
_0411_,5.56µm
_0424_,5.56µm
net912,5.56µm
_2821_,5.56µm
_0267_,5.55µm
net810,5.525µm
_3140_,5.525µm
_3150_,5.525µm
_3169_,5.525µm
net1095,5.52µm
_2554_,5.52µm
net643,5.505µm
_3153_,5.505µm
_1112_,5.5µm
_1680_,5.5µm
_3101_,5.5µm
_0145_,5.49µm
_0276_,5.48µm
_2638_,5.48µm
_2688_,5.48µm
_2856_,5.48µm
_3171_,5.475µm
_2355_,5.46µm
_2889_,5.46µm
_2974_,5.46µm
_0150_,5.44µm
net1098,5.4µm
_1354_,5.4µm
_2025_,5.4µm
_2449_,5.4µm
_2614_,5.4µm
_0126_,5.39µm
_0195_,5.39µm
DMEM.memory\[16\]\[17\],5.38µm
DMEM.memory\[16\]\[23\],5.38µm
DMEM.memory\[26\]\[7\],5.38µm
DMEM.memory\[28\]\[17\],5.38µm
DMEM.memory\[28\]\[29\],5.38µm
DMEM.memory\[3\]\[20\],5.38µm
DMEM.memory\[3\]\[29\],5.38µm
DMEM.memory\[4\]\[12\],5.38µm
net865,5.38µm
net881,5.38µm
net883,5.38µm
net887,5.38µm
net889,5.38µm
net959,5.38µm
net995,5.38µm
net1181,5.38µm
net846,5.38µm
net852,5.38µm
net870,5.38µm
net890,5.38µm
_2426_,5.38µm
_2748_,5.38µm
_2895_,5.38µm
_2942_,5.38µm
_2963_,5.38µm
net978,5.38µm
net547,5.36µm
_1525_,5.36µm
_1652_,5.36µm
_2128_,5.36µm
_2479_,5.36µm
_2959_,5.36µm
net597,5.355µm
net1128,5.34µm
net1126,5.34µm
net1115,5.34µm
_1790_,5.34µm
_1990_,5.34µm
_2903_,5.34µm
net587,5.305µm
net699,5.305µm
net753,5.305µm
net757,5.305µm
net783,5.305µm
net676,5.305µm
_1699_,5.28µm
_1728_,5.28µm
_2048_,5.28µm
_2243_,5.28µm
_2284_,5.28µm
DMEM.memory\[28\]\[12\],5.26µm
DMEM.memory\[2\]\[22\],5.26µm
_0084_,5.26µm
net965,5.26µm
net1186,5.26µm
_1494_,5.26µm
_1542_,5.26µm
_1725_,5.26µm
_1730_,5.26µm
_1747_,5.26µm
_2060_,5.26µm
_2118_,5.26µm
_2586_,5.26µm
_2902_,5.26µm
net621,5.255µm
net694,5.24µm
DMEM.memory\[26\]\[17\],5.22µm
net1159,5.22µm
net1195,5.22µm
_1532_,5.22µm
_2259_,5.22µm
_2433_,5.22µm
_2747_,5.22µm
_0090_,5.21µm
net698,5.185µm
net820,5.185µm
_0404_,5.14µm
net867,5.14µm
_1924_,5.14µm
_2557_,5.14µm
DMEM.memory\[22\]\[17\],5.135µm
_1308_,5.12µm
_2287_,5.12µm
_1491_,5.11µm
_0175_,5.1µm
_0187_,5.1µm
_0286_,5.1µm
_0321_,5.1µm
_0351_,5.1µm
_0397_,5.1µm
_1458_,5.1µm
_2843_,5.1µm
net588,5.095µm
net652,5.095µm
net767,5.085µm
net758,5.085µm
net812,5.085µm
_0301_,5.07µm
_0759_,5.06µm
net941,5.06µm
net951,5.06µm
net1201,5.06µm
_1553_,5.06µm
_2810_,5.06µm
net968,5.06µm
net791,5.045µm
net702,5.045µm
_0728_,5.04µm
net888,5.04µm
_2901_,5.04µm
_0921_,5.02µm
_1771_,5.02µm
_2320_,5.02µm
_2532_,5.02µm
_2654_,5.02µm
_2659_,5.02µm
DMEM.memory\[1\]\[0\],5.015µm
_3143_,5.015µm
_0216_,5µm
_2928_,5µm
_0151_,4.97µm
_2805_,4.95µm
_1714_,4.945µm
_3163_,4.945µm
net1013,4.94µm
_0899_,4.94µm
DMEM.memory\[2\]\[16\],4.92µm
net869,4.92µm
net873,4.92µm
net931,4.92µm
net997,4.92µm
_0900_,4.92µm
net860,4.92µm
_1966_,4.92µm
_2564_,4.92µm
_2678_,4.92µm
_2995_,4.92µm
net1030,4.92µm
_1685_,4.9µm
_2258_,4.9µm
_2493_,4.9µm
_2933_,4.895µm
RF.registers\[15\]\[19\],4.88µm
_0298_,4.88µm
net1103,4.88µm
net711,4.845µm
net775,4.845µm
net777,4.845µm
net660,4.845µm
net752,4.845µm
net762,4.845µm
net586,4.845µm
net642,4.845µm
_1778_,4.825µm
net641,4.82µm
_1622_,4.82µm
_1715_,4.82µm
_2255_,4.82µm
_2331_,4.82µm
DMEM.memory\[20\]\[12\],4.8µm
DMEM.memory\[8\]\[17\],4.8µm
RF.registers\[15\]\[25\],4.8µm
RF.registers\[9\]\[19\],4.8µm
_1726_,4.8µm
_1793_,4.8µm
_2254_,4.8µm
_2308_,4.8µm
_2310_,4.8µm
_2440_,4.8µm
net489,4.8µm
net854,4.765µm
net882,4.765µm
_2597_,4.765µm
RF.registers\[9\]\[15\],4.76µm
_0051_,4.76µm
net1155,4.76µm
net1025,4.76µm
net1129,4.76µm
_2169_,4.76µm
_2322_,4.76µm
_2528_,4.76µm
_2595_,4.76µm
_2753_,4.76µm
_2870_,4.76µm
_3116_,4.76µm
net736,4.755µm
net596,4.745µm
_3161_,4.725µm
net630,4.725µm
net926,4.7µm
DMEM.memory\[2\]\[1\],4.685µm
RF.registers\[16\]\[8\],4.68µm
_1407_,4.68µm
_2520_,4.68µm
net73,4.68µm
net603,4.675µm
net907,4.66µm
net910,4.66µm
net927,4.66µm
_2591_,4.65µm
_1759_,4.635µm
_2915_,4.605µm
_3145_,4.605µm
net1206,4.6µm
_2429_,4.6µm
net1038,4.6µm
net743,4.585µm
net749,4.585µm
_0104_,4.58µm
_0237_,4.58µm
net843,4.58µm
_2399_,4.58µm
net835,4.56µm
net897,4.56µm
net900,4.56µm
_1633_,4.56µm
_1756_,4.56µm
_1830_,4.56µm
_1846_,4.56µm
_2584_,4.56µm
_2834_,4.56µm
_2842_,4.56µm
_3151_,4.555µm
_0125_,4.54µm
_0130_,4.54µm
_0169_,4.54µm
_0172_,4.54µm
_0283_,4.54µm
_0347_,4.54µm
_0368_,4.54µm
_0417_,4.54µm
_2009_,4.54µm
_2906_,4.54µm
net990,4.54µm
_2551_,4.535µm
net683,4.525µm
_0373_,4.51µm
net681,4.505µm
net689,4.505µm
net739,4.505µm
net769,4.505µm
net787,4.505µm
net712,4.505µm
net766,4.505µm
_2924_,4.49µm
net1,4.48µm
DMEM.memory\[26\]\[12\],4.46µm
net841,4.46µm
net987,4.46µm
net1091,4.46µm
net1134,4.46µm
_1400_,4.46µm
_1857_,4.46µm
_1864_,4.46µm
_2035_,4.46µm
_2345_,4.46µm
_2381_,4.46µm
_2935_,4.46µm
_3093_,4.46µm
RF.registers\[1\]\[23\],4.44µm
_1515_,4.44µm
_1704_,4.44µm
_1852_,4.44µm
_2514_,4.44µm
net1127,4.42µm
net1189,4.42µm
_1879_,4.42µm
net1142,4.42µm
_1102_,4.405µm
net811,4.385µm
_3142_,4.385µm
_3155_,4.385µm
_3162_,4.385µm
_1938_,4.375µm
_1736_,4.36µm
_1987_,4.36µm
_2081_,4.36µm
_2888_,4.36µm
_0019_,4.34µm
_0033_,4.34µm
_0226_,4.34µm
net1165,4.34µm
_1552_,4.34µm
_1752_,4.34µm
_2298_,4.34µm
_2559_,4.34µm
_2624_,4.34µm
_2655_,4.34µm
_2476_,4.32µm
_2831_,4.305µm
_0057_,4.27µm
net744,4.265µm
net584,4.265µm
_3164_,4.245µm
net937,4.24µm
_2769_,4.24µm
_0238_,4.22µm
net837,4.22µm
_2394_,4.22µm
_2533_,4.22µm
_2787_,4.22µm
_2832_,4.22µm
_2835_,4.22µm
_2911_,4.22µm
_2961_,4.22µm
_1724_,4.2µm
net575,4.165µm
net589,4.165µm
net675,4.165µm
net727,4.165µm
net735,4.165µm
net755,4.165µm
net759,4.165µm
net795,4.165µm
net797,4.165µm
net801,4.165µm
net700,4.165µm
net704,4.165µm
net708,4.165µm
net728,4.165µm
net748,4.165µm
net764,4.165µm
net808,4.165µm
net822,4.165µm
net604,4.165µm
net606,4.165µm
net632,4.165µm
net640,4.165µm
_0046_,4.15µm
_0121_,4.15µm
_0380_,4.15µm
_3146_,4.145µm
net1152,4.14µm
net915,4.14µm
net961,4.14µm
net1082,4.14µm
net1214,4.14µm
net1132,4.14µm
net1194,4.14µm
net1193,4.14µm
net1014,4.14µm
net1000,4.14µm
_1720_,4.13µm
net593,4.125µm
_0007_,4.12µm
_0392_,4.12µm
_1093_,4.12µm
_1109_,4.12µm
_0006_,4.1µm
_0024_,4.1µm
_1322_,4.1µm
_1833_,4.1µm
_2643_,4.1µm
_0010_,4.08µm
_0092_,4.08µm
_0134_,4.08µm
_0164_,4.08µm
_0343_,4.08µm
_0346_,4.08µm
_0402_,4.08µm
_0990_,4.08µm
_2202_,4.08µm
_2485_,4.08µm
_3005_,4.08µm
_0074_,4.05µm
_0094_,4.05µm
net664,4.045µm
net718,4.045µm
_0143_,4.03µm
_2926_,4.03µm
_2932_,4.03µm
net1145,4.02µm
net1061,4.02µm
_2565_,4.02µm
_2759_,4.02µm
_2914_,4.02µm
net938,4.02µm
net1164,4µm
_0747_,4µm
_0764_,4µm
net1015,4µm
net1035,4µm
net1085,4µm
net1117,4µm
_1448_,4µm
_2089_,4µm
_2389_,4µm
_2552_,4µm
_2579_,4µm
_2709_,4µm
_2910_,4µm
_2920_,4µm
_2989_,4µm
_2996_,4µm
_0042_,3.98µm
_0183_,3.98µm
_0332_,3.98µm
_0385_,3.98µm
_1388_,3.98µm
net781,3.975µm
net760,3.965µm
_1387_,3.94µm
net673,3.925µm
net803,3.925µm
_3168_,3.925µm
net827,3.9µm
_2602_,3.9µm
_1115_,3.88µm
_1754_,3.88µm
_2271_,3.88µm
_2330_,3.88µm
_2541_,3.88µm
_2630_,3.88µm
_3000_,3.88µm
_0413_,3.86µm
net601,3.78µm
_0043_,3.76µm
_0100_,3.76µm
_0109_,3.76µm
_0249_,3.76µm
_0284_,3.76µm
_0310_,3.76µm
net1029,3.76µm
_2518_,3.76µm
_2786_,3.76µm
_3001_,3.76µm
_2734_,3.74µm
net579,3.705µm
net591,3.705µm
net723,3.705µm
net763,3.705µm
net771,3.705µm
_1113_,3.705µm
net678,3.705µm
net726,3.705µm
net614,3.705µm
net618,3.705µm
_0317_,3.69µm
net1157,3.68µm
net953,3.68µm
net1096,3.68µm
net1180,3.68µm
_2375_,3.68µm
_2379_,3.68µm
_2391_,3.68µm
_2395_,3.68µm
_2660_,3.68µm
net1020,3.68µm
net976,3.68µm
net966,3.68µm
net932,3.68µm
_3103_,3.68µm
net923,3.68µm
_0089_,3.66µm
_0296_,3.66µm
net844,3.66µm
_2392_,3.66µm
_0344_,3.64µm
net901,3.64µm
_1678_,3.64µm
_1848_,3.64µm
_2699_,3.64µm
_2723_,3.64µm
_2820_,3.64µm
_2860_,3.64µm
_2922_,3.64µm
_2939_,3.64µm
_2948_,3.64µm
_2976_,3.64µm
_2984_,3.64µm
_2990_,3.64µm
_3011_,3.64µm
_3021_,3.64µm
_3136_,3.64µm
net740,3.635µm
_0048_,3.59µm
_0061_,3.59µm
_0231_,3.59µm
net661,3.585µm
net666,3.585µm
net682,3.585µm
net688,3.585µm
_2384_,3.585µm
_0022_,3.57µm
_2725_,3.57µm
_2997_,3.57µm
_1712_,3.56µm
net1010,3.56µm
_0000_,3.54µm
_0106_,3.54µm
net1087,3.54µm
_1022_,3.54µm
_1036_,3.54µm
net1121,3.54µm
_1086_,3.54µm
_1095_,3.54µm
net866,3.54µm
net868,3.54µm
_1379_,3.54µm
_1574_,3.54µm
_1831_,3.54µm
_2041_,3.54µm
_2054_,3.54µm
_2206_,3.54µm
_2236_,3.54µm
_2401_,3.54µm
_2795_,3.54µm
_2899_,3.54µm
_2907_,3.54µm
_2936_,3.54µm
_2943_,3.54µm
_2947_,3.54µm
_2978_,3.54µm
net1026,3.54µm
_3109_,3.54µm
_0147_,3.52µm
_1374_,3.52µm
_1762_,3.52µm
_1819_,3.52µm
_1944_,3.52µm
_2207_,3.52µm
_2214_,3.52µm
_2253_,3.52µm
_2472_,3.52µm
net825,3.515µm
net745,3.505µm
net770,3.505µm
net654,3.505µm
_1572_,3.475µm
net721,3.465µm
net731,3.465µm
_3149_,3.465µm
_3154_,3.465µm
_1742_,3.455µm
net715,3.44µm
net733,3.44µm
_1612_,3.44µm
_1815_,3.44µm
_2065_,3.44µm
_2129_,3.44µm
_2691_,3.44µm
net592,3.44µm
_0023_,3.42µm
_0308_,3.42µm
_1353_,3.42µm
_1430_,3.42µm
_1560_,3.42µm
_2108_,3.42µm
_2115_,3.42µm
_2199_,3.42µm
_2756_,3.42µm
_2814_,3.42µm
_2826_,3.42µm
net554,3.42µm
net613,3.415µm
_0073_,3.4µm
net834,3.38µm
_1761_,3.37µm
net637,3.345µm
_3160_,3.325µm
net605,3.32µm
net693,3.32µm
net706,3.32µm
net710,3.32µm
net772,3.32µm
net784,3.32µm
_2492_,3.32µm
_0005_,3.3µm
_0027_,3.3µm
_0062_,3.3µm
_0063_,3.3µm
_0108_,3.3µm
_0141_,3.3µm
_0168_,3.3µm
_0209_,3.3µm
_0245_,3.3µm
_0253_,3.3µm
_0401_,3.3µm
_0414_,3.3µm
_0419_,3.3µm
_1547_,3.3µm
_1583_,3.3µm
_2417_,3.3µm
_2623_,3.3µm
net583,3.295µm
net639,3.295µm
net813,3.265µm
net635,3.245µm
net645,3.245µm
net655,3.245µm
net691,3.245µm
net765,3.245µm
net690,3.245µm
net580,3.245µm
_0003_,3.23µm
_0142_,3.23µm
